timestamp,T_reator_C,pressao_bar,rendimento_pct
2026-08-03 14:39:00,108.88,6.87,91.58
2026-08-03 14:40:00,74.13,7.05,76.21
2026-08-03 14:41:00,120.07,7.70,92.26
2026-08-03 14:42:00,101.41,6.15,90.53
2026-08-03 14:43:00,124.43,9.81,91.46
2026-08-03 14:44:00,122.68,8.90,91.37
2026-08-03 14:45:00,118.75,11.26,90.43
2026-08-03 14:46:00,100.95,6.69,90.25
2026-08-03 14:47:00,85.10,6.19,82.49
2026-08-03 14:48:00,100.36,7.51,89.45
2026-08-03 14:49:00,76.05,6.02,77.72
2026-08-03 14:50:00,109.53,11.62,90.41
2026-08-03 14:51:00,78.04,10.02,79.40
2026-08-03 14:52:00,100.67,10.57,89.66
2026-08-03 14:53:00,73.26,10.24,74.08
2026-08-03 14:54:00,87.97,6.70,83.11
2026-08-03 14:55:00,83.92,5.98,83.73
2026-08-03 14:56:00,107.20,8.01,91.39
2026-08-03 14:57:00,117.21,10.80,89.55
2026-08-03 14:58:00,73.44,7.31,75.48
2026-08-03 14:59:00,121.02,5.07,90.95
2026-08-03 15:00:00,121.65,9.62,90.62
2026-08-03 15:01:00,90.54,6.40,86.57
2026-08-03 15:02:00,109.54,8.80,89.61
2026-08-03 15:03:00,94.16,5.10,86.46
2026-08-03 15:04:00,79.25,8.56,78.96
2026-08-03 15:05:00,101.72,7.76,90.91
2026-08-03 15:06:00,75.18,11.16,77.19
2026-08-03 15:07:00,122.71,10.05,90.89
2026-08-03 15:08:00,125.46,5.25,90.71
2026-08-03 15:09:00,119.30,10.53,93.54
2026-08-03 15:10:00,103.75,10.54,90.26
2026-08-03 15:11:00,103.46,9.64,90.84
2026-08-03 15:12:00,129.08,11.51,88.11
2026-08-03 15:13:00,84.87,10.62,83.98
2026-08-03 15:14:00,74.56,6.53,74.91
2026-08-03 15:15:00,103.72,7.67,90.93
2026-08-03 15:16:00,89.73,7.45,85.78
2026-08-03 15:17:00,89.34,8.53,85.46
2026-08-03 15:18:00,70.43,11.68,70.77
2026-08-03 15:19:00,105.77,9.31,91.21
2026-08-03 15:20:00,85.84,7.19,84.85
2026-08-03 15:21:00,81.27,11.59,81.48
2026-08-03 15:22:00,72.43,9.90,73.46
2026-08-03 15:23:00,91.86,6.86,86.19
2026-08-03 15:24:00,122.74,11.35,89.91
2026-08-03 15:25:00,90.20,7.41,87.97
2026-08-03 15:26:00,110.74,8.61,91.89
2026-08-03 15:27:00,115.39,8.35,92.88
2026-08-03 15:28:00,89.69,11.47,85.25
2026-08-03 15:29:00,119.30,6.86,93.48
2026-08-03 15:30:00,111.51,7.33,91.65
2026-08-03 15:31:00,103.55,9.62,89.61
2026-08-03 15:32:00,70.06,11.21,72.52
2026-08-03 15:33:00,72.11,5.80,73.96
2026-08-03 15:34:00,129.45,6.47,90.10
2026-08-03 15:35:00,116.94,11.64,92.20
2026-08-03 15:36:00,126.25,10.44,90.70
2026-08-03 15:37:00,124.14,7.42,92.40
2026-08-03 15:38:00,71.23,7.50,73.02
2026-08-03 15:39:00,117.51,8.29,92.65
2026-08-03 15:40:00,97.07,9.72,88.98
2026-08-03 15:41:00,117.37,8.93,91.62
2026-08-03 15:42:00,70.40,10.43,71.50
2026-08-03 15:43:00,87.29,5.38,83.49
2026-08-03 15:44:00,115.08,10.73,91.65
2026-08-03 15:45:00,117.58,5.41,91.06
2026-08-03 15:46:00,107.18,11.17,90.99
2026-08-03 15:47:00,88.08,5.30,84.53
2026-08-03 15:48:00,88.62,5.89,84.87
2026-08-03 15:49:00,128.01,6.26,90.26
2026-08-03 15:50:00,96.35,6.56,87.91
2026-08-03 15:51:00,96.83,7.81,88.47
2026-08-03 15:52:00,103.14,9.59,89.07
2026-08-03 15:53:00,94.57,11.25,86.94
2026-08-03 15:54:00,103.16,8.67,89.78
2026-08-03 15:55:00,95.94,8.73,88.41
2026-08-03 15:56:00,119.60,7.24,91.17
2026-08-03 15:57:00,124.54,10.60,88.94
2026-08-03 15:58:00,125.93,5.77,92.24
2026-08-03 15:59:00,103.86,7.11,90.51
2026-08-03 16:00:00,96.53,5.68,89.34
2026-08-03 16:01:00,112.31,6.50,91.34
2026-08-03 16:02:00,120.30,9.11,92.99
2026-08-03 16:03:00,103.78,5.88,89.48
2026-08-03 16:04:00,112.00,5.70,91.66
2026-08-03 16:05:00,114.98,10.78,90.55
2026-08-03 16:06:00,110.58,5.83,93.53
2026-08-03 16:07:00,114.77,9.26,91.68
2026-08-03 16:08:00,82.52,7.46,82.09
2026-08-03 16:09:00,99.90,11.27,89.28
2026-08-03 16:10:00,105.30,9.95,90.75
2026-08-03 16:11:00,70.15,5.42,71.80
2026-08-03 16:12:00,121.36,11.27,91.88
2026-08-03 16:13:00,106.60,7.90,91.83
2026-08-03 16:14:00,77.75,7.09,78.19
2026-08-03 16:15:00,118.98,9.71,92.04
2026-08-03 16:16:00,113.02,10.03,93.19
2026-08-03 16:17:00,115.50,7.12,91.61
2026-08-03 16:18:00,93.52,7.46,85.88
2026-08-03 16:19:00,121.25,6.09,90.46
2026-08-03 16:20:00,94.84,9.15,87.02
2026-08-03 16:21:00,104.23,11.70,89.11
2026-08-03 16:22:00,70.04,7.92,71.11
2026-08-03 16:23:00,108.69,11.97,90.40
2026-08-03 16:24:00,113.09,6.23,91.93
2026-08-03 16:25:00,104.03,10.57,90.49
2026-08-03 16:26:00,99.79,11.50,88.19
2026-08-03 16:27:00,118.60,9.82,92.42
2026-08-03 16:28:00,110.88,5.77,91.88
2026-08-03 16:29:00,86.68,7.29,85.21
2026-08-03 16:30:00,127.54,5.60,90.67
2026-08-03 16:31:00,112.44,9.21,91.54
2026-08-03 16:32:00,129.28,11.99,89.81
2026-08-03 16:33:00,128.28,7.62,90.45
2026-08-03 16:34:00,125.13,6.14,91.35
2026-08-03 16:35:00,115.32,6.88,92.48
2026-08-03 16:36:00,106.57,9.00,91.11
2026-08-03 16:37:00,80.33,8.98,79.99
2026-08-03 16:38:00,102.60,6.61,90.21
2026-08-03 16:39:00,115.92,10.25,90.93
2026-08-03 16:40:00,101.25,5.62,87.97
2026-08-03 16:41:00,122.09,9.36,90.80
2026-08-03 16:42:00,76.58,7.98,77.40
2026-08-03 16:43:00,92.86,5.89,87.63
2026-08-03 16:44:00,100.36,9.44,90.34
2026-08-03 16:45:00,95.94,9.71,87.92
2026-08-03 16:46:00,76.52,8.08,76.64
2026-08-03 16:47:00,79.21,10.59,78.55
2026-08-03 16:48:00,120.26,8.57,90.92
2026-08-03 16:49:00,99.06,7.00,87.69
2026-08-03 16:50:00,72.92,11.68,72.05
2026-08-03 16:51:00,70.99,11.61,72.75
2026-08-03 16:52:00,98.41,5.67,90.33
2026-08-03 16:53:00,79.86,11.62,79.27
2026-08-03 16:54:00,112.31,10.43,91.44
2026-08-03 16:55:00,117.72,5.75,90.43
2026-08-03 16:56:00,83.70,8.64,82.04
2026-08-03 16:57:00,105.53,5.24,91.02
2026-08-03 16:58:00,79.27,9.12,79.80
2026-08-03 16:59:00,88.21,11.53,84.44
2026-08-03 17:00:00,123.33,7.58,92.26
2026-08-03 17:01:00,102.65,8.56,92.00
2026-08-03 17:02:00,123.15,6.59,90.86
2026-08-03 17:03:00,83.51,8.79,84.28
2026-08-03 17:04:00,89.80,10.62,83.52
2026-08-03 17:05:00,98.26,6.51,88.41
2026-08-03 17:06:00,98.80,8.87,89.48
2026-08-03 17:07:00,129.86,7.48,90.21
2026-08-03 17:08:00,76.87,10.24,76.94
2026-08-03 17:09:00,121.12,9.91,90.95
2026-08-03 17:10:00,121.82,9.89,93.03
2026-08-03 17:11:00,103.19,7.64,90.16
2026-08-03 17:12:00,90.64,9.19,85.14
2026-08-03 17:13:00,101.15,9.56,91.25
2026-08-03 17:14:00,87.55,9.77,84.91
2026-08-03 17:15:00,117.95,9.03,92.71
2026-08-03 17:16:00,99.90,11.07,89.17
2026-08-03 17:17:00,125.55,6.74,89.67
2026-08-03 17:18:00,107.36,5.39,90.97
2026-08-03 17:19:00,100.86,11.74,87.74
2026-08-03 17:20:00,112.66,5.43,91.64
2026-08-03 17:21:00,100.24,11.32,89.52
2026-08-03 17:22:00,124.27,9.29,91.88
2026-08-03 17:23:00,81.07,11.43,79.53
2026-08-03 17:24:00,128.40,8.95,90.73
2026-08-03 17:25:00,118.73,10.75,90.57
2026-08-03 17:26:00,121.64,10.05,92.02
2026-08-03 17:27:00,98.97,8.68,89.94
2026-08-03 17:28:00,120.23,7.54,91.07
2026-08-03 17:29:00,88.41,5.02,84.69
2026-08-03 17:30:00,115.72,6.76,92.75
2026-08-03 17:31:00,78.43,11.66,77.68
2026-08-03 17:32:00,88.42,6.93,84.19
2026-08-03 17:33:00,96.74,10.26,88.43
2026-08-03 17:34:00,89.34,8.56,85.83
2026-08-03 17:35:00,93.22,7.16,86.54
2026-08-03 17:36:00,119.21,11.94,89.85
2026-08-03 17:37:00,85.40,5.33,83.12
2026-08-03 17:38:00,114.72,9.07,92.57
2026-08-03 17:39:00,74.42,8.23,77.25
2026-08-03 17:40:00,115.94,5.54,92.07
2026-08-03 17:41:00,117.52,6.50,90.80
2026-08-03 17:42:00,94.10,9.86,89.01
2026-08-03 17:43:00,113.35,5.76,92.44
2026-08-03 17:44:00,124.91,10.61,88.90
2026-08-03 17:45:00,118.04,9.38,90.94
2026-08-03 17:46:00,93.43,5.71,86.56
2026-08-03 17:47:00,99.05,7.01,90.05
2026-08-03 17:48:00,116.76,5.96,89.75
2026-08-03 17:49:00,87.56,10.58,83.87
2026-08-03 17:50:00,118.23,8.73,92.48
2026-08-03 17:51:00,89.68,5.02,82.66
2026-08-03 17:52:00,118.36,8.80,92.44
2026-08-03 17:53:00,75.21,8.38,76.85
2026-08-03 17:54:00,72.66,9.50,73.23
2026-08-03 17:55:00,129.86,5.24,88.30
2026-08-03 17:56:00,122.17,5.25,90.23
2026-08-03 17:57:00,122.97,7.45,89.20
2026-08-03 17:58:00,127.08,9.82,90.03
2026-08-03 17:59:00,96.30,9.67,88.47
2026-08-03 18:00:00,87.21,6.95,83.22
2026-08-03 18:01:00,77.80,6.51,78.77
2026-08-03 18:02:00,100.07,9.78,89.62
2026-08-03 18:03:00,83.20,5.19,81.51
2026-08-03 18:04:00,126.13,8.90,90.38
2026-08-03 18:05:00,70.24,7.97,72.56
2026-08-03 18:06:00,78.59,6.67,79.64
2026-08-03 18:07:00,84.79,8.64,82.52
2026-08-03 18:08:00,81.94,6.52,81.51
2026-08-03 18:09:00,83.55,8.95,82.66
2026-08-03 18:10:00,109.36,6.04,91.73
2026-08-03 18:11:00,89.65,7.84,86.91
2026-08-03 18:12:00,106.90,8.57,90.74
2026-08-03 18:13:00,123.42,5.22,90.38
2026-08-03 18:14:00,106.15,9.28,90.47
2026-08-03 18:15:00,111.67,10.25,92.09
2026-08-03 18:16:00,91.93,11.69,85.44
2026-08-03 18:17:00,79.58,6.42,78.71
2026-08-03 18:18:00,89.24,6.46,86.51
2026-08-03 18:19:00,127.86,7.13,91.74
2026-08-03 18:20:00,107.31,11.24,90.36
2026-08-03 18:21:00,86.65,7.85,82.87
2026-08-03 18:22:00,97.05,7.11,90.21
2026-08-03 18:23:00,120.13,10.19,91.75
2026-08-03 18:24:00,110.11,5.27,91.54
2026-08-03 18:25:00,103.64,8.84,90.74
2026-08-03 18:26:00,123.11,8.15,90.70
2026-08-03 18:27:00,110.35,9.37,91.31
2026-08-03 18:28:00,108.56,10.12,91.79
2026-08-03 18:29:00,81.39,7.27,80.30
2026-08-03 18:30:00,76.38,9.45,77.28
2026-08-03 18:31:00,127.91,8.67,90.31
2026-08-03 18:32:00,105.93,5.94,90.01
2026-08-03 18:33:00,94.94,11.17,88.52
2026-08-03 18:34:00,105.34,10.28,91.15
2026-08-03 18:35:00,73.71,11.45,74.32
2026-08-03 18:36:00,119.33,10.04,91.94
2026-08-03 18:37:00,83.00,6.71,80.20
2026-08-03 18:38:00,118.27,8.01,91.50
2026-08-03 18:39:00,102.06,7.71,89.10
2026-08-03 18:40:00,86.59,5.25,83.46
2026-08-03 18:41:00,71.81,7.87,73.61
2026-08-03 18:42:00,118.95,7.42,91.93
2026-08-03 18:43:00,80.59,5.03,80.44
2026-08-03 18:44:00,73.11,10.93,72.61
2026-08-03 18:45:00,115.35,6.01,91.06
2026-08-03 18:46:00,91.00,8.51,86.55
2026-08-03 18:47:00,93.36,10.49,87.06
2026-08-03 18:48:00,84.82,9.23,81.73
2026-08-03 18:49:00,121.55,6.19,92.28
2026-08-03 18:50:00,87.84,9.33,85.73
2026-08-03 18:51:00,82.61,10.30,81.45
2026-08-03 18:52:00,88.55,10.98,83.13
2026-08-03 18:53:00,82.19,7.23,81.32
2026-08-03 18:54:00,89.06,5.24,84.97
2026-08-03 18:55:00,74.98,9.26,75.65
2026-08-03 18:56:00,79.51,6.58,80.33
2026-08-03 18:57:00,95.02,10.47,87.46
2026-08-03 18:58:00,122.77,9.76,92.85
2026-08-03 18:59:00,73.44,10.41,74.92
2026-08-03 19:00:00,82.76,11.77,80.76
2026-08-03 19:01:00,124.50,9.09,91.74
2026-08-03 19:02:00,123.40,11.33,91.69
2026-08-03 19:03:00,110.77,9.49,92.37
2026-08-03 19:04:00,84.43,6.27,82.37
2026-08-03 19:05:00,95.19,10.60,87.04
2026-08-03 19:06:00,82.67,9.86,80.39
2026-08-03 19:07:00,77.72,11.85,75.04
2026-08-03 19:08:00,92.80,6.70,87.08
2026-08-03 19:09:00,104.55,7.33,90.56
2026-08-03 19:10:00,91.60,10.75,85.69
2026-08-03 19:11:00,106.65,5.44,91.63
2026-08-03 19:12:00,87.78,9.43,84.34
2026-08-03 19:13:00,90.75,8.75,87.59
2026-08-03 19:14:00,117.44,6.18,91.23
2026-08-03 19:15:00,122.70,6.16,90.38
2026-08-03 19:16:00,89.32,10.67,83.87
2026-08-03 19:17:00,104.29,5.11,90.80
2026-08-03 19:18:00,86.69,10.23,84.53
2026-08-03 19:19:00,73.20,10.13,73.71
2026-08-03 19:20:00,114.27,9.55,90.96
2026-08-03 19:21:00,80.26,7.87,81.15
2026-08-03 19:22:00,95.54,5.20,86.47
2026-08-03 19:23:00,99.22,10.61,89.81
2026-08-03 19:24:00,81.07,5.88,79.69
2026-08-03 19:25:00,75.67,6.97,76.77
2026-08-03 19:26:00,90.88,11.63,86.06
2026-08-03 19:27:00,127.14,7.11,90.85
2026-08-03 19:28:00,106.91,6.79,91.00
2026-08-03 19:29:00,92.88,11.81,87.14
2026-08-03 19:30:00,72.33,5.60,73.60
2026-08-03 19:31:00,106.02,6.12,93.88
2026-08-03 19:32:00,75.54,8.07,75.06
2026-08-03 19:33:00,102.55,10.51,88.60
2026-08-03 19:34:00,115.12,11.19,92.03
2026-08-03 19:35:00,95.42,10.29,87.75
2026-08-03 19:36:00,87.96,11.83,84.22
2026-08-03 19:37:00,72.84,5.12,72.73
2026-08-03 19:38:00,71.49,9.34,72.98
2026-08-03 19:39:00,95.80,5.81,88.32
2026-08-03 19:40:00,123.00,11.37,90.07
2026-08-03 19:41:00,84.64,11.55,82.03
2026-08-03 19:42:00,104.44,7.12,89.74
2026-08-03 19:43:00,111.06,10.79,91.58
2026-08-03 19:44:00,73.65,9.41,75.91
2026-08-03 19:45:00,79.19,5.70,77.79
2026-08-03 19:46:00,89.88,9.22,84.54
2026-08-03 19:47:00,110.21,11.83,91.62
2026-08-03 19:48:00,96.34,7.16,87.41
2026-08-03 19:49:00,114.05,5.01,91.99
2026-08-03 19:50:00,122.06,11.84,90.44
2026-08-03 19:51:00,115.50,7.90,91.66
2026-08-03 19:52:00,129.53,8.02,91.06
2026-08-03 19:53:00,115.26,9.99,92.45
2026-08-03 19:54:00,121.13,9.23,91.73
2026-08-03 19:55:00,119.94,7.11,89.97
2026-08-03 19:56:00,113.82,5.70,92.16
2026-08-03 19:57:00,118.11,10.79,90.46
2026-08-03 19:58:00,126.08,8.38,90.58
2026-08-03 19:59:00,98.51,9.71,89.07
2026-08-03 20:00:00,108.30,11.02,92.38
2026-08-03 20:01:00,100.90,5.12,89.19
2026-08-03 20:02:00,121.06,11.02,89.81
2026-08-03 20:03:00,95.88,10.26,89.14
2026-08-03 20:04:00,119.18,11.63,91.42
2026-08-03 20:05:00,117.96,6.64,92.38
2026-08-03 20:06:00,127.71,7.26,91.53
2026-08-03 20:07:00,84.94,9.63,84.14
2026-08-03 20:08:00,112.58,11.48,90.32
2026-08-03 20:09:00,115.42,11.95,89.72
2026-08-03 20:10:00,126.18,7.92,91.42
2026-08-03 20:11:00,124.41,8.77,90.86
2026-08-03 20:12:00,104.41,6.19,90.50
2026-08-03 20:13:00,104.75,9.86,89.79
2026-08-03 20:14:00,80.04,10.86,79.63
2026-08-03 20:15:00,128.50,10.59,90.00
2026-08-03 20:16:00,85.30,7.42,83.03
2026-08-03 20:17:00,113.48,11.74,89.82
2026-08-03 20:18:00,117.75,5.84,92.54
2026-08-03 20:19:00,96.47,8.46,88.76
2026-08-03 20:20:00,82.67,8.88,82.38
2026-08-03 20:21:00,81.34,8.76,78.94
2026-08-03 20:22:00,121.39,10.31,91.24
2026-08-03 20:23:00,100.65,9.27,89.25
2026-08-03 20:24:00,75.41,5.54,75.90
2026-08-03 20:25:00,113.02,6.26,92.49
2026-08-03 20:26:00,85.01,8.73,83.26
2026-08-03 20:27:00,122.58,9.86,91.18
2026-08-03 20:28:00,88.57,8.60,85.00
2026-08-03 20:29:00,82.02,7.49,79.85
2026-08-03 20:30:00,75.09,5.36,74.82
2026-08-03 20:31:00,100.69,10.50,90.38
2026-08-03 20:32:00,97.04,8.48,88.35
2026-08-03 20:33:00,115.08,8.77,92.87
2026-08-03 20:34:00,97.88,8.28,89.72
2026-08-03 20:35:00,90.63,6.86,86.67
2026-08-03 20:36:00,85.70,6.93,83.60
2026-08-03 20:37:00,86.69,5.44,83.15
2026-08-03 20:38:00,125.67,9.95,90.45
2026-08-03 20:39:00,79.90,6.90,80.11
2026-08-03 20:40:00,129.29,7.09,88.20
2026-08-03 20:41:00,89.62,11.95,85.38
2026-08-03 20:42:00,75.30,7.70,75.83
2026-08-03 20:43:00,84.92,8.57,82.86
2026-08-03 20:44:00,73.50,7.71,74.71
2026-08-03 20:45:00,117.40,7.03,91.84
2026-08-03 20:46:00,100.75,5.04,88.26
2026-08-03 20:47:00,90.22,10.98,85.31
2026-08-03 20:48:00,109.72,8.31,92.19
2026-08-03 20:49:00,107.84,10.04,89.54
2026-08-03 20:50:00,126.39,11.71,88.63
2026-08-03 20:51:00,127.68,5.02,90.44
2026-08-03 20:52:00,110.84,9.73,92.17
2026-08-03 20:53:00,119.07,5.83,91.72
2026-08-03 20:54:00,117.55,8.21,91.39
2026-08-03 20:55:00,99.48,10.93,89.52
2026-08-03 20:56:00,112.27,5.50,90.49
2026-08-03 20:57:00,74.70,11.93,74.49
2026-08-03 20:58:00,115.48,9.07,90.87
2026-08-03 20:59:00,127.71,7.76,90.25
2026-08-03 21:00:00,75.10,5.14,74.64
2026-08-03 21:01:00,120.17,9.11,92.25
2026-08-03 21:02:00,125.98,8.46,91.13
2026-08-03 21:03:00,83.57,6.51,81.50
2026-08-03 21:04:00,101.49,8.43,91.03
2026-08-03 21:05:00,125.67,5.09,89.46
2026-08-03 21:06:00,127.61,12.00,89.18
2026-08-03 21:07:00,77.67,7.32,77.54
2026-08-03 21:08:00,90.94,8.36,86.80
2026-08-03 21:09:00,111.89,10.49,91.95
2026-08-03 21:10:00,83.29,9.99,82.69
2026-08-03 21:11:00,89.49,11.22,84.78
2026-08-03 21:12:00,71.40,11.59,69.65
2026-08-03 21:13:00,79.21,6.32,78.64
2026-08-03 21:14:00,103.74,7.73,91.98
2026-08-03 21:15:00,109.19,9.81,91.16
2026-08-03 21:16:00,108.93,5.32,89.56
2026-08-03 21:17:00,116.70,10.02,92.02
2026-08-03 21:18:00,94.92,5.03,87.73
2026-08-03 21:19:00,86.41,11.40,82.38
2026-08-03 21:20:00,70.93,10.03,72.08
2026-08-03 21:21:00,82.40,8.96,80.62
2026-08-03 21:22:00,88.74,8.00,85.52
2026-08-03 21:23:00,80.69,11.92,79.12
2026-08-03 21:24:00,71.21,10.16,71.54
2026-08-03 21:25:00,79.45,10.65,78.82
2026-08-03 21:26:00,109.97,10.78,90.58
2026-08-03 21:27:00,107.78,5.15,92.04
2026-08-03 21:28:00,126.14,5.38,90.96
2026-08-03 21:29:00,117.89,6.39,91.62
2026-08-03 21:30:00,104.07,9.59,90.68
2026-08-03 21:31:00,78.25,9.37,79.17
2026-08-03 21:32:00,103.84,7.28,90.58
2026-08-03 21:33:00,73.70,11.81,74.46
2026-08-03 21:34:00,95.85,5.65,89.10
2026-08-03 21:35:00,93.42,10.44,86.50
2026-08-03 21:36:00,95.67,8.37,89.57
2026-08-03 21:37:00,86.79,7.93,85.13
2026-08-03 21:38:00,111.15,5.18,91.45
2026-08-03 21:39:00,120.46,10.09,91.02
2026-08-03 21:40:00,116.11,10.40,91.74
2026-08-03 21:41:00,107.67,7.23,91.22
2026-08-03 21:42:00,102.30,8.62,89.72
2026-08-03 21:43:00,71.87,9.25,73.70
2026-08-03 21:44:00,113.38,7.57,91.14
2026-08-03 21:45:00,102.70,9.31,90.09
2026-08-03 21:46:00,86.24,8.04,83.47
2026-08-03 21:47:00,89.67,11.15,83.75
2026-08-03 21:48:00,126.14,10.03,90.98
2026-08-03 21:49:00,107.46,5.77,90.88
2026-08-03 21:50:00,98.55,10.60,89.83
2026-08-03 21:51:00,107.26,7.36,91.17
2026-08-03 21:52:00,94.82,11.55,86.66
2026-08-03 21:53:00,98.21,9.22,88.35
2026-08-03 21:54:00,87.42,5.19,83.83
2026-08-03 21:55:00,96.39,10.14,88.23
2026-08-03 21:56:00,111.14,5.92,92.12
2026-08-03 21:57:00,72.40,11.14,73.16
2026-08-03 21:58:00,117.70,11.64,92.61
2026-08-03 21:59:00,86.98,9.87,84.25
2026-08-03 22:00:00,110.95,8.73,91.01
2026-08-03 22:01:00,108.56,9.21,90.62
2026-08-03 22:02:00,109.16,8.00,92.09
2026-08-03 22:03:00,106.49,5.59,90.02
2026-08-03 22:04:00,127.55,11.50,89.98
2026-08-03 22:05:00,100.50,7.30,90.58
2026-08-03 22:06:00,113.94,7.19,92.68
2026-08-03 22:07:00,112.33,6.34,91.03
2026-08-03 22:08:00,84.18,11.95,82.07
2026-08-03 22:09:00,87.00,11.60,83.45
2026-08-03 22:10:00,95.44,7.45,87.67
2026-08-03 22:11:00,86.66,6.82,83.74
2026-08-03 22:12:00,92.00,10.64,86.57
2026-08-03 22:13:00,93.46,7.96,86.82
2026-08-03 22:14:00,106.23,11.77,90.40
2026-08-03 22:15:00,83.19,11.31,82.22
2026-08-03 22:16:00,118.26,10.32,92.26
2026-08-03 22:17:00,96.25,5.63,88.13
2026-08-03 22:18:00,112.37,9.91,91.84
2026-08-03 22:19:00,74.89,11.91,74.33
2026-08-03 22:20:00,98.20,7.61,88.76
2026-08-03 22:21:00,71.69,11.17,71.26
2026-08-03 22:22:00,110.55,7.86,92.00
2026-08-03 22:23:00,90.62,11.80,85.52
2026-08-03 22:24:00,126.96,9.58,90.33
2026-08-03 22:25:00,89.45,5.68,84.36
2026-08-03 22:26:00,103.83,8.35,90.80
2026-08-03 22:27:00,85.44,5.35,83.81
2026-08-03 22:28:00,107.21,7.77,92.11
2026-08-03 22:29:00,98.02,11.41,88.22
2026-08-03 22:30:00,92.24,6.63,88.32
2026-08-03 22:31:00,82.22,11.65,82.41
2026-08-03 22:32:00,76.69,5.70,76.54
2026-08-03 22:33:00,77.19,9.65,77.30
2026-08-03 22:34:00,129.94,11.76,89.26
2026-08-03 22:35:00,94.74,9.58,86.98
2026-08-03 22:36:00,70.12,11.29,71.72
2026-08-03 22:37:00,127.18,11.94,89.44
2026-08-03 22:38:00,71.20,9.49,72.94
2026-08-03 22:39:00,95.12,10.48,87.13
2026-08-03 22:40:00,113.05,5.22,90.75
2026-08-03 22:41:00,124.88,7.99,89.44
2026-08-03 22:42:00,112.77,7.02,93.07
2026-08-03 22:43:00,97.82,10.77,89.23
2026-08-03 22:44:00,128.47,9.74,90.50
2026-08-03 22:45:00,72.36,9.30,73.97
2026-08-03 22:46:00,129.21,11.52,87.21
2026-08-03 22:47:00,120.96,5.62,90.62
2026-08-03 22:48:00,125.74,11.68,89.63
2026-08-03 22:49:00,85.29,5.71,81.91
2026-08-03 22:50:00,78.55,7.43,77.33
2026-08-03 22:51:00,109.80,9.41,90.80
2026-08-03 22:52:00,100.95,7.39,90.04
2026-08-03 22:53:00,101.39,9.78,89.95
2026-08-03 22:54:00,125.48,10.43,91.19
2026-08-03 22:55:00,107.20,10.80,92.46
2026-08-03 22:56:00,88.66,6.26,85.38
2026-08-03 22:57:00,94.00,6.27,87.23
2026-08-03 22:58:00,78.01,5.37,79.24
2026-08-03 22:59:00,81.54,8.44,79.52
2026-08-03 23:00:00,78.60,5.96,76.78
2026-08-03 23:01:00,118.62,7.23,91.12
2026-08-03 23:02:00,112.29,10.88,91.95
2026-08-03 23:03:00,101.82,11.64,89.40
2026-08-03 23:04:00,92.46,10.75,85.45
2026-08-03 23:05:00,110.11,5.00,90.51
2026-08-03 23:06:00,118.77,8.98,90.79
2026-08-03 23:07:00,122.87,6.17,90.13
2026-08-03 23:08:00,102.82,7.63,91.75
2026-08-03 23:09:00,119.19,8.00,91.71
2026-08-03 23:10:00,100.68,11.60,90.39
2026-08-03 23:11:00,98.47,9.44,88.40
2026-08-03 23:12:00,121.93,6.87,91.82
2026-08-03 23:13:00,93.18,9.50,87.25
2026-08-03 23:14:00,93.75,11.66,87.18
2026-08-03 23:15:00,88.29,5.41,84.57
2026-08-03 23:16:00,101.12,10.71,90.31
2026-08-03 23:17:00,102.69,6.52,90.76
2026-08-03 23:18:00,109.63,6.07,90.56
2026-08-03 23:19:00,95.83,11.29,88.10
2026-08-03 23:20:00,83.07,5.01,81.05
2026-08-03 23:21:00,122.01,10.19,90.53
2026-08-03 23:22:00,90.76,5.61,86.25
2026-08-03 23:23:00,125.38,9.33,91.53
2026-08-03 23:24:00,82.44,9.35,80.88
2026-08-03 23:25:00,103.60,11.04,89.73
2026-08-03 23:26:00,102.20,10.76,88.68
2026-08-03 23:27:00,119.72,9.80,90.09
2026-08-03 23:28:00,78.33,7.66,78.35
2026-08-03 23:29:00,124.60,6.16,91.46
2026-08-03 23:30:00,101.89,9.45,89.66
2026-08-03 23:31:00,105.17,8.48,92.16
2026-08-03 23:32:00,100.61,5.55,89.31
2026-08-03 23:33:00,72.16,11.69,72.47
2026-08-03 23:34:00,99.83,7.20,89.42
2026-08-03 23:35:00,85.81,5.01,83.60
2026-08-03 23:36:00,90.56,11.31,84.44
2026-08-03 23:37:00,108.95,9.04,91.45
2026-08-03 23:38:00,99.86,10.13,88.93
2026-08-03 23:39:00,75.59,6.07,75.74
2026-08-03 23:40:00,74.38,7.83,75.53
2026-08-03 23:41:00,81.14,9.52,80.27
2026-08-03 23:42:00,81.45,6.76,81.47
2026-08-03 23:43:00,106.50,9.91,90.99
2026-08-03 23:44:00,80.67,6.64,80.52
2026-08-03 23:45:00,122.90,6.46,91.34
2026-08-03 23:46:00,82.59,5.08,81.98
2026-08-03 23:47:00,75.47,6.97,76.05
2026-08-03 23:48:00,122.54,6.73,91.07
2026-08-03 23:49:00,87.72,10.35,84.74
2026-08-03 23:50:00,95.53,8.99,87.88
2026-08-03 23:51:00,127.54,6.24,90.59
2026-08-03 23:52:00,126.66,8.98,92.44
2026-08-03 23:53:00,112.90,6.58,91.02
2026-08-03 23:54:00,74.14,7.98,76.53
2026-08-03 23:55:00,105.60,11.22,89.95
2026-08-03 23:56:00,129.34,10.03,90.70
