timestamp,T_reator_C,conversao,U_trocador1_W_m2K,U_trocador2_W_m2K,rotulo
2026-01-09 23:20:00,90.417,0.8441,486.71,424.55,0
2026-01-09 23:25:00,89.664,0.8511,478.47,426.50,0
2026-01-09 23:30:00,90.149,0.8590,483.24,420.72,0
2026-01-09 23:35:00,89.004,0.8596,488.83,426.24,0
2026-01-09 23:40:00,89.620,0.8410,481.34,420.17,0
2026-01-09 23:45:00,89.998,0.8485,480.99,420.96,0
2026-01-09 23:50:00,89.855,0.8325,476.41,422.07,0
2026-01-09 23:55:00,89.480,0.8509,483.44,424.81,0
2026-01-10 00:00:00,89.800,0.8548,484.88,421.05,0
2026-01-10 00:05:00,90.132,0.8626,484.87,427.00,0
2026-01-10 00:10:00,89.966,0.8357,480.02,426.03,0
2026-01-10 00:15:00,90.024,0.8413,483.11,422.17,0
2026-01-10 00:20:00,90.293,0.8512,483.80,419.15,0
2026-01-10 00:25:00,89.863,0.8371,483.29,425.05,0
2026-01-10 00:30:00,90.544,0.8514,479.85,415.76,0
2026-01-10 00:35:00,89.604,0.8550,483.37,424.27,0
2026-01-10 00:40:00,90.771,0.8397,480.70,419.58,0
2026-01-10 00:45:00,90.445,0.8511,477.53,425.82,0
2026-01-10 00:50:00,89.858,0.8403,485.19,417.89,0
2026-01-10 00:55:00,89.884,0.8610,483.56,420.07,0
2026-01-10 01:00:00,90.083,0.8517,484.92,423.37,0
2026-01-10 01:05:00,90.239,0.8449,481.54,423.86,0
2026-01-10 01:10:00,90.438,0.8401,485.02,420.18,0
2026-01-10 01:15:00,89.464,0.8531,486.21,421.06,0
2026-01-10 01:20:00,90.175,0.8609,488.41,424.91,0
2026-01-10 01:25:00,89.153,0.8438,485.59,425.08,0
2026-01-10 01:30:00,89.929,0.8465,484.30,421.00,0
2026-01-10 01:35:00,90.582,0.8440,479.01,420.24,0
2026-01-10 01:40:00,89.433,0.8624,482.83,417.95,0
2026-01-10 01:45:00,89.360,0.8347,478.88,422.82,0
2026-01-10 01:50:00,90.088,0.8603,480.70,424.50,0
2026-01-10 01:55:00,90.555,0.8470,489.02,422.51,0
2026-01-10 02:00:00,90.130,0.8494,480.08,419.29,0
2026-01-10 02:05:00,89.238,0.8473,476.13,427.42,0
2026-01-10 02:10:00,89.327,0.8519,485.60,415.75,0
2026-01-10 02:15:00,90.039,0.8442,481.14,424.70,0
2026-01-10 02:20:00,89.528,0.8585,485.46,422.71,0
2026-01-10 02:25:00,90.055,0.8588,479.65,423.47,0
2026-01-10 02:30:00,90.078,0.8421,481.88,419.70,0
2026-01-10 02:35:00,89.804,0.8553,486.75,421.61,0
2026-01-10 02:40:00,90.726,0.8471,479.19,422.95,0
2026-01-10 02:45:00,90.236,0.8504,482.65,421.81,0
2026-01-10 02:50:00,90.485,0.8622,484.04,416.69,0
2026-01-10 02:55:00,90.368,0.8446,481.01,427.20,0
2026-01-10 03:00:00,89.940,0.8574,483.89,424.02,0
2026-01-10 03:05:00,89.922,0.8537,483.21,422.17,0
2026-01-10 03:10:00,89.881,0.8484,484.77,422.37,0
2026-01-10 03:15:00,90.272,0.8529,488.69,427.12,0
2026-01-10 03:20:00,89.740,0.8520,491.19,419.84,0
2026-01-10 03:25:00,90.690,0.8407,484.56,419.17,0
2026-01-10 03:30:00,89.702,0.8451,482.84,424.62,0
2026-01-10 03:35:00,90.086,0.8416,484.49,423.46,0
2026-01-10 03:40:00,89.908,0.8478,482.47,419.04,0
2026-01-10 03:45:00,89.820,0.8608,478.41,425.34,0
2026-01-10 03:50:00,90.869,0.8546,483.03,422.96,0
2026-01-10 03:55:00,89.824,0.8385,486.42,419.38,0
2026-01-10 04:00:00,89.878,0.8478,478.78,423.55,0
2026-01-10 04:05:00,89.734,0.8519,480.22,423.10,0
2026-01-10 04:10:00,90.016,0.8560,481.43,421.81,0
2026-01-10 04:15:00,89.959,0.8448,484.29,423.23,0
2026-01-10 04:20:00,89.552,0.8401,490.31,423.96,0
2026-01-10 04:25:00,89.830,0.8495,480.75,424.82,0
2026-01-10 04:30:00,90.244,0.8546,483.45,422.40,0
2026-01-10 04:35:00,90.411,0.8519,483.20,421.27,0
2026-01-10 04:40:00,90.010,0.8429,482.28,422.80,0
2026-01-10 04:45:00,90.024,0.8640,483.04,425.65,0
2026-01-10 04:50:00,89.856,0.8492,481.79,423.97,0
2026-01-10 04:55:00,89.799,0.8515,491.41,421.10,0
2026-01-10 05:00:00,89.632,0.8447,485.43,422.25,0
2026-01-10 05:05:00,89.377,0.8589,481.82,427.08,0
2026-01-10 05:10:00,89.719,0.8546,486.74,424.33,0
2026-01-10 05:15:00,90.362,0.8525,483.96,422.54,0
2026-01-10 05:20:00,89.830,0.8408,483.36,425.51,0
2026-01-10 05:25:00,89.862,0.8588,482.64,420.46,0
2026-01-10 05:30:00,89.854,0.8561,482.44,423.07,0
2026-01-10 05:35:00,90.498,0.8581,479.53,427.71,0
2026-01-10 05:40:00,89.629,0.8503,478.17,424.05,0
2026-01-10 05:45:00,90.111,0.8494,484.30,426.95,0
2026-01-10 05:50:00,89.973,0.8485,482.62,421.84,0
2026-01-10 05:55:00,90.027,0.8682,485.83,420.66,0
2026-01-10 06:00:00,90.098,0.8457,480.52,425.57,0
2026-01-10 06:05:00,90.023,0.8405,479.90,416.61,0
2026-01-10 06:10:00,90.317,0.8470,485.52,422.63,0
2026-01-10 06:15:00,89.988,0.8457,482.31,425.18,0
2026-01-10 06:20:00,90.698,0.8601,485.77,423.78,0
2026-01-10 06:25:00,90.018,0.8392,483.30,415.79,0
2026-01-10 06:30:00,89.319,0.8455,488.83,418.06,0
2026-01-10 06:35:00,90.255,0.8515,485.47,421.75,0
2026-01-10 06:40:00,90.157,0.8601,484.43,423.52,0
2026-01-10 06:45:00,90.013,0.8557,485.60,423.64,0
2026-01-10 06:50:00,89.896,0.8630,482.38,422.08,0
2026-01-10 06:55:00,89.154,0.8528,478.27,424.29,0
2026-01-10 07:00:00,89.221,0.8484,484.29,423.41,0
2026-01-10 07:05:00,90.659,0.8568,489.03,421.71,0
2026-01-10 07:10:00,89.766,0.8391,476.33,423.71,0
2026-01-10 07:15:00,90.386,0.8363,484.61,420.16,0
2026-01-10 07:20:00,89.359,0.8578,478.60,424.01,0
2026-01-10 07:25:00,89.581,0.8517,483.14,419.56,0
2026-01-10 07:30:00,90.271,0.8577,483.45,423.56,0
2026-01-10 07:35:00,89.959,0.8432,485.45,423.49,0
2026-01-10 07:40:00,90.215,0.8603,483.84,421.21,0
2026-01-10 07:45:00,89.995,0.8554,487.33,424.01,0
2026-01-10 07:50:00,89.917,0.8498,486.71,426.73,0
2026-01-10 07:55:00,89.728,0.8517,482.62,419.04,0
2026-01-10 08:00:00,89.522,0.8528,486.50,424.97,0
2026-01-10 08:05:00,90.561,0.8431,482.28,425.37,0
2026-01-10 08:10:00,90.627,0.8469,481.76,421.48,0
2026-01-10 08:15:00,89.585,0.8526,479.60,424.51,0
2026-01-10 08:20:00,89.558,0.8466,487.15,421.34,0
2026-01-10 08:25:00,89.861,0.8382,482.32,425.88,0
2026-01-10 08:30:00,90.136,0.8524,475.95,413.89,0
2026-01-10 08:35:00,89.927,0.8567,484.85,426.44,0
2026-01-10 08:40:00,90.200,0.8585,481.92,418.77,0
2026-01-10 08:45:00,89.980,0.8543,482.33,422.38,0
2026-01-10 08:50:00,89.954,0.8565,482.52,419.67,0
2026-01-10 08:55:00,90.965,0.8579,482.21,426.60,0
2026-01-10 09:00:00,89.790,0.8506,491.41,421.43,0
2026-01-10 09:05:00,90.656,0.8330,488.21,420.49,0
2026-01-10 09:10:00,90.579,0.8593,485.32,425.47,0
2026-01-10 09:15:00,90.202,0.8429,483.95,424.31,0
2026-01-10 09:20:00,89.230,0.8410,486.61,421.11,0
2026-01-10 09:25:00,90.012,0.8412,483.96,419.14,0
2026-01-10 09:30:00,89.794,0.8699,485.68,418.74,0
2026-01-10 09:35:00,90.008,0.8535,484.90,425.94,0
2026-01-10 09:40:00,89.575,0.8417,483.62,423.37,0
2026-01-10 09:45:00,90.303,0.8445,486.05,422.64,0
2026-01-10 09:50:00,90.394,0.8500,481.97,423.60,0
2026-01-10 09:55:00,90.468,0.8543,483.41,416.27,0
2026-01-10 10:00:00,89.847,0.8522,480.30,421.15,0
2026-01-10 10:05:00,89.576,0.8426,480.64,421.23,0
2026-01-10 10:10:00,90.141,0.8525,475.65,425.07,0
2026-01-10 10:15:00,90.702,0.8451,484.61,417.71,0
2026-01-10 10:20:00,90.028,0.8584,485.43,425.28,0
2026-01-10 10:25:00,90.181,0.8505,486.49,427.51,0
2026-01-10 10:30:00,89.906,0.8439,479.93,416.97,0
2026-01-10 10:35:00,89.799,0.8555,484.56,422.17,0
2026-01-10 10:40:00,90.263,0.8531,483.24,423.62,0
2026-01-10 10:45:00,89.958,0.8462,485.45,424.74,0
2026-01-10 10:50:00,90.161,0.8558,481.29,415.63,0
2026-01-10 10:55:00,90.203,0.8550,482.23,423.14,0
2026-01-10 11:00:00,90.139,0.8596,478.58,421.47,0
2026-01-10 11:05:00,90.223,0.8557,481.09,421.28,0
2026-01-10 11:10:00,89.659,0.8483,483.25,428.34,0
2026-01-10 11:15:00,89.634,0.8365,483.77,421.48,0
2026-01-10 11:20:00,89.983,0.8515,478.19,423.48,0
2026-01-10 11:25:00,89.993,0.8527,481.71,421.77,0
2026-01-10 11:30:00,89.791,0.8504,483.73,422.85,0
2026-01-10 11:35:00,90.096,0.8259,487.47,423.79,0
2026-01-10 11:40:00,90.363,0.8554,480.72,424.81,0
2026-01-10 11:45:00,90.475,0.8427,484.72,419.80,0
2026-01-10 11:50:00,90.565,0.8555,481.57,422.59,0
2026-01-10 11:55:00,89.474,0.8636,481.92,422.70,0
2026-01-10 12:00:00,89.535,0.8480,480.62,417.19,0
2026-01-10 12:05:00,89.884,0.8535,480.12,419.27,0
2026-01-10 12:10:00,90.032,0.8503,481.83,424.81,0
2026-01-10 12:15:00,89.905,0.8542,486.40,420.75,0
2026-01-10 12:20:00,89.779,0.8508,480.99,429.97,0
2026-01-10 12:25:00,89.878,0.8459,480.53,425.03,0
2026-01-10 12:30:00,90.193,0.8428,483.89,423.49,0
2026-01-10 12:35:00,89.468,0.8627,483.27,426.67,0
2026-01-10 12:40:00,90.937,0.8535,483.06,424.46,0
2026-01-10 12:45:00,90.008,0.8566,484.02,422.69,0
2026-01-10 12:50:00,90.420,0.8532,480.23,417.90,0
2026-01-10 12:55:00,89.768,0.8578,480.57,424.14,0
2026-01-10 13:00:00,90.230,0.8428,486.22,426.33,0
2026-01-10 13:05:00,90.040,0.8507,482.83,420.36,0
2026-01-10 13:10:00,90.343,0.8540,485.05,416.67,0
2026-01-10 13:15:00,89.921,0.8603,486.94,418.94,0
2026-01-10 13:20:00,90.621,0.8714,485.80,427.42,0
2026-01-10 13:25:00,89.403,0.8533,479.16,422.39,0
2026-01-10 13:30:00,90.380,0.8447,482.92,426.52,0
2026-01-10 13:35:00,90.047,0.8404,486.39,422.20,0
2026-01-10 13:40:00,89.593,0.8428,484.84,420.66,0
2026-01-10 13:45:00,90.781,0.8438,483.82,428.55,0
2026-01-10 13:50:00,90.739,0.8268,478.35,421.03,0
2026-01-10 13:55:00,89.170,0.8446,481.42,421.40,0
2026-01-10 14:00:00,90.071,0.8557,483.48,423.53,0
2026-01-10 14:05:00,90.282,0.8506,479.00,421.28,0
2026-01-10 14:10:00,90.177,0.8479,485.66,424.48,0
2026-01-10 14:15:00,90.606,0.8370,482.92,423.49,0
2026-01-10 14:20:00,90.523,0.8584,477.34,423.61,0
2026-01-10 14:25:00,90.106,0.8541,481.58,420.30,0
2026-01-10 14:30:00,90.911,0.8499,482.42,417.17,0
2026-01-10 14:35:00,90.375,0.8324,482.89,419.66,0
2026-01-10 14:40:00,89.859,0.8461,487.54,419.92,0
2026-01-10 14:45:00,89.779,0.8535,485.02,423.03,0
2026-01-10 14:50:00,90.497,0.8498,479.18,419.71,0
2026-01-10 14:55:00,89.683,0.8515,478.81,417.76,0
2026-01-10 15:00:00,89.836,0.8555,482.48,418.72,0
2026-01-10 15:05:00,89.904,0.8512,483.66,423.32,0
2026-01-10 15:10:00,90.142,0.8552,486.26,424.22,0
2026-01-10 15:15:00,89.923,0.8433,488.47,420.64,0
2026-01-10 15:20:00,89.473,0.8402,488.64,420.96,0
2026-01-10 15:25:00,90.465,0.8538,481.96,424.00,0
2026-01-10 15:30:00,89.838,0.8555,486.09,422.66,0
2026-01-10 15:35:00,90.808,0.8542,484.56,425.72,0
2026-01-10 15:40:00,90.122,0.8511,480.02,421.69,0
2026-01-10 15:45:00,90.507,0.8474,477.63,419.67,0
2026-01-10 15:50:00,90.252,0.8517,483.72,425.42,0
2026-01-10 15:55:00,90.526,0.8530,478.81,421.23,0
2026-01-10 16:00:00,90.228,0.8535,480.74,419.80,0
2026-01-10 16:05:00,90.094,0.8709,481.24,424.84,0
2026-01-10 16:10:00,90.437,0.8426,483.95,426.51,0
2026-01-10 16:15:00,90.994,0.8758,487.14,422.72,0
2026-01-10 16:20:00,89.892,0.8399,483.33,419.15,0
2026-01-10 16:25:00,90.318,0.8531,481.68,426.77,0
2026-01-10 16:30:00,89.998,0.8404,477.09,423.30,0
2026-01-10 16:35:00,90.202,0.8524,484.67,422.83,0
2026-01-10 16:40:00,90.017,0.8579,483.38,420.96,0
2026-01-10 16:45:00,89.137,0.8503,481.65,425.56,0
2026-01-10 16:50:00,89.920,0.8578,486.80,418.84,0
2026-01-10 16:55:00,90.400,0.8466,479.73,418.56,0
2026-01-10 17:00:00,89.694,0.8336,481.25,427.85,0
2026-01-10 17:05:00,90.368,0.8550,482.57,419.58,0
2026-01-10 17:10:00,90.073,0.8502,481.62,425.05,0
2026-01-10 17:15:00,89.923,0.8462,484.96,426.31,0
2026-01-10 17:20:00,90.362,0.8467,484.70,422.80,0
2026-01-10 17:25:00,90.272,0.8533,486.46,419.53,0
2026-01-10 17:30:00,90.168,0.8435,484.81,424.06,0
2026-01-10 17:35:00,90.406,0.8530,482.96,426.35,0
2026-01-10 17:40:00,90.081,0.8595,482.29,423.20,0
2026-01-10 17:45:00,89.342,0.8665,484.67,419.94,0
2026-01-10 17:50:00,89.849,0.8612,482.74,423.10,0
2026-01-10 17:55:00,89.278,0.8513,483.45,418.02,0
2026-01-10 18:00:00,90.263,0.8521,484.84,419.26,0
2026-01-10 18:05:00,90.358,0.8468,483.73,421.40,0
2026-01-10 18:10:00,90.377,0.8463,484.24,422.36,0
2026-01-10 18:15:00,90.196,0.8570,480.94,418.57,0
2026-01-10 18:20:00,90.387,0.8475,487.36,422.93,0
2026-01-10 18:25:00,89.369,0.8529,479.99,423.75,0
2026-01-10 18:30:00,89.957,0.8423,484.63,421.54,0
2026-01-10 18:35:00,89.434,0.8610,481.86,415.71,0
2026-01-10 18:40:00,89.857,0.8474,486.56,422.50,0
2026-01-10 18:45:00,90.647,0.8587,485.97,427.63,0
2026-01-10 18:50:00,90.437,0.8444,483.31,423.56,0
2026-01-10 18:55:00,90.265,0.8439,487.98,422.23,0
2026-01-10 19:00:00,89.927,0.8606,482.76,421.07,0
2026-01-10 19:05:00,89.603,0.8450,485.97,423.92,0
2026-01-10 19:10:00,90.075,0.8375,481.14,422.81,0
2026-01-10 19:15:00,90.444,0.8417,484.54,424.31,0
2026-01-10 19:20:00,90.164,0.8569,480.53,418.90,0
2026-01-10 19:25:00,89.366,0.8561,483.38,422.55,0
2026-01-10 19:30:00,90.042,0.8439,483.17,420.81,0
2026-01-10 19:35:00,89.235,0.8449,485.96,423.30,0
2026-01-10 19:40:00,90.322,0.8554,481.31,416.35,0
2026-01-10 19:45:00,89.723,0.8605,492.55,421.01,0
2026-01-10 19:50:00,89.511,0.8494,479.18,423.82,0
2026-01-10 19:55:00,90.327,0.8544,484.03,424.30,0
2026-01-10 20:00:00,90.224,0.8570,484.19,422.10,0
2026-01-10 20:05:00,90.093,0.8672,484.94,415.71,0
2026-01-10 20:10:00,90.877,0.8408,481.78,424.12,0
2026-01-10 20:15:00,90.254,0.8447,484.06,426.95,0
2026-01-10 20:20:00,89.742,0.8459,481.64,419.68,0
2026-01-10 20:25:00,90.208,0.8566,488.95,420.92,0
2026-01-10 20:30:00,89.886,0.8480,481.43,424.62,0
2026-01-10 20:35:00,90.507,0.8525,482.89,424.70,0
2026-01-10 20:40:00,90.112,0.8510,481.35,425.49,0
2026-01-10 20:45:00,90.152,0.8500,480.94,425.24,0
2026-01-10 20:50:00,89.423,0.8509,479.13,417.60,0
2026-01-10 20:55:00,90.025,0.8582,485.35,420.76,0
2026-01-10 21:00:00,89.977,0.8422,481.32,424.08,0
2026-01-10 21:05:00,89.590,0.8488,480.95,421.94,0
2026-01-10 21:10:00,89.911,0.8403,480.45,423.30,0
2026-01-10 21:15:00,90.174,0.8518,484.25,421.81,0
2026-01-10 21:20:00,89.998,0.8484,483.41,420.89,0
2026-01-10 21:25:00,89.435,0.8586,483.42,421.48,0
2026-01-10 21:30:00,89.891,0.8500,481.06,418.84,0
2026-01-10 21:35:00,89.813,0.8464,484.65,420.03,0
2026-01-10 21:40:00,90.077,0.8480,481.36,422.00,0
2026-01-10 21:45:00,90.034,0.8638,483.56,422.06,0
2026-01-10 21:50:00,89.835,0.8374,482.93,423.91,0
2026-01-10 21:55:00,89.820,0.8450,478.28,421.35,0
2026-01-10 22:00:00,90.027,0.8503,489.43,427.23,0
2026-01-10 22:05:00,90.385,0.8449,485.07,425.90,0
2026-01-10 22:10:00,90.111,0.8539,483.89,420.70,0
2026-01-10 22:15:00,90.569,0.8495,484.36,422.80,0
2026-01-10 22:20:00,90.453,0.8520,489.51,425.85,0
2026-01-10 22:25:00,90.599,0.8509,486.76,420.29,0
2026-01-10 22:30:00,90.547,0.8492,484.40,419.97,0
2026-01-10 22:35:00,90.625,0.8397,481.23,426.11,0
2026-01-10 22:40:00,89.539,0.8514,481.70,424.29,0
2026-01-10 22:45:00,90.259,0.8359,477.94,425.43,0
2026-01-10 22:50:00,90.487,0.8446,482.25,423.16,0
2026-01-10 22:55:00,90.560,0.8539,485.34,421.45,0
2026-01-10 23:00:00,89.692,0.8595,485.26,418.19,0
2026-01-10 23:05:00,90.263,0.8688,485.21,422.62,0
2026-01-10 23:10:00,90.030,0.8466,481.81,425.91,0
2026-01-10 23:15:00,90.739,0.8431,485.01,425.95,0
2026-01-10 23:20:00,89.445,0.8542,485.83,425.43,0
2026-01-10 23:25:00,89.692,0.8650,476.68,424.58,0
2026-01-10 23:30:00,89.276,0.8623,484.27,428.85,0
2026-01-10 23:35:00,90.058,0.8417,489.61,417.56,0
2026-01-10 23:40:00,90.906,0.8489,482.49,422.91,0
2026-01-10 23:45:00,89.982,0.8568,475.80,419.41,0
2026-01-10 23:50:00,90.040,0.8574,480.93,426.88,0
2026-01-10 23:55:00,90.220,0.8547,477.92,420.56,0
2026-01-11 00:00:00,89.953,0.8464,481.46,425.25,0
2026-01-11 00:05:00,90.146,0.8547,479.69,420.87,0
2026-01-11 00:10:00,90.157,0.8574,486.16,423.48,0
2026-01-11 00:15:00,89.662,0.8425,485.70,421.90,0
2026-01-11 00:20:00,89.962,0.8606,484.40,422.18,0
2026-01-11 00:25:00,90.297,0.8579,487.05,423.22,0
2026-01-11 00:30:00,90.371,0.8441,481.67,424.98,0
2026-01-11 00:35:00,90.519,0.8574,483.59,421.90,0
2026-01-11 00:40:00,90.134,0.8565,489.96,424.90,0
2026-01-11 00:45:00,90.142,0.8568,485.13,425.34,0
2026-01-11 00:50:00,90.300,0.8626,485.12,420.98,0
2026-01-11 00:55:00,89.762,0.8499,481.07,427.88,0
2026-01-11 01:00:00,89.746,0.8527,482.13,424.46,0
2026-01-11 01:05:00,89.950,0.8289,480.37,420.93,0
2026-01-11 01:10:00,89.490,0.8589,488.42,424.07,0
2026-01-11 01:15:00,90.163,0.8582,478.70,425.34,0
2026-01-11 01:20:00,90.420,0.8608,486.12,424.00,0
2026-01-11 01:25:00,89.716,0.8425,485.12,422.84,0
2026-01-11 01:30:00,90.174,0.8577,478.57,411.88,0
2026-01-11 01:35:00,89.748,0.8581,486.81,419.33,0
2026-01-11 01:40:00,89.593,0.8448,482.60,424.27,0
2026-01-11 01:45:00,90.822,0.8584,479.42,419.27,0
2026-01-11 01:50:00,89.599,0.8537,484.48,423.77,0
2026-01-11 01:55:00,89.488,0.8364,480.92,424.89,0
2026-01-11 02:00:00,90.086,0.8547,482.77,421.90,0
2026-01-11 02:05:00,90.107,0.8439,481.87,416.94,0
2026-01-11 02:10:00,90.267,0.8366,480.75,420.03,0
2026-01-11 02:15:00,90.800,0.8529,479.82,424.29,0
2026-01-11 02:20:00,89.689,0.8495,485.78,426.01,0
2026-01-11 02:25:00,89.769,0.8612,484.36,415.99,0
2026-01-11 02:30:00,90.644,0.8515,484.17,422.48,0
2026-01-11 02:35:00,90.376,0.8562,482.30,417.84,0
2026-01-11 02:40:00,90.320,0.8541,483.54,422.51,0
2026-01-11 02:45:00,89.764,0.8582,481.18,421.77,0
2026-01-11 02:50:00,90.450,0.8429,481.13,429.32,0
2026-01-11 02:55:00,90.321,0.8516,488.52,420.62,0
2026-01-11 03:00:00,90.076,0.8489,486.05,425.39,0
2026-01-11 03:05:00,89.766,0.8552,481.71,425.27,0
2026-01-11 03:10:00,90.043,0.8520,478.91,421.66,0
2026-01-11 03:15:00,90.659,0.8451,478.29,422.60,0
2026-01-11 03:20:00,89.562,0.8473,481.49,422.25,0
2026-01-11 03:25:00,89.680,0.8632,483.72,420.01,0
2026-01-11 03:30:00,89.749,0.8364,483.75,419.75,0
2026-01-11 03:35:00,89.836,0.8557,483.84,421.02,0
2026-01-11 03:40:00,89.994,0.8599,484.40,418.83,0
2026-01-11 03:45:00,90.383,0.8546,480.28,420.75,0
2026-01-11 03:50:00,90.185,0.8658,487.92,421.66,0
2026-01-11 03:55:00,90.024,0.8575,482.81,422.73,0
2026-01-11 04:00:00,90.111,0.8531,484.29,423.58,0
2026-01-11 04:05:00,90.250,0.8463,481.43,421.66,0
2026-01-11 04:10:00,89.327,0.8532,484.34,419.94,0
2026-01-11 04:15:00,90.429,0.8555,489.63,423.53,0
2026-01-11 04:20:00,89.669,0.8500,480.44,424.62,0
2026-01-11 04:25:00,89.823,0.8441,480.06,420.79,0
2026-01-11 04:30:00,90.136,0.8404,480.81,419.30,0
2026-01-11 04:35:00,89.970,0.8515,482.41,420.91,0
2026-01-11 04:40:00,90.195,0.8382,481.84,421.71,0
2026-01-11 04:45:00,90.057,0.8462,480.29,425.69,0
2026-01-11 04:50:00,89.884,0.8305,483.26,424.34,0
2026-01-11 04:55:00,90.612,0.8567,488.09,422.24,0
2026-01-11 05:00:00,90.283,0.8592,482.96,427.96,0
2026-01-11 05:05:00,90.121,0.8506,483.12,422.15,0
2026-01-11 05:10:00,90.277,0.8647,484.44,426.50,0
2026-01-11 05:15:00,89.718,0.8608,485.36,425.92,0
2026-01-11 05:20:00,90.870,0.8538,487.53,425.71,0
2026-01-11 05:25:00,89.565,0.8491,484.13,423.22,0
2026-01-11 05:30:00,90.045,0.8472,483.41,422.61,0
2026-01-11 05:35:00,89.885,0.8545,480.44,422.27,0
2026-01-11 05:40:00,89.870,0.8489,485.64,424.81,0
2026-01-11 05:45:00,89.818,0.8544,480.88,419.89,0
2026-01-11 05:50:00,89.691,0.8550,480.79,421.47,0
2026-01-11 05:55:00,90.475,0.8482,484.00,427.26,0
2026-01-11 06:00:00,89.518,0.8588,488.04,424.13,0
2026-01-11 06:05:00,90.393,0.8482,485.60,425.12,0
2026-01-11 06:10:00,90.259,0.8502,483.31,418.60,0
2026-01-11 06:15:00,89.848,0.8422,480.48,420.97,0
2026-01-11 06:20:00,90.213,0.8478,487.99,423.27,0
2026-01-11 06:25:00,89.937,0.8673,483.25,422.14,0
2026-01-11 06:30:00,89.560,0.8428,482.55,418.59,0
2026-01-11 06:35:00,89.564,0.8535,485.09,424.55,0
2026-01-11 06:40:00,90.262,0.8464,482.08,425.50,0
2026-01-11 06:45:00,90.241,0.8323,481.17,421.41,0
2026-01-11 06:50:00,90.097,0.8545,481.45,424.65,0
2026-01-11 06:55:00,89.843,0.8456,481.45,428.36,0
2026-01-11 07:00:00,89.924,0.8526,480.05,426.84,0
2026-01-11 07:05:00,89.870,0.8579,479.71,421.55,0
2026-01-11 07:10:00,89.301,0.8519,486.34,418.96,0
2026-01-11 07:15:00,90.025,0.8526,485.44,422.96,0
2026-01-11 07:20:00,90.209,0.8431,480.96,429.31,0
2026-01-11 07:25:00,90.027,0.8557,486.10,426.29,0
2026-01-11 07:30:00,90.708,0.8485,484.36,422.25,0
2026-01-11 07:35:00,89.598,0.8340,482.46,426.96,0
2026-01-11 07:40:00,89.736,0.8566,479.76,425.78,0
2026-01-11 07:45:00,90.053,0.8591,484.46,416.58,0
2026-01-11 07:50:00,90.098,0.8618,489.03,425.46,0
2026-01-11 07:55:00,89.240,0.8674,483.48,422.63,0
2026-01-11 08:00:00,90.241,0.8562,486.43,419.68,0
2026-01-11 08:05:00,90.099,0.8541,482.80,422.55,0
2026-01-11 08:10:00,89.152,0.8587,486.20,423.52,0
2026-01-11 08:15:00,89.953,0.8429,482.99,419.90,0
2026-01-11 08:20:00,89.677,0.8366,476.22,421.92,0
2026-01-11 08:25:00,89.819,0.8462,481.27,421.29,0
2026-01-11 08:30:00,89.465,0.8602,483.84,424.66,0
2026-01-11 08:35:00,90.166,0.8447,486.69,421.38,0
2026-01-11 08:40:00,90.705,0.8537,482.98,417.18,0
2026-01-11 08:45:00,90.106,0.8546,483.53,420.94,0
2026-01-11 08:50:00,89.136,0.8520,481.68,419.44,0
2026-01-11 08:55:00,90.114,0.8398,488.13,418.40,0
2026-01-11 09:00:00,89.922,0.8527,487.95,425.82,0
2026-01-11 09:05:00,89.560,0.8466,481.42,424.69,0
2026-01-11 09:10:00,90.141,0.8636,478.90,419.38,0
2026-01-11 09:15:00,90.352,0.8591,478.03,418.48,0
2026-01-11 09:20:00,89.733,0.8469,485.26,421.98,0
2026-01-11 09:25:00,89.343,0.8641,483.85,418.31,0
2026-01-11 09:30:00,89.195,0.8527,481.10,421.56,0
2026-01-11 09:35:00,89.734,0.8366,484.27,422.50,0
2026-01-11 09:40:00,89.938,0.8494,479.76,423.20,0
2026-01-11 09:45:00,89.794,0.8631,485.84,423.31,0
2026-01-11 09:50:00,89.727,0.8434,482.30,419.95,0
2026-01-11 09:55:00,90.227,0.8495,480.21,422.50,0
2026-01-11 10:00:00,90.185,0.8391,482.35,426.13,0
2026-01-11 10:05:00,90.080,0.8404,482.25,416.00,0
2026-01-11 10:10:00,90.327,0.8433,484.55,423.27,0
2026-01-11 10:15:00,89.737,0.8402,486.95,418.76,0
2026-01-11 10:20:00,89.562,0.8451,486.80,426.50,0
2026-01-11 10:25:00,89.791,0.8639,483.94,424.74,0
2026-01-11 10:30:00,89.763,0.8497,482.90,424.65,0
2026-01-11 10:35:00,89.179,0.8563,481.75,419.73,0
2026-01-11 10:40:00,89.782,0.8587,478.15,423.09,0
2026-01-11 10:45:00,90.442,0.8411,483.40,423.42,0
2026-01-11 10:50:00,90.320,0.8433,480.91,415.18,0
2026-01-11 10:55:00,90.210,0.8561,487.12,422.73,0
2026-01-11 11:00:00,90.053,0.8449,482.86,424.14,0
2026-01-11 11:05:00,90.580,0.8556,485.70,418.05,0
2026-01-11 11:10:00,89.576,0.8634,482.02,424.10,0
2026-01-11 11:15:00,89.614,0.8384,481.44,422.60,0
2026-01-11 11:20:00,90.450,0.8471,485.28,426.44,0
2026-01-11 11:25:00,90.011,0.8484,484.30,421.06,0
2026-01-11 11:30:00,89.732,0.8458,484.43,422.83,0
2026-01-11 11:35:00,90.221,0.8451,483.18,423.32,0
