timestamp,T_top_C,T_base_C,P_coluna_kPa,F_alimentacao_kg_h,D_destilado_kg_h,B_residuo_kg_h,R_refluxo,composicao
2026-08-05 02:55:35,78.3223,99.5031,100.8209,996.3909,547.6797,448.7112,2.5010,0.7996
2026-08-05 03:17:11,78.7148,100.4734,100.9542,1011.7495,549.3295,462.4200,2.4398,0.7536
2026-08-05 03:38:48,78.2428,99.1393,101.7849,994.8072,544.6339,450.1733,2.4980,0.8570
2026-08-05 04:00:25,78.0363,99.4728,100.2282,1014.5887,554.0632,460.5254,2.4370,0.9500
2026-08-05 04:22:01,78.5179,99.6044,102.8039,997.6134,555.9449,441.6685,2.3665,0.7521
2026-08-05 04:43:38,79.0422,99.2840,100.3660,999.5228,556.3199,443.2029,2.4236,0.8594
2026-08-05 05:05:15,77.2728,99.2656,102.0978,992.1566,543.6405,448.5161,2.4224,0.9500
2026-08-05 05:26:51,78.5824,99.6899,101.7584,1000.2843,546.9007,453.3836,2.4224,0.7736
2026-08-05 05:48:28,78.9945,99.0296,100.4856,988.6417,554.1576,434.4841,2.4958,0.8485
2026-08-05 06:10:05,77.9460,99.8091,101.0699,984.5507,554.6145,429.9363,2.4964,0.9500
2026-08-05 06:31:41,78.3406,98.7779,101.6446,994.0419,549.2195,444.8224,2.6139,0.8430
2026-08-05 06:53:18,78.1118,99.4495,99.2515,991.7811,550.8356,440.9454,2.4236,0.9033
2026-08-05 07:14:55,78.4401,100.1532,100.7229,1008.7501,553.6240,455.1261,2.4023,0.7811
2026-08-05 07:36:31,79.1016,98.9415,100.8128,1019.6575,547.1557,472.5018,2.6353,0.8711
2026-08-05 07:58:08,78.2691,100.0430,100.9260,1000.9974,553.7222,447.2752,2.4098,0.9043
2026-08-05 08:19:44,78.7189,99.3214,101.1121,1019.1172,548.2259,470.8913,2.4528,0.7845
2026-08-05 08:41:21,77.4997,99.4608,101.3673,992.9629,542.1720,450.7909,2.5069,0.9500
2026-08-05 09:02:58,77.8605,98.9101,102.3049,1005.2813,548.1910,457.0903,2.5921,0.9500
2026-08-05 09:24:34,79.0946,99.8321,100.1881,993.4126,546.9455,446.4671,2.5310,0.8817
2026-08-05 09:46:11,77.6364,99.7946,102.1001,998.9727,551.0473,447.9254,2.4032,0.9500
2026-08-05 10:07:48,77.9592,99.7793,101.5048,996.7031,548.1531,448.5500,2.3032,0.9500
2026-08-05 10:29:24,77.1573,99.7109,101.3302,997.3432,549.9590,447.3841,2.4337,0.9500
2026-08-05 10:51:01,77.5432,99.6639,100.7578,995.7307,548.0005,447.7303,2.4835,0.9500
2026-08-05 11:12:38,78.1821,99.9665,102.1359,1003.0877,553.4130,449.6747,2.7025,0.8698
2026-08-05 11:34:14,78.7381,100.2724,101.6469,1019.0405,558.8688,460.1717,2.4663,0.7581
2026-08-05 11:55:51,78.4653,99.1879,103.4690,1007.8884,550.2327,457.6557,2.3590,0.7935
2026-08-05 12:17:28,77.6072,99.8800,99.2982,1013.8372,547.8793,465.9580,2.3308,0.9500
2026-08-05 12:39:04,78.2084,99.4678,102.4038,1003.8088,553.9804,449.8283,2.4751,0.8948
2026-08-05 13:00:41,77.5458,99.6291,100.6934,1013.1964,550.3775,462.8188,2.5663,0.9500
2026-08-05 13:22:18,79.1032,98.7198,101.2090,990.3991,539.7518,450.6473,2.3975,0.9159
2026-08-05 13:43:54,78.1849,99.3901,101.9188,1001.1543,553.0667,448.0877,2.5323,0.9077
2026-08-05 14:05:31,77.9752,100.0235,100.3303,999.1402,555.4846,443.6556,2.4846,0.9500
2026-08-05 14:27:08,79.3442,100.2093,101.4133,990.2952,539.8246,450.4706,2.5709,0.9500
2026-08-05 14:48:44,78.3979,98.6446,101.4283,995.1315,550.8083,444.3232,2.6943,0.8250
2026-08-05 15:10:21,78.4880,99.4773,101.6316,992.7698,552.7747,439.9951,2.4807,0.7661
2026-08-05 15:31:57,78.6075,98.3842,100.8643,1006.1332,556.1229,450.0103,2.5472,0.7488
2026-08-05 15:53:34,78.1745,99.6456,102.5484,1009.2060,554.6396,454.5663,2.5065,0.8801
2026-08-05 16:15:11,77.4970,99.3494,101.8595,994.9811,552.8609,442.1203,2.4205,0.9500
2026-08-05 16:36:47,78.9040,99.8834,101.0548,991.6945,554.7446,436.9499,2.5876,0.8139
2026-08-05 16:58:24,78.1111,98.9527,101.2881,1014.0760,545.4548,468.6212,2.5047,0.9500
2026-08-05 17:20:01,78.0479,99.4363,100.2197,1006.2320,546.2970,459.9350,2.3445,0.9389
2026-08-05 17:41:37,78.3042,98.7099,100.1913,1005.5928,549.6381,455.9548,2.4086,0.8383
2026-08-05 18:03:14,79.0691,100.1409,101.2141,1008.1618,550.6050,457.5568,2.3226,0.8350
2026-08-05 18:24:51,77.7453,98.7121,101.5173,994.5006,552.1266,442.3740,2.5441,0.9500
2026-08-05 18:46:27,77.7347,99.7578,100.5356,1007.1134,556.1133,451.0001,2.5723,0.9500
2026-08-05 19:08:04,78.4834,98.7334,99.8930,1004.6680,556.5387,448.1293,2.3769,0.7840
2026-08-05 19:29:41,78.4194,99.1927,101.0285,1006.1324,550.5409,455.5915,2.5113,0.7824
2026-08-05 19:51:17,78.1844,99.3010,101.0245,994.5860,549.8636,444.7224,2.4132,0.8973
2026-08-05 20:12:54,78.0175,99.0340,99.7411,1009.4747,553.7315,455.7431,2.4195,0.9500
2026-08-05 20:34:31,77.6876,99.3464,100.8758,997.2241,553.2309,443.9932,2.4598,0.9500
2026-08-05 20:56:07,78.5716,99.5309,100.8266,1002.4064,554.9633,447.4431,2.6056,0.7399
2026-08-05 21:17:44,77.5627,99.9995,101.0700,977.9999,546.3505,431.6494,2.4561,0.9500
2026-08-05 21:39:20,78.5825,99.0354,102.0484,1002.8513,543.5673,459.2840,2.4681,0.7748
2026-08-05 22:00:57,78.2198,99.6895,100.8301,1005.5477,548.0077,457.5400,2.7546,0.8547
2026-08-05 22:22:34,79.5490,99.0244,102.3170,1008.2744,545.4522,462.8222,2.5599,0.9500
2026-08-05 22:44:10,78.3374,99.5739,101.0206,995.6757,551.7044,443.9713,2.4096,0.8141
2026-08-05 23:05:47,78.6775,99.7142,100.2547,989.9672,539.3174,450.6498,2.5910,0.7734
2026-08-05 23:27:24,77.6556,99.8248,102.8884,984.6066,546.9245,437.6821,2.3439,0.9500
2026-08-05 23:49:00,78.1520,99.3009,101.4819,994.4307,547.9918,446.4388,2.5275,0.8995
2026-08-06 00:10:37,77.9655,99.4217,101.3731,1006.0164,552.9161,453.1003,2.3500,0.9500
2026-08-06 00:32:14,78.2296,99.3342,100.5772,1019.8917,561.7993,458.0924,2.6866,0.8792
2026-08-06 00:53:50,78.3721,100.2455,101.1074,1005.4130,551.1361,454.2769,2.6919,0.8471
2026-08-06 01:15:27,78.1310,100.2625,101.2969,994.5422,548.5733,445.9689,2.5147,0.9055
2026-08-06 01:37:04,77.9412,98.7783,100.6420,1002.3455,555.2107,447.1348,2.5914,0.9500
2026-08-06 01:58:40,77.4354,99.0695,101.1420,1009.6283,547.2157,462.4126,2.3780,0.9500
2026-08-06 02:20:17,77.8325,98.9361,101.4819,999.4993,547.4994,451.9999,2.5000,0.9500
2026-08-06 02:41:54,77.9442,99.4819,99.6713,1009.5507,543.1355,466.4152,2.4061,0.9500
2026-08-06 03:03:30,78.4847,99.5437,99.9334,993.9432,548.9192,445.0240,2.4856,0.8062
2026-08-06 03:25:07,79.1971,99.8074,100.8725,1012.1441,547.0522,465.0920,2.2376,0.9221
2026-08-06 03:46:44,77.0140,99.3081,101.1574,984.0733,545.7294,438.3439,2.3574,0.9393
2026-08-06 04:08:20,77.7733,100.0050,101.4357,1016.0479,547.7262,468.3217,2.7144,0.9500
2026-08-06 04:29:57,77.9358,100.7044,99.8372,994.4732,541.6748,452.7985,2.3162,0.9500
2026-08-06 04:51:33,78.5084,98.8355,101.0962,1008.9192,552.3167,456.6024,2.5414,0.8021
2026-08-06 05:13:10,79.0047,98.8741,101.6866,997.2778,549.2666,448.0112,2.3489,0.8314
2026-08-06 05:34:47,77.9886,100.2151,100.3758,976.1455,549.9695,426.1760,2.3743,0.9500
2026-08-06 05:56:23,78.5304,99.4501,100.9550,998.4344,554.2370,444.1974,2.3845,0.7878
2026-08-06 06:18:00,77.6978,99.8010,100.0655,1005.4251,549.4906,455.9345,2.5097,0.9500
2026-08-06 06:39:37,77.7895,99.4875,101.5426,997.0099,553.5839,443.4259,2.5330,0.9500
2026-08-06 07:01:13,78.8304,99.7809,100.6259,991.4740,548.9024,442.5716,2.5447,0.7351
2026-08-06 07:22:50,77.7997,99.2113,100.1499,989.7823,550.6865,439.0958,2.4511,0.9500
2026-08-06 07:44:27,77.5107,99.3932,100.0967,1014.5903,558.7166,455.8737,2.4527,0.9500
2026-08-06 08:06:03,78.6273,99.7962,102.7998,1021.4108,539.8660,481.5448,2.6159,0.7564
2026-08-06 08:27:40,78.4745,99.8889,101.8887,1010.0037,547.1987,462.8050,2.4047,0.8097
2026-08-06 08:49:17,77.7641,100.4307,100.6885,996.1916,549.0479,447.1437,2.3459,0.9500
2026-08-06 09:10:53,78.6560,98.6400,103.3157,999.0587,544.8533,454.2055,2.5420,0.7105
2026-08-06 09:32:30,78.0332,99.3973,100.2870,993.6822,557.6301,436.0521,2.5183,0.9500
2026-08-06 09:54:07,77.8066,98.8383,101.1072,975.4238,544.5159,430.9078,2.3748,0.9500
2026-08-06 10:15:43,78.5246,99.4347,100.8043,1006.7102,541.7786,464.9315,2.3656,0.7967
2026-08-06 10:37:20,79.3407,99.8421,101.6773,994.1814,547.2057,446.9757,2.5227,0.9500
2026-08-06 10:58:56,78.4133,99.9790,100.5670,1006.1693,546.6433,459.5260,2.5140,0.8164
2026-08-06 11:20:33,77.9344,98.9915,101.5901,998.6523,550.6807,447.9716,2.5657,0.9500
2026-08-06 11:42:10,78.5316,99.7660,100.8997,996.5316,552.2725,444.2591,2.4637,0.7820
2026-08-06 12:03:46,77.7922,100.4647,101.4549,1001.2801,547.5870,453.6931,2.6913,0.9500
2026-08-06 12:25:23,77.8485,99.9268,101.4917,994.2323,547.2596,446.9728,2.4709,0.9500
2026-08-06 12:47:00,78.9768,99.8026,102.1187,995.6573,552.5786,443.0786,2.3445,0.8332
2026-08-06 13:08:36,78.2590,100.4107,102.5461,997.4156,545.9143,451.5013,2.4210,0.8580
2026-08-06 13:30:13,78.8509,99.7075,101.7144,1008.1121,545.0292,463.0829,2.4291,0.7951
2026-08-06 13:51:50,77.8105,98.7368,100.4339,1010.5436,548.1296,462.4140,2.5226,0.9500
2026-08-06 14:13:26,78.3897,99.3652,101.6570,995.2212,552.5214,442.6998,2.4473,0.8104
2026-08-06 14:35:03,78.0642,99.5131,101.5233,995.0510,549.4019,445.6491,2.5186,0.9500
2026-08-06 14:56:40,78.1620,99.0565,101.3692,1006.7034,543.3343,463.3691,2.3679,0.8940
2026-08-06 15:18:16,78.1038,98.4015,101.7593,998.1747,538.2445,459.9302,2.3887,0.9274
2026-08-06 15:39:53,77.3137,99.9852,101.4495,1006.7819,544.8549,461.9270,2.5411,0.9500
2026-08-06 16:01:30,78.1038,99.6764,101.2439,1008.0842,550.6954,457.3888,2.4537,0.9500
2026-08-06 16:23:06,78.7268,99.5438,102.3689,997.6456,549.3603,448.2853,2.5004,0.7596
2026-08-06 16:44:43,78.0447,99.1426,100.5047,1001.1076,555.9917,445.1159,2.5814,0.9500
2026-08-06 17:06:19,78.8246,99.5096,100.5089,996.5055,549.6967,446.8088,2.4488,0.7902
2026-08-06 17:27:56,78.6678,98.6339,101.1836,970.9688,549.5421,421.4266,2.4897,0.7951
2026-08-06 17:49:33,78.9381,99.9662,100.5322,989.8249,544.5197,445.3052,2.6527,0.7954
2026-08-06 18:11:09,78.0072,99.0501,100.2935,1003.3262,550.7667,452.5594,2.2775,0.9489
2026-08-06 18:32:46,78.3276,99.4639,100.9793,1006.0568,542.7848,463.2719,2.4405,0.8456
2026-08-06 18:54:23,77.8754,99.6563,100.3830,991.7615,541.0890,450.6725,2.2943,0.9500
2026-08-06 19:15:59,78.4250,99.4426,102.2282,996.0720,539.3993,456.6727,2.5344,0.7787
2026-08-06 19:37:36,78.2629,98.3573,101.0800,1007.0269,552.9024,454.1245,2.4749,0.8611
2026-08-06 19:59:13,77.9514,99.3509,101.8014,992.5011,546.7405,445.7606,2.3420,0.9500
2026-08-06 20:20:49,78.0401,98.8685,101.9579,998.9896,546.0160,452.9735,2.5838,0.9500
2026-08-06 20:42:26,77.3881,99.9520,100.5844,1029.6570,547.4991,482.1579,2.2930,0.9500
2026-08-06 21:04:03,78.1446,99.6007,101.5619,985.8496,538.8946,446.9550,2.6899,0.8827
2026-08-06 21:25:39,78.9918,99.7361,101.3967,994.7752,561.2731,433.5022,2.4253,0.8218
2026-08-06 21:47:16,78.5094,99.1365,100.4476,998.8867,553.1724,445.7143,2.6826,0.8182
2026-08-06 22:08:53,77.2782,99.9949,100.4706,990.1316,547.0399,443.0917,2.4344,0.9500
2026-08-06 22:30:29,77.0111,100.1974,101.9775,999.3219,544.9059,454.4160,2.6184,0.9389
2026-08-06 22:52:06,77.8869,98.6524,101.6898,996.1460,551.0509,445.0951,2.5118,0.9500
2026-08-06 23:13:43,78.2833,99.3222,101.7033,1009.0041,557.4799,451.5242,2.3829,0.8747
2026-08-06 23:35:19,77.3809,99.9822,100.7875,1007.9151,557.2132,450.7019,2.5179,0.9500
2026-08-06 23:56:56,78.1508,99.2647,102.1995,998.9222,539.1238,459.7985,2.5884,0.9289
2026-08-07 00:18:32,78.2216,99.1059,100.3718,992.1465,550.9941,441.1524,2.3156,0.8888
2026-08-07 00:40:09,78.2363,100.1436,101.8610,992.7694,541.5455,451.2239,2.4179,0.9014
2026-08-07 01:01:46,78.3472,99.7987,100.7967,1004.8476,542.3992,462.4484,2.5935,0.8045
2026-08-07 01:23:22,77.2128,100.6312,101.4079,1001.0721,540.6502,460.4219,2.5623,0.9500
2026-08-07 01:44:59,78.1004,99.9450,102.2364,1005.2572,539.1689,466.0883,2.3848,0.9500
2026-08-07 02:06:36,78.2412,99.5434,100.6347,993.6253,555.9632,437.6620,2.6498,0.8876
2026-08-07 02:28:12,78.4758,99.8133,101.2437,987.9634,542.9010,445.0624,2.6315,0.7850
2026-08-07 02:49:49,78.4385,99.6054,101.5092,1003.4495,553.4870,449.9625,2.4232,0.8198
2026-08-07 03:11:26,77.8311,99.6197,100.3536,998.3337,546.7008,451.6328,2.5024,0.9500
2026-08-07 03:33:02,78.2380,100.4804,101.9367,997.7155,549.5695,448.1460,2.5378,0.8871
2026-08-07 03:54:39,77.5830,99.8183,100.3335,1005.3985,555.5005,449.8980,2.5300,0.9500
2026-08-07 04:16:16,77.3088,99.7814,99.3370,1006.0988,554.9241,451.1746,2.6135,0.9500
2026-08-07 04:37:52,78.4193,99.6044,100.1217,1007.4502,556.9524,450.4978,2.5689,0.7921
2026-08-07 04:59:29,78.5700,100.1488,102.2330,1010.2687,542.0407,468.2280,2.5398,0.7795
2026-08-07 05:21:06,78.7193,99.7578,102.5416,981.7216,552.7917,428.9298,2.5479,0.7796
2026-08-07 05:42:42,78.9711,99.0559,102.5068,1008.1490,549.0642,459.0848,2.4091,0.8310
2026-08-07 06:04:19,78.3428,99.6706,100.7984,1006.0934,547.9723,458.1211,2.6217,0.8635
2026-08-07 06:25:55,77.7937,99.5299,102.0777,1002.7588,543.2374,459.5214,2.5865,0.9500
2026-08-07 06:47:32,78.3002,99.0030,101.9357,995.7896,554.5021,441.2874,2.4785,0.8368
2026-08-07 07:09:09,78.4061,98.9628,102.7386,1001.8562,547.1687,454.6875,2.4601,0.8068
2026-08-07 07:30:45,78.6979,99.0527,101.0050,999.5049,557.7124,441.7925,2.5999,0.7921
2026-08-07 07:52:22,78.2155,100.2164,102.3138,1006.9676,553.8850,453.0826,2.4405,0.9196
2026-08-07 08:13:59,78.0774,99.7799,101.8414,986.2866,549.7445,436.5421,2.5203,0.9429
2026-08-07 08:35:35,78.1804,100.2463,100.6383,987.3124,547.0675,440.2449,2.5744,0.9157
2026-08-07 08:57:12,78.5030,99.9559,101.5048,994.8199,545.2742,449.5456,2.3738,0.7745
2026-08-07 09:18:49,78.5942,99.6185,101.3184,989.4462,562.8963,426.5499,2.4175,0.7660
2026-08-07 09:40:25,78.7015,99.5212,100.6544,1008.0866,543.3022,464.7844,2.6742,0.7661
2026-08-07 10:02:02,78.0733,98.7918,100.3784,999.4791,559.4637,440.0153,2.5233,0.9500
2026-08-07 10:23:39,78.3931,100.6820,100.9469,1015.6547,548.0071,467.6476,2.4296,0.8093
2026-08-07 10:45:15,78.1577,99.7810,99.4408,1001.4786,547.0063,454.4723,2.4276,0.8832
2026-08-07 11:06:52,78.0176,99.2417,100.9587,983.6139,550.4907,433.1232,2.4208,0.9380
2026-08-07 11:28:29,77.9259,99.1130,101.3329,994.3849,542.7523,451.6326,2.4112,0.9500
2026-08-07 11:50:05,78.7686,100.1489,102.4351,994.1015,556.4855,437.6160,2.5407,0.7508
2026-08-07 12:11:42,77.8857,99.4140,101.3820,1003.6290,549.9911,453.6380,2.4651,0.9500
2026-08-07 12:33:18,78.1431,99.4145,101.1262,998.8680,543.1879,455.6801,2.3997,0.9500
2026-08-07 12:54:55,77.3748,99.6359,101.5740,1010.1272,551.8339,458.2933,2.6891,0.9500
2026-08-07 13:16:32,78.8739,100.0200,102.5336,1000.2484,551.9895,448.2589,2.4631,0.7945
2026-08-07 13:38:08,78.3075,98.4613,101.1855,1008.8987,543.2491,465.6497,2.4014,0.8665
2026-08-07 13:59:45,78.8716,99.1896,101.4392,999.2195,555.8849,443.3346,2.4467,0.7830
2026-08-07 14:21:22,78.8704,98.9983,100.9016,1001.3290,557.6188,443.7101,2.3807,0.7761
2026-08-07 14:42:58,78.4963,99.8735,101.4692,998.8328,550.6483,448.1845,2.3493,0.7826
2026-08-07 15:04:35,78.9411,98.8399,100.6728,996.0312,548.3304,447.7008,2.6841,0.7961
2026-08-07 15:26:12,77.6341,99.8855,100.7825,1007.8767,549.0147,458.8621,2.5459,0.9500
2026-08-07 15:47:48,78.4278,99.6089,101.0957,987.6726,551.0842,436.5884,2.5724,0.7888
2026-08-07 16:09:25,77.9443,99.8969,102.6682,1009.3962,551.1473,458.2489,2.4757,0.9500
2026-08-07 16:31:02,77.5373,99.4228,102.1959,1000.3963,546.8725,453.5238,2.4282,0.9500
2026-08-07 16:52:38,77.5827,99.0457,102.5263,989.6390,545.9923,443.6467,2.5291,0.9500
2026-08-07 17:14:15,78.2443,99.9314,100.0623,1007.5425,547.0881,460.4544,2.4714,0.9087
2026-08-07 17:35:52,77.4987,99.7954,102.2024,993.1647,546.6614,446.5033,2.4631,0.9500
2026-08-07 17:57:28,78.2332,99.9463,101.0094,1009.2855,557.0051,452.2805,2.5431,0.8857
2026-08-07 18:19:05,77.9030,98.1885,101.7686,1007.9648,551.2122,456.7525,2.5910,0.9500
2026-08-07 18:40:42,78.4593,100.2361,101.8325,1013.4276,556.7458,456.6818,2.3779,0.8045
2026-08-07 19:02:18,77.8840,98.9463,101.0715,1017.5416,547.2810,470.2606,2.3242,0.9500
2026-08-07 19:23:55,78.4392,99.1206,99.6655,985.9489,550.8346,435.1143,2.5779,0.7870
2026-08-07 19:45:31,78.5245,99.9575,100.6730,998.7878,546.9976,451.7902,2.5539,0.7622
2026-08-07 20:07:08,77.5934,99.5263,102.1883,1005.1057,555.0342,450.0716,2.5919,0.9500
2026-08-07 20:28:45,77.9013,99.0651,100.0307,1011.8955,548.3470,463.5485,2.3295,0.9500
2026-08-07 20:50:21,78.2471,99.9839,101.0908,992.0673,552.2287,439.8385,2.5529,0.8634
2026-08-07 21:11:58,78.8568,99.9727,101.7518,988.9003,543.7457,445.1546,2.6199,0.7426
2026-08-07 21:33:35,78.1545,99.5733,100.9082,999.6468,552.1015,447.5453,2.4413,0.9282
2026-08-07 21:55:11,78.4912,99.4100,100.6389,999.0934,560.5534,438.5400,2.4243,0.8124
2026-08-07 22:16:48,77.3224,99.0696,100.8659,1009.4909,550.2768,459.2141,2.6310,0.9500
2026-08-07 22:38:25,78.1731,99.3357,102.9211,988.7976,547.4590,441.3386,2.4022,0.9136
2026-08-07 23:00:01,77.6295,100.4111,101.3645,1004.1238,552.3155,451.8083,2.4980,0.9500
2026-08-07 23:21:38,78.2424,99.7596,100.6421,990.0792,554.1048,435.9744,2.4998,0.8310
2026-08-07 23:43:15,77.9624,100.2650,101.1717,994.6901,542.5260,452.1641,2.4432,0.9500
2026-08-08 00:04:51,78.4146,99.5246,101.0092,992.3778,557.6322,434.7456,2.4295,0.7896
2026-08-08 00:26:28,78.0785,99.4484,101.6856,1009.3044,554.2779,455.0266,2.7430,0.9108
2026-08-08 00:48:05,78.3154,99.2397,102.9078,1001.7560,539.8516,461.9044,2.5434,0.8455
2026-08-08 01:09:41,78.5789,99.1382,101.5623,997.2951,546.6432,450.6519,2.5343,0.7685
2026-08-08 01:31:18,78.7250,99.5135,101.7831,987.9257,556.9726,430.9531,2.4223,0.7801
2026-08-08 01:52:54,78.3316,99.5682,101.9083,978.6002,547.1324,431.4678,2.5746,0.8721
2026-08-08 02:14:31,78.1878,98.2812,101.0462,999.3985,555.5473,443.8512,2.5048,0.8700
2026-08-08 02:36:08,78.6817,99.7842,100.7407,1007.1987,547.2669,459.9318,2.4702,0.7492
2026-08-08 02:57:44,78.0450,99.9534,99.8714,1011.0413,550.8816,460.1597,2.4610,0.9500
2026-08-08 03:19:21,77.7455,98.6841,100.5954,981.0451,543.2368,437.8083,2.3377,0.9500
2026-08-08 03:40:58,77.5579,99.4794,102.1934,1008.5009,548.5243,459.9766,2.4709,0.9500
2026-08-08 04:02:34,79.2561,99.7065,101.8346,1022.6640,551.3891,471.2748,2.6148,0.9500
2026-08-08 04:24:11,78.4316,99.0183,100.3967,994.8768,554.4097,440.4672,2.5834,0.8249
2026-08-08 04:45:48,78.1944,99.7689,101.7336,998.9251,548.3923,450.5327,2.3515,0.8894
2026-08-08 05:07:24,78.1480,100.0672,102.2864,1001.4571,560.3169,441.1402,2.5190,0.9342
2026-08-08 05:29:01,78.1500,98.9299,100.9598,1014.7405,548.6790,466.0615,2.4534,0.9126
2026-08-08 05:50:38,78.0053,100.0969,102.8084,1000.0593,552.7023,447.3571,2.5972,0.9500
2026-08-08 06:12:14,77.7610,99.2953,101.6296,1003.9381,541.0391,462.8991,2.4563,0.9500
2026-08-08 06:33:51,78.6411,99.1509,100.9311,995.0391,553.9567,441.0824,2.5969,0.7700
2026-08-08 06:55:28,78.7532,100.1177,99.8518,1005.9191,548.1510,457.7681,2.3743,0.7587
2026-08-08 07:17:04,78.5654,100.2276,100.2239,1006.1842,559.8281,446.3560,2.6831,0.6982
2026-08-08 07:38:41,79.2894,99.9805,99.4541,992.3434,556.2888,436.0546,2.5360,0.9500
2026-08-08 08:00:18,78.2332,99.7730,100.8366,998.7288,554.4846,444.2442,2.4299,0.8480
2026-08-08 08:21:54,77.8813,99.0555,100.8161,982.7254,551.1781,431.5473,2.5868,0.9500
2026-08-08 08:43:31,77.8740,99.4063,100.5710,1009.8378,545.5567,464.2811,2.4474,0.9500
2026-08-08 09:05:07,78.7037,99.3845,102.8945,1003.5376,555.7922,447.7455,2.4676,0.7417
2026-08-08 09:26:44,78.1834,99.1605,99.7012,1010.1352,550.1637,459.9715,2.4300,0.9050
2026-08-08 09:48:21,78.2235,100.2049,101.6463,998.4308,553.4671,444.9637,2.4964,0.8832
2026-08-08 10:09:57,78.8131,98.9157,100.6094,995.8064,548.6349,447.1716,2.6157,0.7471
2026-08-08 10:31:34,78.1853,99.2246,102.6604,1008.8385,551.1935,457.6450,2.5969,0.8703
2026-08-08 10:53:11,79.2138,99.0791,102.3056,1005.5165,551.3216,454.1949,2.6215,0.9500
2026-08-08 11:14:47,78.2537,99.2892,101.3984,998.9719,551.7700,447.2020,2.6021,0.8755
2026-08-08 11:36:24,78.2924,99.1730,101.5597,983.0407,546.0125,437.0282,2.5606,0.8673
2026-08-08 11:58:01,78.1897,99.6005,101.5962,1006.8144,548.9930,457.8214,2.4017,0.9024
2026-08-08 12:19:37,79.1792,99.0388,101.1985,996.1375,562.0660,434.0715,2.4039,0.9331
2026-08-08 12:41:14,78.0177,98.8728,100.2531,1005.6838,553.5433,452.1406,2.4440,0.9500
2026-08-08 13:02:51,77.0746,98.8708,100.6402,999.9105,547.7455,452.1650,2.4799,0.9500
2026-08-08 13:24:27,78.9285,99.9012,101.3449,999.1986,555.5071,443.6915,2.6884,0.8227
2026-08-08 13:46:04,77.9549,99.6296,101.7642,994.4485,554.3288,440.1198,2.5264,0.9500
2026-08-08 14:07:41,77.7116,98.6293,100.9858,1000.2374,540.9955,459.2419,2.4392,0.9500
2026-08-08 14:29:17,78.4666,99.5691,100.4554,1012.5028,547.9133,464.5895,2.5095,0.7962
2026-08-08 14:50:54,78.2856,100.2459,101.7601,1003.3834,549.5679,453.8156,2.5432,0.8483
2026-08-08 15:12:30,78.2947,99.3291,100.9005,990.8394,548.6440,442.1954,2.4663,0.8853
2026-08-08 15:34:07,78.6961,99.4330,100.9614,1006.1506,559.7114,446.4392,2.5797,0.7258
2026-08-08 15:55:44,78.6316,100.0202,103.0594,997.5165,550.6928,446.8237,2.5450,0.7453
2026-08-08 16:17:20,77.7727,99.6997,100.0656,986.8298,554.0784,432.7514,2.5498,0.9500
2026-08-08 16:38:57,78.4316,99.5052,102.3313,995.7713,548.3333,447.4380,2.4935,0.8073
2026-08-08 17:00:34,78.1667,98.7575,101.0867,999.6844,550.5741,449.1103,2.4551,0.9152
2026-08-08 17:22:10,77.3947,99.7079,102.7343,993.9319,550.2881,443.6439,2.4753,0.9500
2026-08-08 17:43:47,77.6858,100.4958,101.6086,993.2920,546.0768,447.2153,2.5062,0.9500
2026-08-08 18:05:24,78.7264,99.2431,101.6110,1004.3560,554.8265,449.5295,2.5493,0.7770
2026-08-08 18:27:00,78.7095,99.3349,103.0211,1003.5287,549.8601,453.6687,2.4159,0.7568
2026-08-08 18:48:37,78.4009,99.5476,102.7620,996.1001,553.3965,442.7036,2.3874,0.8519
2026-08-08 19:10:14,77.6032,100.5371,101.1913,977.6545,556.7602,420.8943,2.5082,0.9500
2026-08-08 19:31:50,78.5208,99.8322,101.6317,1011.3504,551.2627,460.0876,2.5650,0.7647
2026-08-08 19:53:27,78.5828,99.2413,100.4004,997.9374,548.6211,449.3163,2.5928,0.7358
2026-08-08 20:15:04,78.7468,99.1885,99.3281,987.9261,548.4623,439.4638,2.5444,0.7616
2026-08-08 20:36:40,77.5952,99.1107,100.3457,1002.5876,549.5470,453.0405,2.5614,0.9500
2026-08-08 20:58:17,77.9330,100.5144,101.8128,997.0389,545.0632,451.9757,2.6108,0.9500
2026-08-08 21:19:53,77.6257,98.9730,101.5230,1003.7228,552.4139,451.3089,2.6843,0.9500
2026-08-08 21:41:30,78.2199,99.8606,101.8683,993.5219,546.9584,446.5635,2.4541,0.9151
2026-08-08 22:03:07,77.7108,99.3378,101.9204,989.1119,551.2901,437.8218,2.3100,0.9500
2026-08-08 22:24:43,78.2262,99.5818,100.6049,1002.2772,549.8048,452.4725,2.6299,0.8910
2026-08-08 22:46:20,77.4755,99.0837,100.8069,1001.8039,549.1544,452.6494,2.4827,0.9500
2026-08-08 23:07:57,77.9436,100.1954,101.1821,978.2148,550.9566,427.2581,2.6119,0.9500
2026-08-08 23:29:33,78.3281,99.5119,100.9043,1008.9624,547.8290,461.1334,2.4360,0.8433
2026-08-08 23:51:10,78.0500,100.1404,101.6738,992.2203,544.2764,447.9439,2.4426,0.9500
2026-08-09 00:12:47,78.0812,99.8791,100.2555,989.1692,549.0578,440.1113,2.6701,0.9176
