timestamp,T_top_C,T_base_C,P_coluna_kPa,F_alimentacao_kg_h,D_destilado_kg_h,B_residuo_kg_h,R_refluxo,composicao
2026-08-05 10:23:17,78.2440,99.1693,101.5176,976.9956,539.2335,437.7621,2.6342,0.8956
2026-08-05 10:31:55,78.6154,100.2152,101.1625,985.9080,541.6838,444.2242,2.5309,0.8000
2026-08-05 10:40:34,78.2694,98.9713,101.2278,983.4125,543.9351,439.4774,2.6113,0.8849
2026-08-05 10:49:12,77.8649,99.4152,101.3206,982.0282,546.8755,435.1527,2.6489,0.9500
2026-08-05 10:57:51,78.1695,99.1061,101.2241,978.4397,542.6598,435.7800,2.5953,0.9010
2026-08-05 11:06:29,78.7841,99.3982,99.9167,983.6648,542.8044,440.8604,2.6162,0.8000
2026-08-05 11:15:08,78.6392,99.4271,100.2480,978.8154,546.3133,432.5021,2.6170,0.8010
2026-08-05 11:23:46,78.8041,99.8504,101.8469,983.6248,549.2850,434.3398,2.5734,0.8000
2026-08-05 11:32:25,78.1187,99.4413,99.9632,994.2382,542.5092,451.7290,2.5543,0.9132
2026-08-05 11:41:03,78.2029,98.9277,101.1710,1002.9554,550.9094,452.0460,2.5424,0.8954
2026-08-05 11:49:42,78.4981,99.8668,100.6361,996.0374,542.7464,453.2910,2.5696,0.8466
2026-08-05 11:58:20,78.2313,98.2375,101.7871,994.9015,547.7209,447.1806,2.5335,0.8898
2026-08-05 12:06:59,78.0231,98.9760,101.4007,1000.3850,547.8885,452.4965,2.4742,0.9338
2026-08-05 12:15:37,78.0786,98.5974,102.0913,991.6935,551.3547,440.3388,2.4486,0.9141
2026-08-05 12:24:16,78.2634,99.8734,100.7301,1011.1533,554.6976,456.4556,2.3829,0.8756
2026-08-05 12:32:54,77.6267,99.5280,101.6120,1012.2448,553.9496,458.2952,2.4989,0.9500
2026-08-05 12:41:33,78.0029,99.0469,100.7582,1015.4098,559.8655,455.5443,2.4296,0.9365
2026-08-05 12:50:11,78.0028,98.8953,101.0936,1013.8669,555.5922,458.2747,2.4578,0.9353
2026-08-05 12:58:50,77.4772,98.5307,101.6397,1013.0373,559.4630,453.5743,2.4654,0.9500
2026-08-05 13:07:28,77.4988,100.2103,101.5813,1016.3784,556.4355,459.9429,2.3912,0.9500
2026-08-05 13:16:07,78.1568,99.0030,102.1748,1017.4128,556.5779,460.8349,2.3862,0.8575
2026-08-05 13:24:45,77.8267,99.3259,101.9598,1010.4849,563.4438,447.0411,2.4399,0.9500
2026-08-05 13:33:24,77.8203,99.9387,100.1230,1023.5300,557.6689,465.8611,2.3083,0.9449
2026-08-05 13:42:02,77.8130,99.0413,101.6009,1010.5185,553.3986,457.1200,2.4520,0.9500
2026-08-05 13:50:41,77.4739,99.4742,102.1156,1020.8066,559.8000,461.0066,2.4314,0.9500
2026-08-05 13:59:19,77.7778,99.4893,101.0818,1015.4876,558.9369,456.5507,2.3723,0.9500
2026-08-05 14:07:58,77.9912,99.0326,101.1254,1014.2903,558.9577,455.3327,2.2592,0.9150
2026-08-05 14:16:36,77.5323,100.1531,100.9175,1013.4947,562.6108,450.8839,2.3468,0.9500
2026-08-05 14:25:15,77.7345,99.7726,101.3560,1015.6383,553.6429,461.9954,2.3076,0.9500
2026-08-05 14:33:53,77.7428,99.4754,101.8682,1015.3241,551.4727,463.8514,2.3172,0.9500
2026-08-05 14:42:32,78.3149,99.7580,101.6838,999.3009,552.9975,446.3034,2.3772,0.8403
2026-08-05 14:51:10,78.0242,100.7801,100.5423,997.9568,548.9003,449.0564,2.4308,0.9340
2026-08-05 14:59:49,77.6593,99.6594,100.6468,1004.5130,548.8917,455.6213,2.3370,0.9500
2026-08-05 15:08:27,77.6450,99.5387,101.3085,1001.0338,553.4680,447.5658,2.3797,0.9500
2026-08-05 15:17:06,77.6456,99.3154,101.8232,994.9743,542.7911,452.1831,2.3353,0.9500
2026-08-05 15:25:44,77.5594,100.4211,101.6839,998.1785,546.4466,451.7319,2.3578,0.9500
2026-08-05 15:34:23,77.7259,99.6954,100.2063,986.0068,543.3824,442.6244,2.3774,0.9500
2026-08-05 15:43:01,77.5604,99.9295,101.1543,972.0046,541.7223,430.2824,2.4144,0.9500
2026-08-05 15:51:40,77.7838,100.4914,100.6915,984.3216,538.2434,446.0782,2.4464,0.9500
2026-08-05 16:00:18,77.7817,100.3771,101.8292,978.2471,539.3708,438.8763,2.3950,0.9500
2026-08-05 16:08:57,77.1526,99.6720,100.1158,989.4156,541.1975,448.2181,2.3311,0.9500
2026-08-05 16:17:35,77.2435,99.1450,102.1131,991.6258,542.4126,449.2132,2.3785,0.9500
2026-08-05 16:26:14,77.5481,100.7182,101.1490,990.6213,544.2021,446.4191,2.3035,0.9500
2026-08-05 16:34:52,77.6611,99.6396,101.2517,995.0537,536.8046,458.2491,2.4100,0.9500
2026-08-05 16:43:31,77.8901,99.7235,100.4642,981.0867,541.8113,439.2754,2.4235,0.9500
2026-08-05 16:52:09,78.3448,100.1236,101.3570,975.6188,538.9388,436.6800,2.4053,0.8421
2026-08-05 17:00:48,77.8095,99.1721,100.3494,974.5657,540.7059,433.8597,2.3524,0.9500
2026-08-05 17:09:26,77.8683,98.9549,101.6038,988.2566,540.6295,447.6271,2.4141,0.9500
2026-08-05 17:18:05,77.8070,99.2129,102.2572,991.0611,545.1247,445.9364,2.4926,0.9500
2026-08-05 17:26:43,78.4630,99.7804,102.1086,990.9639,544.6608,446.3031,2.4433,0.8194
2026-08-05 17:35:22,77.9998,99.9973,100.0308,988.9573,551.9671,436.9903,2.4367,0.9282
2026-08-05 17:44:00,77.8657,99.7095,100.7110,993.5635,549.7924,443.7711,2.4442,0.9500
2026-08-05 17:52:39,78.4146,100.0467,101.4124,1013.6493,551.8851,461.7642,2.5066,0.8286
2026-08-05 18:01:17,78.1765,100.2098,102.6676,1007.8441,552.5818,455.2623,2.4389,0.8916
2026-08-05 18:09:56,77.8709,98.7303,101.4913,1006.0676,554.4360,451.6317,2.5378,0.9500
2026-08-05 18:18:34,77.9853,99.3993,100.0943,996.3556,555.4082,440.9475,2.4866,0.9500
2026-08-05 18:27:13,78.6502,99.1206,101.7722,1005.8428,549.0367,456.8062,2.5415,0.8000
2026-08-05 18:35:51,78.2219,100.3972,100.0793,1013.6314,552.8741,460.7573,2.5916,0.9012
2026-08-05 18:44:30,78.5031,98.9175,100.6875,1018.6557,562.3221,456.3336,2.5808,0.8174
2026-08-05 18:53:08,78.5254,100.5856,101.3819,1023.3127,555.7807,467.5319,2.5650,0.8246
2026-08-05 19:01:47,78.5759,98.9721,100.6524,1022.5656,562.3867,460.1788,2.6526,0.8370
2026-08-05 19:10:25,78.5287,99.1850,102.3808,1022.4100,556.4750,465.9350,2.5348,0.8180
2026-08-05 19:19:04,78.4651,99.3148,102.1580,1023.4325,563.8083,459.6242,2.4989,0.8261
2026-08-05 19:27:42,78.7548,98.5543,100.7761,1015.7817,560.0571,455.7245,2.6853,0.8000
2026-08-05 19:36:21,78.3283,99.5728,101.7470,1021.8152,561.1355,460.6797,2.6270,0.8938
2026-08-05 19:44:59,78.9274,98.7738,101.9366,1023.7807,560.6043,463.1764,2.6756,0.8000
2026-08-05 19:53:38,78.6786,99.3613,99.6854,1017.9198,557.1562,460.7637,2.5662,0.8000
2026-08-05 20:02:16,78.7892,99.2852,100.8482,1018.3897,561.4287,456.9610,2.5900,0.8000
2026-08-05 20:10:55,78.9153,98.3340,101.2539,1012.9655,557.1545,455.8110,2.6114,0.8000
2026-08-05 20:19:33,79.2463,99.1446,101.5334,1022.9457,554.8359,468.1098,2.7315,0.8000
2026-08-05 20:28:12,79.2154,99.6886,101.5457,1010.2093,553.3966,456.8127,2.6481,0.8000
2026-08-05 20:36:50,78.6859,99.1645,101.0994,1012.8260,557.6073,455.2187,2.6136,0.8000
2026-08-05 20:45:29,78.8098,100.0982,102.2168,998.7520,551.7134,447.0386,2.6023,0.8000
2026-08-05 20:54:07,79.1807,98.6368,100.0049,997.9024,551.8845,446.0179,2.6808,0.8000
2026-08-05 21:02:46,79.0526,98.4823,102.2507,997.4721,551.7108,445.7613,2.5838,0.8000
2026-08-05 21:11:24,78.7684,99.9591,100.0318,996.1957,544.7653,451.4305,2.6745,0.8000
2026-08-05 21:20:03,79.0785,99.1326,102.0418,999.9457,541.6409,458.3049,2.6783,0.8000
2026-08-05 21:28:41,78.6068,98.8149,102.0544,984.3987,544.6631,439.7356,2.6433,0.8170
2026-08-05 21:37:20,78.4857,99.0992,101.3791,992.9012,550.7970,442.1042,2.5667,0.8317
2026-08-05 21:45:58,78.3343,99.9729,100.5492,982.2445,541.0411,441.2035,2.6343,0.8798
2026-08-05 21:54:37,78.7894,99.4831,100.2361,987.3317,541.6875,445.6442,2.6914,0.8000
2026-08-05 22:03:15,78.1450,99.4915,102.3368,982.9428,540.4701,442.4728,2.5842,0.9339
2026-08-05 22:11:54,78.2959,99.1683,101.7560,971.7089,544.3183,427.3906,2.6526,0.8979
2026-08-05 22:20:32,78.7489,99.4726,100.4495,979.5711,537.2101,442.3611,2.6388,0.8000
2026-08-05 22:29:11,78.9991,99.7605,102.0397,978.5163,538.5662,439.9501,2.6305,0.8000
2026-08-05 22:37:49,78.6093,99.0644,100.5947,983.3636,542.7533,440.6102,2.5493,0.8018
2026-08-05 22:46:28,78.3394,99.6226,102.4336,984.8584,542.7981,442.0603,2.6852,0.8759
2026-08-05 22:55:06,78.1725,99.2710,101.0964,970.1181,540.3231,429.7950,2.5532,0.9127
2026-08-05 23:03:45,78.5414,99.3479,101.7720,986.9882,539.3803,447.6079,2.5461,0.8000
2026-08-05 23:12:23,78.0746,99.2912,101.3593,980.5036,541.0749,439.4287,2.4993,0.9230
2026-08-05 23:21:02,78.4945,99.8757,101.3099,979.7191,541.8524,437.8667,2.5297,0.8168
2026-08-05 23:29:40,78.3532,100.3972,101.9497,984.9664,546.9872,437.9792,2.5712,0.8543
2026-08-05 23:38:19,78.5487,99.6118,100.1720,994.8888,546.9573,447.9315,2.5168,0.8050
2026-08-05 23:46:57,78.0410,100.0022,101.2652,996.3215,548.8160,447.5054,2.4593,0.9147
2026-08-05 23:55:36,77.5562,99.9820,100.3302,999.1309,550.3470,448.7839,2.5359,0.9500
2026-08-06 00:04:14,78.1619,100.5348,102.6715,1006.4184,551.7534,454.6650,2.4442,0.8983
2026-08-06 00:12:53,78.0965,99.9774,100.7937,1003.5971,552.7233,450.8738,2.4955,0.9201
2026-08-06 00:21:31,77.9328,99.0205,102.5998,1019.7868,555.0125,464.7743,2.4058,0.9349
2026-08-06 00:30:10,78.2226,100.3552,100.3297,1009.4309,555.6141,453.8168,2.5042,0.8815
2026-08-06 00:38:48,77.5647,99.9853,102.1998,1012.1234,557.4839,454.6395,2.4264,0.9500
2026-08-06 00:47:27,78.3067,99.8564,101.6923,1022.2461,554.2032,468.0429,2.4120,0.8517
2026-08-06 00:56:05,77.7956,100.0400,101.1501,1011.6374,558.4974,453.1401,2.4380,0.9500
2026-08-06 01:04:44,78.0502,99.8630,101.5562,1017.1466,556.8952,460.2514,2.4341,0.9142
2026-08-06 01:13:22,78.4082,100.2857,101.8063,1021.0571,559.3185,461.7386,2.3473,0.8129
2026-08-06 01:22:01,77.9023,99.7101,101.6756,1024.4132,557.8268,466.5864,2.3674,0.9500
2026-08-06 01:30:39,78.0757,99.3795,101.2142,1019.4851,560.0940,459.3910,2.4170,0.9340
2026-08-06 01:39:18,77.8759,99.8848,99.9508,1017.3122,563.5548,453.7574,2.4058,0.9130
2026-08-06 01:47:56,77.9978,100.4905,99.7033,1026.6235,551.1974,475.4261,2.4256,0.9293
2026-08-06 01:56:35,77.0696,99.7320,102.2207,1019.7039,560.6967,459.0072,2.3518,0.9500
2026-08-06 02:05:13,77.9636,100.3612,102.2037,1006.3969,553.6234,452.7734,2.3245,0.9069
2026-08-06 02:13:52,77.7532,99.6606,100.1558,1018.3028,559.0119,459.2909,2.3346,0.9500
2026-08-06 02:22:30,77.1416,99.2758,101.3059,1013.0144,557.2220,455.7924,2.3702,0.9500
2026-08-06 02:31:09,77.8016,99.9217,101.2236,1011.2358,554.2654,456.9704,2.3224,0.9500
2026-08-06 02:39:47,77.5412,99.5935,101.3226,1005.3863,552.4686,452.9177,2.3269,0.9500
2026-08-06 02:48:26,77.8174,99.4973,101.9797,1001.3500,557.6898,443.6602,2.3318,0.9500
2026-08-06 02:57:05,77.4021,98.4971,102.5261,1007.8730,552.3111,455.5619,2.3052,0.9500
2026-08-06 03:05:43,77.5951,99.2139,102.4498,1001.2994,555.6057,445.6937,2.3626,0.9500
2026-08-06 03:14:22,77.5204,98.4111,101.0771,1000.7604,549.3152,451.4452,2.3522,0.9500
2026-08-06 03:23:00,77.7781,99.8294,101.6446,993.0163,543.7004,449.3159,2.3964,0.9486
2026-08-06 03:31:39,77.8338,100.5988,100.0933,988.2985,544.7289,443.5695,2.3326,0.9500
2026-08-06 03:40:17,77.8723,99.3828,101.9378,987.1501,553.0728,434.0773,2.3667,0.9500
2026-08-06 03:48:56,77.2318,99.0304,102.2179,978.2437,535.9878,442.2559,2.3651,0.9500
2026-08-06 03:57:34,77.7745,99.1320,99.8132,985.3793,543.5428,441.8365,2.2795,0.9500
2026-08-06 04:06:13,78.0109,99.8668,101.7668,984.9668,542.4114,442.5554,2.4178,0.9068
2026-08-06 04:14:51,77.3526,98.9358,101.1961,982.6350,541.3212,441.3138,2.4367,0.9500
2026-08-06 04:23:30,77.5653,99.4287,100.6217,979.1873,541.0296,438.1577,2.2177,0.9500
2026-08-06 04:32:08,78.0230,99.0196,102.8419,978.2768,540.4045,437.8723,2.3716,0.9315
2026-08-06 04:40:47,77.8497,99.4026,102.2630,983.2789,540.0136,443.2654,2.4599,0.9500
2026-08-06 04:49:25,78.0064,99.3988,101.4365,987.6907,538.7717,448.9190,2.3994,0.9079
2026-08-06 04:58:04,77.5876,99.0961,101.2553,991.1976,542.7840,448.4135,2.3772,0.9500
2026-08-06 05:06:42,78.3882,99.9348,101.3225,981.7538,545.3580,436.3958,2.3831,0.8293
2026-08-06 05:15:21,78.6919,99.4923,100.6795,987.9966,541.5624,446.4343,2.3733,0.8000
2026-08-06 05:23:59,78.3808,99.2537,100.9982,983.4344,543.6713,439.7631,2.4255,0.8235
2026-08-06 05:32:38,78.6494,99.6631,101.7579,995.2237,547.7165,447.5072,2.4439,0.8000
2026-08-06 05:41:16,78.0380,99.6707,101.5734,991.6666,542.8020,448.8645,2.4829,0.9259
2026-08-06 05:49:55,77.5890,99.7275,102.0723,1009.1406,547.0758,462.0648,2.4599,0.9500
2026-08-06 05:58:33,78.2563,99.5974,100.6510,998.6226,543.8127,454.8100,2.5444,0.8749
2026-08-06 06:07:12,78.2210,98.8055,100.8341,1001.1092,551.2197,449.8895,2.5334,0.9042
2026-08-06 06:15:50,78.4887,100.0223,102.4569,1008.3086,552.6199,455.6887,2.5711,0.8392
2026-08-06 06:24:29,78.5006,98.8357,100.6268,1006.9148,556.4834,450.4314,2.5307,0.8308
2026-08-06 06:33:07,78.7371,100.1836,102.2644,1005.7449,556.9128,448.8320,2.5124,0.8000
2026-08-06 06:41:46,78.2920,100.2664,101.6686,1023.4115,557.1929,466.2186,2.6759,0.8952
2026-08-06 06:50:24,78.4197,98.9829,102.1885,1012.9019,555.7651,457.1368,2.6279,0.8659
2026-08-06 06:59:03,78.7860,99.4586,101.2592,1016.8534,560.9239,455.9295,2.6516,0.8000
2026-08-06 07:07:41,79.0710,100.1035,101.1122,1022.6469,564.3695,458.2774,2.6835,0.8000
2026-08-06 07:16:20,78.5167,99.5599,101.7609,1027.8038,561.0183,466.7855,2.6154,0.8287
2026-08-06 07:24:58,78.4394,99.5983,101.4083,1028.5137,559.2425,469.2712,2.6039,0.8371
2026-08-06 07:33:37,78.7795,100.3715,102.5996,1020.9769,561.7031,459.2738,2.6017,0.8000
2026-08-06 07:42:15,78.6835,99.7238,101.4102,1021.8035,558.8895,462.9140,2.6047,0.8019
2026-08-06 07:50:54,79.4250,99.0964,100.2924,1013.8981,559.0320,454.8660,2.6683,0.8000
2026-08-06 07:59:32,78.6836,99.9645,100.7463,1016.1789,558.6395,457.5395,2.5504,0.8000
2026-08-06 08:08:11,78.3133,100.0809,101.4963,1018.7755,552.3412,466.4344,2.5607,0.8774
2026-08-06 08:16:49,77.8313,100.3075,99.8413,1017.9007,554.1762,463.7245,2.6919,0.9500
2026-08-06 08:25:28,77.9955,100.0367,99.8535,1013.4709,555.0482,458.4227,2.6497,0.9500
2026-08-06 08:34:06,78.9215,98.9562,102.2933,1006.6864,550.1582,456.5281,2.7259,0.8000
2026-08-06 08:42:45,79.2666,100.2802,100.6615,1005.5050,553.3281,452.1769,2.7246,0.8000
2026-08-06 08:51:23,78.7515,99.5565,101.2596,1009.5156,551.5075,458.0082,2.6298,0.8000
2026-08-06 09:00:02,78.5339,98.9403,100.6997,1007.4795,549.3739,458.1056,2.6852,0.8095
2026-08-06 09:08:40,78.8691,99.5438,100.9148,997.8873,547.0038,450.8835,2.5434,0.8000
2026-08-06 09:17:19,78.7672,99.4490,100.5271,986.6967,547.6947,439.0020,2.7290,0.8000
2026-08-06 09:25:57,78.2724,99.6988,101.2573,995.5650,547.4426,448.1224,2.4969,0.8769
2026-08-06 09:34:36,78.3763,98.8544,101.1492,990.6971,539.3989,451.2982,2.6784,0.8803
2026-08-06 09:43:14,78.6789,99.1097,100.5165,991.4274,538.6152,452.8122,2.6927,0.8000
2026-08-06 09:51:53,78.6209,98.6672,101.1826,987.3322,538.1229,449.2093,2.6598,0.8096
2026-08-06 10:00:31,78.4387,99.9260,99.5382,984.3215,546.1523,438.1691,2.7016,0.8644
2026-08-06 10:09:10,78.5211,99.1581,101.0577,984.0263,538.2319,445.7944,2.6614,0.8553
2026-08-06 10:17:48,78.5705,98.7816,100.2242,984.3337,540.0462,444.2875,2.6606,0.8161
2026-08-06 10:26:27,78.8135,99.3530,100.7140,978.0333,536.4280,441.6053,2.7088,0.8000
2026-08-06 10:35:05,78.7308,99.1429,100.4585,978.9096,543.3431,435.5665,2.5752,0.8000
2026-08-06 10:43:44,78.5554,99.6412,102.6143,982.3408,542.2180,440.1228,2.6286,0.8089
2026-08-06 10:52:22,78.1892,98.8314,100.2343,985.4835,541.6233,443.8603,2.5874,0.8799
2026-08-06 11:01:01,79.0628,98.9096,102.9415,975.6141,538.9929,436.6211,2.4637,0.8000
2026-08-06 11:09:39,78.0823,98.8054,100.2020,988.4903,544.4362,444.0541,2.6544,0.9357
2026-08-06 11:18:18,78.4436,98.6844,101.0320,984.1021,544.7415,439.3606,2.6042,0.8546
2026-08-06 11:26:56,78.0894,99.8177,101.2647,987.4683,542.4201,445.0482,2.5147,0.9373
2026-08-06 11:35:35,78.3979,99.3974,101.0902,1003.9637,549.7819,454.1818,2.4957,0.8371
2026-08-06 11:44:13,78.2043,99.3772,100.7390,996.7582,551.6383,445.1199,2.4549,0.8709
2026-08-06 11:52:52,78.0861,99.0825,102.8988,1002.5263,551.5919,450.9345,2.4961,0.9150
2026-08-06 12:01:30,77.7579,99.6909,101.6928,1006.9578,549.6314,457.3264,2.4909,0.9500
2026-08-06 12:10:09,78.4233,98.5667,101.8888,1003.4234,548.5870,454.8364,2.3825,0.8152
2026-08-06 12:18:47,78.5527,100.1434,101.5843,1016.2539,553.0931,463.1608,2.5232,0.8008
2026-08-06 12:27:26,77.9270,98.9740,99.6516,1015.6511,552.6829,462.9682,2.4244,0.9351
2026-08-06 12:36:04,77.9839,100.2036,102.9750,1003.4737,554.8257,448.6480,2.4018,0.9392
2026-08-06 12:44:43,78.0958,99.0150,101.3581,1011.6860,561.8793,449.8067,2.4703,0.9183
2026-08-06 12:53:21,77.1754,99.3134,102.9666,1022.6792,552.4830,470.1962,2.4170,0.9500
2026-08-06 13:02:00,78.4558,99.4845,100.6858,1017.8305,551.0077,466.8227,2.3685,0.8067
2026-08-06 13:10:38,78.1646,98.4089,100.9951,1023.9182,555.0805,468.8377,2.4247,0.8882
2026-08-06 13:19:17,78.3953,99.2833,101.1627,1023.9263,555.8467,468.0796,2.3933,0.8206
2026-08-06 13:27:55,77.8112,99.8427,101.7433,1016.2435,560.4036,455.8400,2.4704,0.9500
2026-08-06 13:36:34,77.8703,99.3430,101.2496,1011.7153,564.1666,447.5487,2.3493,0.9500
2026-08-06 13:45:12,77.6163,99.1488,102.2705,1024.2686,560.2756,463.9930,2.4189,0.9500
2026-08-06 13:53:51,77.7785,99.1531,102.0233,1014.8244,563.6012,451.2232,2.3585,0.9500
2026-08-06 14:02:29,77.9893,99.5185,101.0617,1016.7184,561.1157,455.6027,2.3354,0.9167
2026-08-06 14:11:08,77.7479,99.9613,101.2201,1024.1040,557.0616,467.0424,2.3515,0.9500
2026-08-06 14:19:46,77.3355,99.0328,100.8755,1018.5936,556.3579,462.2358,2.3349,0.9500
2026-08-06 14:28:25,78.1842,100.2004,100.6175,1007.9970,560.6778,447.3192,2.3677,0.8714
2026-08-06 14:37:03,77.9255,100.0969,100.8428,1008.8914,556.6768,452.2146,2.2950,0.9280
2026-08-06 14:45:42,77.3696,99.1209,100.8495,1007.3238,551.5031,455.8208,2.3187,0.9500
2026-08-06 14:54:20,77.3565,99.8450,102.2051,1001.5741,550.3771,451.1970,2.3689,0.9500
2026-08-06 15:02:59,77.8612,101.1978,101.2019,998.3616,551.7094,446.6522,2.4323,0.9500
2026-08-06 15:11:37,77.0559,99.9429,103.3575,999.0803,544.5202,454.5600,2.3649,0.9500
2026-08-06 15:20:16,78.0776,99.1956,101.3594,988.7815,544.8959,443.8857,2.4266,0.9106
2026-08-06 15:28:54,77.5481,99.1111,99.8026,984.0737,545.5009,438.5728,2.4038,0.9500
2026-08-06 15:37:33,78.1978,99.3327,101.1096,982.4115,546.8770,435.5345,2.4629,0.8674
2026-08-06 15:46:11,77.6362,100.3291,100.1424,988.3989,546.4471,441.9517,2.3659,0.9500
2026-08-06 15:54:50,78.2844,100.6738,101.2504,980.9874,539.0647,441.9227,2.4157,0.8425
2026-08-06 16:03:28,77.6990,99.7511,100.8976,983.5034,548.7457,434.7577,2.3664,0.9500
2026-08-06 16:12:07,78.1004,99.8173,102.4515,981.7891,539.7376,442.0516,2.2896,0.8671
2026-08-06 16:20:45,77.2684,99.8823,100.2102,986.5372,540.2204,446.3168,2.3735,0.9500
2026-08-06 16:29:24,78.0313,99.2831,100.5117,985.9428,541.0644,444.8784,2.3816,0.9208
2026-08-06 16:38:02,77.8748,99.8672,100.6465,990.5490,538.3596,452.1893,2.4794,0.9500
2026-08-06 16:46:41,78.1436,100.0309,102.2175,976.6394,543.6481,432.9912,2.5028,0.9019
2026-08-06 16:55:19,77.9430,99.3881,101.0229,990.4801,537.9488,452.5313,2.3727,0.9500
2026-08-06 17:03:58,78.1525,100.6941,100.9396,984.0453,539.7249,444.3204,2.4367,0.8746
2026-08-06 17:12:36,78.2046,99.7780,101.2540,983.3297,539.9565,443.3732,2.4761,0.8736
2026-08-06 17:21:15,78.1877,100.6344,102.4884,979.9576,542.1314,437.8262,2.4713,0.8881
2026-08-06 17:29:53,77.6503,99.7694,101.2920,999.5408,544.2249,455.3159,2.5194,0.9500
2026-08-06 17:38:32,77.7985,99.9163,102.1670,987.8959,546.4137,441.4822,2.4030,0.9500
2026-08-06 17:47:10,78.3953,99.3159,101.1008,989.9137,545.8363,444.0775,2.5712,0.8526
2026-08-06 17:55:49,77.8811,99.3535,100.0221,993.4725,553.3527,440.1198,2.4874,0.9500
2026-08-06 18:04:27,78.1909,99.4703,101.8127,988.1940,551.3933,436.8007,2.5034,0.9077
2026-08-06 18:13:06,78.5465,98.8990,102.2937,1003.2237,549.5543,453.6694,2.5270,0.8054
2026-08-06 18:21:44,78.7559,99.6141,101.4645,1011.9138,556.9839,454.9299,2.5675,0.8000
2026-08-06 18:30:23,78.5137,99.5063,102.2913,1009.6632,555.1586,454.5046,2.6254,0.8466
2026-08-06 18:39:01,78.3646,99.1754,102.4705,1016.5971,557.2443,459.3529,2.5340,0.8573
2026-08-06 18:47:40,78.3956,99.0510,101.4032,1016.1135,556.2670,459.8465,2.6058,0.8699
2026-08-06 18:56:18,78.7269,99.2274,101.9047,1017.0318,554.6138,462.4181,2.6044,0.8000
2026-08-06 19:04:57,79.2466,100.0783,101.8689,1019.3657,559.5511,459.8146,2.5304,0.8000
2026-08-06 19:13:35,78.2377,99.3119,99.6156,1016.4645,558.8502,457.6143,2.5791,0.8858
2026-08-06 19:22:14,78.4264,100.1859,101.8297,1017.0154,559.7034,457.3120,2.5972,0.8403
2026-08-06 19:30:52,78.3255,99.8196,100.9642,1014.5241,559.8694,454.6548,2.6128,0.8558
2026-08-06 19:39:31,78.5695,99.7411,101.6610,1030.8733,563.6155,467.2578,2.6870,0.8537
2026-08-06 19:48:09,78.8324,99.3839,102.0790,1016.2070,559.8247,456.3824,2.5891,0.8000
2026-08-06 19:56:48,78.4303,98.9567,101.6308,1017.1620,553.1427,464.0193,2.5550,0.8292
2026-08-06 20:05:26,78.3795,99.5077,101.4752,1021.6190,560.4047,461.2143,2.6869,0.8792
2026-08-06 20:14:05,78.7233,99.8531,102.0355,1016.2452,560.9956,455.2496,2.5208,0.8000
2026-08-06 20:22:43,78.5821,99.8851,102.5571,1004.8598,560.2889,444.5710,2.5836,0.8000
2026-08-06 20:31:22,78.6142,99.1575,100.0533,1012.8311,556.8291,456.0020,2.6980,0.8118
2026-08-06 20:40:00,78.6805,99.3116,102.6504,992.6639,550.5467,442.1172,2.6480,0.8000
2026-08-06 20:48:39,78.6201,99.2762,100.7739,1004.2557,553.8511,450.4046,2.6375,0.8011
2026-08-06 20:57:17,78.6501,99.3500,99.9077,1003.2501,549.1182,454.1319,2.7130,0.8153
2026-08-06 21:05:56,79.0503,98.8645,101.0029,991.7176,546.8494,444.8682,2.7124,0.8000
2026-08-06 21:14:34,78.3515,99.1588,101.2390,997.8924,542.2028,455.6897,2.5686,0.8673
2026-08-06 21:23:13,78.1051,99.1840,101.4297,994.1916,545.6315,448.5601,2.6286,0.9415
2026-08-06 21:31:51,78.7664,99.1045,101.3302,991.3570,549.8753,441.4817,2.6836,0.8000
2026-08-06 21:40:30,78.4859,99.1874,101.1117,986.2910,540.4804,445.8107,2.7040,0.8580
2026-08-06 21:49:08,78.5630,99.7925,101.4783,988.4707,538.4029,450.0678,2.6291,0.8180
2026-08-06 21:57:47,78.8248,99.1800,99.3001,977.6692,541.3557,436.3135,2.6345,0.8000
2026-08-06 22:06:25,78.7931,99.5576,101.2741,987.1890,539.0637,448.1253,2.6185,0.8000
2026-08-06 22:15:04,79.0221,99.7355,100.7340,980.1024,541.8663,438.2361,2.6064,0.8000
2026-08-06 22:23:43,78.3761,99.7306,101.0136,977.8514,536.0519,441.7995,2.6156,0.8615
2026-08-06 22:32:21,78.4497,99.6816,101.8984,983.5248,541.6667,441.8581,2.5918,0.8357
2026-08-06 22:41:00,78.2049,99.3057,101.3157,976.4360,540.4719,435.9641,2.5471,0.8792
2026-08-06 22:49:38,78.7339,99.3838,100.6304,975.6945,541.8510,433.8435,2.6552,0.8000
2026-08-06 22:58:17,78.3918,100.1740,99.8516,992.2221,548.5262,443.6959,2.4416,0.8323
2026-08-06 23:06:55,78.2077,99.5213,100.9653,988.0704,541.6681,446.4023,2.5215,0.8896
2026-08-06 23:15:34,78.5435,99.0753,99.9830,995.9622,541.0720,454.8903,2.5498,0.8076
2026-08-06 23:24:12,78.5181,100.5648,101.7639,980.7115,539.9993,440.7122,2.5261,0.8117
2026-08-06 23:32:51,77.8008,100.0972,100.4309,998.3403,550.8988,447.4415,2.5228,0.9500
2026-08-06 23:41:29,77.9108,100.0060,100.9014,988.2152,545.9577,442.2575,2.5008,0.9500
