timestamp,T_entrada_C,T_saida_C,Vazao_casca_kg_h,Vazao_tubo_kg_h,P_casca_bar
2026-08-12 12:21:00,120.1081,89.0145,475.2900,806.8322,3.3283
2026-08-12 12:22:00,118.6264,88.5123,482.4762,796.7375,3.5672
2026-08-12 12:23:00,118.7761,88.0407,488.9592,813.8688,3.2644
2026-08-12 12:24:00,118.5756,86.3945,478.5266,818.0047,3.4118
2026-08-12 12:25:00,118.9536,88.2020,483.0371,817.2813,3.1992
2026-08-12 12:26:00,119.5450,88.7814,467.4000,816.5286,3.1877
2026-08-12 12:27:00,119.5618,89.4990,481.0415,810.8310,3.1613
2026-08-12 12:28:00,119.4124,86.9753,479.7632,807.6302,2.9520
2026-08-12 12:29:00,118.5425,87.0678,477.3313,818.9581,3.4522
2026-08-12 12:30:00,118.0685,87.7418,486.9297,818.4116,3.1611
2026-08-12 12:31:00,119.2255,87.8123,479.9930,810.9639,3.1352
2026-08-12 12:32:00,118.9372,86.4585,480.8417,824.7730,3.0767
2026-08-12 12:33:00,119.3776,88.2851,479.9512,809.2762,3.2212
2026-08-12 12:34:00,119.4739,88.5200,472.3642,812.1076,3.5146
2026-08-12 12:35:00,119.1670,87.8382,476.4026,830.2987,3.5625
2026-08-12 12:36:00,119.4530,88.1640,486.9853,824.5822,2.9976
2026-08-12 12:37:00,119.1627,87.5054,471.7505,815.1904,3.1919
2026-08-12 12:38:00,119.2883,89.3324,478.5921,820.7689,3.0882
2026-08-12 12:39:00,118.6462,86.5444,480.5515,820.1179,3.3900
2026-08-12 12:40:00,118.8841,87.0207,491.3976,797.3187,3.2832
2026-08-12 12:41:00,119.0478,87.7337,486.6549,812.4300,3.1432
2026-08-12 12:42:00,119.3352,88.7968,480.1613,819.6671,3.2480
2026-08-12 12:43:00,118.7036,86.0183,489.6080,817.6071,3.1640
2026-08-12 12:44:00,119.1368,86.4953,479.5240,822.8166,3.4763
2026-08-12 12:45:00,118.7190,85.5046,488.4161,830.2491,3.3147
2026-08-12 12:46:00,118.7690,87.6159,476.7231,819.0079,3.3318
2026-08-12 12:47:00,119.2185,86.7654,489.0335,813.4794,2.8299
2026-08-12 12:48:00,117.7833,86.5746,481.7890,824.8932,3.2185
2026-08-12 12:49:00,118.1077,87.8397,478.8324,820.0283,3.5397
2026-08-12 12:50:00,117.9911,86.4693,483.0472,821.7328,3.4249
2026-08-12 12:51:00,117.5417,87.0584,485.6804,820.9802,2.9476
2026-08-12 12:52:00,118.3458,87.0587,481.9833,841.5750,3.1764
2026-08-12 12:53:00,119.0361,88.4873,487.3929,806.0334,3.0420
2026-08-12 12:54:00,118.4956,87.9473,481.8769,821.1638,3.4777
2026-08-12 12:55:00,118.7136,86.9303,488.0651,824.5450,3.2566
2026-08-12 12:56:00,119.1362,87.7365,487.3482,818.6220,3.1036
2026-08-12 12:57:00,119.2324,89.0198,485.0089,832.3587,3.2229
2026-08-12 12:58:00,118.5110,87.9089,483.2856,831.9475,2.8256
2026-08-12 12:59:00,119.1995,86.5744,486.4317,825.3330,3.0529
2026-08-12 13:00:00,118.5461,88.2106,488.6091,823.8154,3.2201
2026-08-12 13:01:00,118.0587,86.1619,496.3532,825.3429,3.3406
2026-08-12 13:02:00,118.1577,88.7317,490.9300,825.6501,2.9216
2026-08-12 13:03:00,117.6922,88.0491,491.3039,826.1032,3.1547
2026-08-12 13:04:00,117.9662,87.5012,502.0599,825.4598,3.3625
2026-08-12 13:05:00,118.2091,87.5348,489.3929,829.2088,2.9925
2026-08-12 13:06:00,118.7679,87.5401,489.4343,833.4321,3.2438
2026-08-12 13:07:00,119.2046,88.7198,490.7313,817.7731,3.2186
2026-08-12 13:08:00,117.6313,86.6563,482.3688,819.4102,3.4651
2026-08-12 13:09:00,118.4972,87.8337,485.3986,814.0193,3.1727
2026-08-12 13:10:00,117.7590,87.9986,485.2939,835.1220,3.1808
2026-08-12 13:11:00,118.4952,87.0518,491.2716,830.3681,3.3342
2026-08-12 13:12:00,118.1711,86.7950,487.3734,832.5738,3.0064
2026-08-12 13:13:00,117.3001,85.6590,489.1482,817.2532,3.1716
2026-08-12 13:14:00,118.6587,86.6804,494.1091,843.1174,3.1358
2026-08-12 13:15:00,117.8712,85.4129,493.2043,824.1070,3.1829
2026-08-12 13:16:00,117.8861,87.9891,488.2986,830.4545,3.3305
2026-08-12 13:17:00,117.5976,88.8890,485.9777,836.0662,3.2859
2026-08-12 13:18:00,117.7849,88.6355,495.2264,821.4486,3.0901
2026-08-12 13:19:00,118.3057,85.9310,493.6436,825.0782,3.2225
2026-08-12 13:20:00,117.9770,88.0766,481.9687,830.9776,3.4252
2026-08-12 13:21:00,118.2160,88.9375,488.6618,852.4904,3.0766
2026-08-12 13:22:00,118.2128,87.0648,491.2844,832.1170,3.2228
2026-08-12 13:23:00,118.6725,87.9302,494.5819,842.6273,3.1718
2026-08-12 13:24:00,117.8212,85.2759,495.4707,839.4810,3.1911
2026-08-12 13:25:00,117.2348,87.1777,492.5738,832.8299,2.9558
2026-08-12 13:26:00,118.4876,86.6701,494.3160,822.0134,3.4119
2026-08-12 13:27:00,117.7692,87.4746,491.9475,838.4369,3.0840
2026-08-12 13:28:00,118.4733,86.1798,488.4960,817.9968,3.3540
2026-08-12 13:29:00,118.0890,88.0423,490.7988,842.8024,3.1068
2026-08-12 13:30:00,117.8131,88.3530,492.4413,831.6000,3.1062
2026-08-12 13:31:00,118.0346,86.6977,492.4155,808.7936,3.3820
2026-08-12 13:32:00,118.8175,86.8611,483.4048,827.2577,3.3491
2026-08-12 13:33:00,118.8624,85.8795,491.0902,835.1905,3.2314
2026-08-12 13:34:00,117.8406,87.1133,493.6049,828.0307,3.3144
2026-08-12 13:35:00,117.8683,86.8244,492.1644,835.6059,3.1571
2026-08-12 13:36:00,118.3087,86.1496,492.5855,823.0355,3.1993
2026-08-12 13:37:00,117.3303,87.5260,496.5091,819.3285,3.1016
2026-08-12 13:38:00,117.9024,87.0033,488.9249,829.1365,3.3367
2026-08-12 13:39:00,117.7059,86.2581,486.4310,829.8832,3.0973
2026-08-12 13:40:00,117.8588,86.8870,493.0828,826.7572,3.4244
2026-08-12 13:41:00,117.2684,88.1375,498.8975,839.2671,3.1546
2026-08-12 13:42:00,116.8738,87.4209,503.7689,822.5428,3.2054
2026-08-12 13:43:00,116.6157,86.5285,499.4967,831.7364,3.3166
2026-08-12 13:44:00,117.0773,87.5860,488.5004,829.6526,3.2068
2026-08-12 13:45:00,117.3906,86.0180,494.9364,816.5240,3.1590
2026-08-12 13:46:00,117.4575,87.2631,497.6385,818.2856,3.1997
2026-08-12 13:47:00,118.5570,88.1011,497.5010,828.7844,3.3388
2026-08-12 13:48:00,118.1259,87.2120,499.5678,844.3813,3.1059
2026-08-12 13:49:00,117.0766,87.4436,492.5449,832.9997,3.1870
2026-08-12 13:50:00,117.7164,86.6519,497.7142,814.3857,3.2081
2026-08-12 13:51:00,117.3241,87.6955,499.7509,803.1235,3.3369
2026-08-12 13:52:00,117.3707,87.7762,502.0378,833.6799,3.1929
2026-08-12 13:53:00,117.5910,84.4587,494.1414,826.8454,3.4799
2026-08-12 13:54:00,117.7936,88.7061,496.7050,836.5365,3.1859
2026-08-12 13:55:00,117.3002,84.1558,485.1728,820.1435,3.1746
2026-08-12 13:56:00,117.9878,87.0427,495.8460,829.7655,3.1854
2026-08-12 13:57:00,116.8711,87.9666,496.5927,833.4996,3.0144
2026-08-12 13:58:00,117.4317,86.9966,494.3785,822.9087,3.0573
2026-08-12 13:59:00,118.7139,86.6895,500.5663,822.8299,3.1341
2026-08-12 14:00:00,117.5135,86.2900,499.7203,826.1829,3.3851
2026-08-12 14:01:00,118.1055,88.8038,488.9657,830.0564,3.2107
2026-08-12 14:02:00,117.4219,85.4194,501.6011,825.3268,3.1440
2026-08-12 14:03:00,117.6539,88.6291,496.1436,832.9521,3.4017
2026-08-12 14:04:00,117.3228,87.2380,503.4752,821.1756,3.4515
2026-08-12 14:05:00,117.2538,86.0642,494.8988,813.9474,3.4082
2026-08-12 14:06:00,116.9372,86.4761,501.7192,840.0863,3.0931
2026-08-12 14:07:00,117.5303,86.4358,500.4142,819.1220,3.1480
2026-08-12 14:08:00,116.8778,87.9035,503.6061,819.0928,3.4955
2026-08-12 14:09:00,117.6250,88.2637,502.9742,822.7880,3.2608
2026-08-12 14:10:00,117.8237,85.9496,501.3347,823.5188,3.1858
2026-08-12 14:11:00,117.4534,87.0328,495.1885,819.5478,3.3350
2026-08-12 14:12:00,117.1162,86.3624,495.7426,822.1549,3.3796
2026-08-12 14:13:00,117.4758,88.7611,500.4676,821.6225,3.1442
2026-08-12 14:14:00,117.0841,85.8713,503.6033,822.9787,3.2642
2026-08-12 14:15:00,117.6961,89.2317,500.8606,802.3533,3.3717
2026-08-12 14:16:00,116.3027,86.6968,507.2843,835.8868,3.0601
2026-08-12 14:17:00,117.0409,86.0563,503.0178,819.2816,3.2375
2026-08-12 14:18:00,116.2039,86.0052,499.8438,824.7189,3.0699
2026-08-12 14:19:00,116.4425,86.0443,503.5326,808.6570,3.0911
2026-08-12 14:20:00,117.8629,86.5029,506.3057,815.5156,3.1557
2026-08-12 14:21:00,117.6197,87.7226,507.0532,813.5011,3.3133
2026-08-12 14:22:00,,,,,
2026-08-12 14:23:00,116.4038,84.6738,502.5863,813.3679,3.1478
2026-08-12 14:24:00,115.6646,86.0023,505.8129,823.6982,3.2544
2026-08-12 14:25:00,116.8671,85.3691,508.5594,812.0039,3.0764
2026-08-12 14:26:00,118.3413,87.3863,506.5590,813.1548,3.3144
2026-08-12 14:27:00,117.3410,86.5875,504.4193,814.3748,3.4216
2026-08-12 14:28:00,116.8364,86.3058,499.4211,826.1683,3.2418
2026-08-12 14:29:00,117.3416,89.5147,504.8570,800.3323,3.2251
2026-08-12 14:30:00,116.3217,86.9155,502.2852,804.4747,3.3133
2026-08-12 14:31:00,,,,,
2026-08-12 14:32:00,117.1389,85.6305,504.1563,805.3841,3.3416
2026-08-12 14:33:00,117.0398,86.6969,503.1377,807.1269,3.7282
2026-08-12 14:34:00,117.4723,87.8556,511.5292,800.2353,3.2465
2026-08-12 14:35:00,117.2434,86.4754,511.8512,806.8054,3.2490
2026-08-12 14:36:00,117.3997,88.5179,504.5604,796.0844,3.3804
2026-08-12 14:37:00,116.7160,85.9711,508.0111,803.5780,3.5177
2026-08-12 14:38:00,117.5040,87.4079,500.2520,820.8416,3.4191
2026-08-12 14:39:00,117.8647,87.3510,507.3007,813.9797,2.9516
2026-08-12 14:40:00,116.5605,87.2620,511.9949,811.7603,3.3616
2026-08-12 14:41:00,116.5973,86.4894,514.3506,801.7448,3.6650
2026-08-12 14:42:00,117.7048,87.5872,506.8847,796.9818,3.3747
2026-08-12 14:43:00,116.9373,87.1314,515.9316,799.6579,3.1103
2026-08-12 14:44:00,117.7311,87.1575,503.3143,807.9234,3.3279
2026-08-12 14:45:00,116.8044,87.7830,504.8733,814.7100,3.0958
2026-08-12 14:46:00,117.7499,88.1591,514.8764,814.4766,3.4750
2026-08-12 14:47:00,117.0850,87.4083,519.8985,811.7934,3.1490
2026-08-12 14:48:00,117.1455,87.1141,514.2229,800.3369,3.3058
2026-08-12 14:49:00,117.7962,88.7724,511.7648,805.9207,3.1683
2026-08-12 14:50:00,116.8305,87.1207,501.1993,802.6387,3.2173
2026-08-12 14:51:00,116.5387,86.8684,502.2696,803.0835,3.5245
2026-08-12 14:52:00,116.7830,87.4470,513.2335,820.4722,3.3195
2026-08-12 14:53:00,117.2318,89.3389,510.9985,789.5601,3.2225
2026-08-12 14:54:00,116.2212,85.6534,507.4598,801.2584,3.1370
2026-08-12 14:55:00,117.3216,88.4872,513.5146,812.3087,3.0304
2026-08-12 14:56:00,116.7324,85.4496,513.9583,790.3656,3.1260
2026-08-12 14:57:00,117.5749,88.1160,518.2981,796.4201,3.3329
2026-08-12 14:58:00,115.8033,88.3306,514.4501,796.8147,3.4657
2026-08-12 14:59:00,116.6068,87.7748,520.0978,798.7373,3.2371
2026-08-12 15:00:00,116.1568,87.1725,514.1821,787.2323,3.5592
2026-08-12 15:01:00,116.5870,86.7294,513.7494,804.2387,3.2186
2026-08-12 15:02:00,117.1243,87.6785,519.8290,804.2833,3.2931
2026-08-12 15:03:00,116.9114,87.2654,509.7942,802.4969,3.1694
2026-08-12 15:04:00,,,,,
2026-08-12 15:05:00,116.9233,87.2519,516.9131,798.0774,3.6512
2026-08-12 15:06:00,117.1058,87.8672,517.1123,789.6686,3.0750
2026-08-12 15:07:00,116.5013,86.5170,518.0023,793.6831,3.2900
2026-08-12 15:08:00,117.3607,87.0449,524.9286,813.0526,3.5343
2026-08-12 15:09:00,117.3406,86.4861,519.6689,796.0725,3.1302
2026-08-12 15:10:00,117.2039,88.1566,507.8418,785.2903,3.4350
2026-08-12 15:11:00,117.2921,88.3768,523.0424,795.7184,3.5359
2026-08-12 15:12:00,117.1646,87.9887,514.4759,782.9483,3.3672
2026-08-12 15:13:00,118.0368,89.2974,516.8686,783.6594,3.4408
2026-08-12 15:14:00,116.9788,87.7408,510.0863,784.4134,3.6251
2026-08-12 15:15:00,116.8721,87.9839,519.2604,788.6810,3.6561
2026-08-12 15:16:00,116.6524,87.7613,513.5165,799.2266,3.3573
2026-08-12 15:17:00,116.5168,87.2861,517.4154,795.8560,3.2896
2026-08-12 15:18:00,116.4147,86.7887,515.6323,794.9135,3.2343
2026-08-12 15:19:00,116.5967,89.6604,526.8132,781.4416,3.5217
2026-08-12 15:20:00,117.0102,87.2714,527.2318,785.4089,3.1722
2026-08-12 15:21:00,117.2174,87.2004,517.6825,791.4250,3.3430
2026-08-12 15:22:00,117.0807,88.2198,517.8962,783.7352,3.3991
2026-08-12 15:23:00,116.6775,87.7839,515.8325,786.0511,3.3112
2026-08-12 15:24:00,117.5156,86.6804,523.3502,791.3288,3.4315
2026-08-12 15:25:00,117.4408,89.1675,516.2929,784.5313,3.7772
2026-08-12 15:26:00,116.9971,87.6706,515.9450,788.6573,3.3772
2026-08-12 15:27:00,116.7564,86.5057,523.0558,799.1221,3.3331
2026-08-12 15:28:00,117.3633,89.2083,515.5794,784.5410,3.5536
2026-08-12 15:29:00,117.1895,88.5405,518.1870,794.8904,3.4402
2026-08-12 15:30:00,116.3782,86.1313,510.5710,789.4750,3.6232
2026-08-12 15:31:00,117.0751,89.6343,522.0971,772.8109,3.4350
2026-08-12 15:32:00,117.2472,88.6362,528.3759,775.2853,3.3760
2026-08-12 15:33:00,116.6737,87.6027,522.3700,776.9921,3.1487
2026-08-12 15:34:00,117.2260,89.5705,526.1618,776.3855,3.1764
2026-08-12 15:35:00,116.4114,87.6184,514.7081,782.0704,3.1470
2026-08-12 15:36:00,117.8149,88.3516,520.2028,787.2836,3.4823
2026-08-12 15:37:00,117.7790,87.7044,514.3846,791.9868,3.2241
2026-08-12 15:38:00,117.0372,88.4727,518.0376,783.9956,3.6198
2026-08-12 15:39:00,117.3538,88.5816,523.1102,777.5550,3.4391
2026-08-12 15:40:00,115.9760,87.2324,519.8276,764.0584,3.4010
2026-08-12 15:41:00,116.6118,86.8494,512.3214,780.8829,3.3141
2026-08-12 15:42:00,,,,,
2026-08-12 15:43:00,116.6727,87.6258,512.6010,781.0035,3.3262
2026-08-12 15:44:00,117.5756,86.9574,522.0202,796.0102,3.3022
2026-08-12 15:45:00,118.2270,87.2507,529.9352,788.7116,3.6313
2026-08-12 15:46:00,116.6502,88.2711,526.4774,784.7003,3.5094
2026-08-12 15:47:00,116.8301,85.2293,510.2312,770.3628,3.4240
2026-08-12 15:48:00,117.3771,88.4005,526.8591,773.6017,3.5586
2026-08-12 15:49:00,118.0757,88.1794,524.4750,776.6000,3.4669
2026-08-12 15:50:00,116.6699,89.0603,512.1024,770.8154,3.5261
2026-08-12 15:51:00,117.4168,87.7524,518.3454,780.6893,3.3492
2026-08-12 15:52:00,118.2143,89.4321,525.3680,779.2149,3.7855
2026-08-12 15:53:00,116.4893,87.2628,522.6683,767.3345,3.3911
2026-08-12 15:54:00,116.6864,87.9099,513.3929,785.3040,3.7146
2026-08-12 15:55:00,117.1272,88.8278,523.0109,776.2439,3.4560
2026-08-12 15:56:00,117.0909,87.6132,509.2851,761.2963,3.6085
2026-08-12 15:57:00,117.7698,89.5220,518.8705,774.4291,3.6007
2026-08-12 15:58:00,117.4970,87.3627,525.6829,776.8082,3.6657
2026-08-12 15:59:00,116.5015,88.0122,520.0903,782.0673,3.3708
2026-08-12 16:00:00,117.6596,130.0000,517.5053,771.3194,3.6613
2026-08-12 16:01:00,117.1263,123.0083,524.4450,780.3849,3.7801
2026-08-12 16:02:00,118.0657,90.6758,524.8669,775.0087,3.4675
2026-08-12 16:03:00,117.1283,87.3949,526.5348,762.7494,3.5146
2026-08-12 16:04:00,117.1375,86.7936,524.3443,761.7148,3.4340
2026-08-12 16:05:00,117.7404,87.5786,525.3641,781.7912,3.4637
2026-08-12 16:06:00,117.8655,89.3230,523.6029,782.1615,3.7756
2026-08-12 16:07:00,117.7224,89.0758,521.2437,774.9681,3.3713
2026-08-12 16:08:00,116.6701,88.0045,520.3380,784.1501,3.3838
2026-08-12 16:09:00,,,,,
2026-08-12 16:10:00,,,,,
2026-08-12 16:11:00,117.6753,87.3559,515.0165,764.3440,3.8525
2026-08-12 16:12:00,116.8611,89.2187,518.3437,785.3197,3.4700
2026-08-12 16:13:00,117.8116,91.5433,520.9184,775.6013,3.5597
2026-08-12 16:14:00,117.2008,88.6636,526.8692,768.0754,3.4447
2026-08-12 16:15:00,116.9786,88.7442,519.4067,765.6761,3.5684
2026-08-12 16:16:00,117.9929,88.3358,524.5803,772.9454,3.2839
2026-08-12 16:17:00,117.7730,86.8839,524.9034,757.4004,3.6559
2026-08-12 16:18:00,117.3616,87.8323,518.2902,776.2530,3.6047
2026-08-12 16:19:00,118.4107,88.0324,522.3581,762.9226,3.5507
2026-08-12 16:20:00,117.4815,87.0827,518.1009,773.4206,3.5038
2026-08-12 16:21:00,117.7348,90.4250,525.8598,766.1964,3.4312
2026-08-12 16:22:00,117.8703,89.0719,522.3556,768.1766,3.6777
2026-08-12 16:23:00,117.4433,88.9095,513.1480,764.1683,3.3959
2026-08-12 16:24:00,118.0061,88.5950,519.8288,768.8745,3.6514
2026-08-12 16:25:00,117.5214,88.4244,527.1792,785.2292,3.8888
2026-08-12 16:26:00,117.6001,89.6213,517.9467,781.1536,3.8035
2026-08-12 16:27:00,118.5052,89.2210,521.0024,772.8769,3.3579
2026-08-12 16:28:00,117.3217,89.0231,521.4010,769.8159,3.5062
2026-08-12 16:29:00,116.6539,87.8707,513.3931,776.7582,3.6529
2026-08-12 16:30:00,118.6841,89.0525,521.0311,779.0398,3.5822
2026-08-12 16:31:00,119.1719,88.3132,511.4066,763.3660,3.3858
2026-08-12 16:32:00,117.7134,86.8026,515.1428,769.3988,3.6565
2026-08-12 16:33:00,116.9665,88.0417,523.5415,755.4654,3.6001
2026-08-12 16:34:00,117.7988,88.9090,519.8355,779.0579,3.8917
2026-08-12 16:35:00,117.8301,87.5951,516.4151,786.6344,3.5695
2026-08-12 16:36:00,117.8976,88.8990,520.0524,770.8050,3.7856
2026-08-12 16:37:00,117.4554,88.7081,517.3993,753.2235,3.4233
2026-08-12 16:38:00,118.3216,87.0697,517.6392,775.1631,3.4621
2026-08-12 16:39:00,118.3139,88.3139,520.7340,763.1366,3.7274
2026-08-12 16:40:00,117.3244,89.0015,513.6837,765.1490,3.7846
2026-08-12 16:41:00,118.4414,89.7156,517.3898,775.5638,3.4813
2026-08-12 16:42:00,119.1384,88.6363,515.4915,772.6920,3.6313
2026-08-12 16:43:00,118.2184,89.3588,508.9865,766.8640,3.4233
2026-08-12 16:44:00,117.9844,90.0789,512.1711,765.6943,3.6062
2026-08-12 16:45:00,118.1027,89.9188,524.4704,772.0289,3.7617
2026-08-12 16:46:00,118.5022,89.3145,518.4061,767.8864,3.5737
2026-08-12 16:47:00,117.3502,88.2013,509.7149,762.4370,3.6044
2026-08-12 16:48:00,118.3188,88.6779,508.4786,768.8078,3.4751
2026-08-12 16:49:00,118.0627,89.6169,515.4643,774.3512,3.5500
2026-08-12 16:50:00,119.2032,90.0938,523.6730,770.3844,3.9137
2026-08-12 16:51:00,118.2137,89.8933,514.7725,760.6845,3.6637
2026-08-12 16:52:00,119.1564,90.0168,522.0779,780.0970,3.5051
2026-08-12 16:53:00,117.7923,89.8254,517.1365,750.4744,3.6109
2026-08-12 16:54:00,118.6597,89.6734,517.5644,769.0227,3.4211
2026-08-12 16:55:00,118.5478,90.2991,508.3582,767.8492,3.5113
2026-08-12 16:56:00,117.9757,90.0217,519.5505,774.2216,3.8701
2026-08-12 16:57:00,118.5212,88.7093,513.0118,777.7631,3.6473
2026-08-12 16:58:00,119.0611,88.0649,518.8229,782.5257,3.9548
2026-08-12 16:59:00,118.3155,90.9402,510.2552,768.0622,3.6595
2026-08-12 17:00:00,117.6540,89.2318,515.0274,778.7119,3.6709
2026-08-12 17:01:00,118.5139,87.8279,515.7158,775.8515,3.7750
2026-08-12 17:02:00,118.0944,88.5642,512.9969,760.8662,3.2805
2026-08-12 17:03:00,118.3974,90.2552,515.5987,790.0442,3.7146
2026-08-12 17:04:00,118.5508,89.3117,512.0506,763.6187,3.6790
2026-08-12 17:05:00,117.7619,88.5749,509.9416,778.7814,3.9117
2026-08-12 17:06:00,117.8302,90.5405,521.0164,778.8492,3.8359
2026-08-12 17:07:00,118.9024,88.7976,518.0335,778.2460,3.5236
2026-08-12 17:08:00,118.4235,88.7438,508.7821,772.4031,3.8823
2026-08-12 17:09:00,117.4261,89.1133,515.2241,783.3036,3.6590
2026-08-12 17:10:00,119.1246,90.4048,508.4618,764.5357,3.5651
2026-08-12 17:11:00,118.8921,90.3679,506.0431,776.8321,3.7326
2026-08-12 17:12:00,118.4229,90.4861,516.9248,773.1947,3.6749
2026-08-12 17:13:00,118.1453,89.6014,503.0224,772.6410,3.9384
2026-08-12 17:14:00,119.2457,90.6158,515.9624,781.8498,3.7610
2026-08-12 17:15:00,119.0266,89.7331,509.8478,787.4066,3.7430
2026-08-12 17:16:00,120.0675,90.7399,509.8350,776.4142,3.8494
2026-08-12 17:17:00,119.1106,90.1711,512.7210,785.7855,3.8805
2026-08-12 17:18:00,119.1187,90.2923,513.3560,780.3240,3.8362
2026-08-12 17:19:00,118.8659,90.6937,506.0941,773.1764,3.9337
2026-08-12 17:20:00,119.3823,90.8203,513.5886,778.6528,3.8142
2026-08-12 17:21:00,119.3111,90.2714,510.3393,778.7245,3.7502
2026-08-12 17:22:00,119.6492,89.6462,503.2629,775.9569,3.9130
2026-08-12 17:23:00,118.7874,89.9712,508.4629,785.3734,3.7155
2026-08-12 17:24:00,118.8552,89.9279,515.9862,784.2436,3.7361
2026-08-12 17:25:00,118.8583,90.1594,517.2287,770.0675,3.9914
2026-08-12 17:26:00,119.5183,92.6101,512.1970,770.0120,3.9784
2026-08-12 17:27:00,119.8971,90.1344,502.4215,787.0583,3.7358
2026-08-12 17:28:00,118.9437,90.4690,510.5878,777.5801,3.6709
2026-08-12 17:29:00,118.9859,91.1510,512.1492,786.9652,3.9603
2026-08-12 17:30:00,119.3806,90.4454,511.2822,791.2475,3.8628
2026-08-12 17:31:00,119.1260,92.5281,511.3359,775.2881,3.7919
2026-08-12 17:32:00,119.7503,90.2263,508.9837,774.6236,3.6981
2026-08-12 17:33:00,118.1738,89.9120,506.5603,799.7757,3.7979
2026-08-12 17:34:00,118.9118,89.2772,503.6343,789.6614,3.7466
2026-08-12 17:35:00,118.9595,89.7638,496.9391,783.9675,3.6520
2026-08-12 17:36:00,118.2161,89.8894,507.8785,780.3264,3.7727
2026-08-12 17:37:00,118.9201,90.9527,506.8611,784.1945,3.7948
2026-08-12 17:38:00,118.9700,90.4663,508.4682,779.2372,3.7003
2026-08-12 17:39:00,119.3527,91.6634,498.7411,796.3163,3.8938
2026-08-12 17:40:00,120.0355,90.7615,508.4015,783.5254,3.9531
2026-08-12 17:41:00,119.3823,90.1080,515.1958,798.9812,3.9068
2026-08-12 17:42:00,119.0153,92.9139,505.0612,787.5245,3.7215
2026-08-12 17:43:00,119.5281,90.9458,504.1056,782.8820,3.8778
2026-08-12 17:44:00,120.1071,90.2168,505.7032,788.3205,3.7776
2026-08-12 17:45:00,119.1204,89.6090,514.0635,771.2421,3.5819
2026-08-12 17:46:00,119.1791,89.4071,498.5265,791.7762,3.8696
2026-08-12 17:47:00,119.9397,91.7890,504.4030,791.8905,3.7920
2026-08-12 17:48:00,119.5756,90.2598,499.1304,800.3606,4.1605
2026-08-12 17:49:00,120.0362,91.0592,500.1348,779.1853,3.9914
2026-08-12 17:50:00,119.7317,90.6788,502.3626,804.0855,3.8807
2026-08-12 17:51:00,120.1155,91.7315,509.0874,801.8718,3.8127
2026-08-12 17:52:00,119.2732,89.6142,511.0955,805.8412,3.8011
2026-08-12 17:53:00,119.8108,89.7431,504.0707,795.9221,3.6272
2026-08-12 17:54:00,119.7376,91.0038,499.6862,804.9753,3.5181
2026-08-12 17:55:00,119.2612,91.0791,513.7718,785.6154,3.6492
2026-08-12 17:56:00,119.1136,90.7230,498.9089,803.6117,3.7740
2026-08-12 17:57:00,120.2643,90.3374,497.9295,792.2606,3.4664
2026-08-12 17:58:00,119.7722,91.5127,491.6488,785.7418,3.7017
2026-08-12 17:59:00,119.4627,89.8985,507.2422,790.4833,3.7472
2026-08-12 18:00:00,119.9519,88.9466,504.8412,800.0442,3.7530
2026-08-12 18:01:00,120.5902,84.8069,511.8272,793.9292,3.6870
2026-08-12 18:02:00,118.9120,92.4989,492.5288,804.0556,3.7360
2026-08-12 18:03:00,119.3302,89.1456,506.5057,787.1042,4.0467
2026-08-12 18:04:00,119.6433,86.6438,499.3040,785.0759,3.8883
2026-08-12 18:05:00,120.8614,85.4532,502.7224,813.5938,3.7057
2026-08-12 18:06:00,120.2983,86.2375,490.1919,810.3663,3.7803
2026-08-12 18:07:00,120.5668,87.8604,505.5104,795.2617,3.7871
2026-08-12 18:08:00,119.6392,89.6683,501.8420,804.1512,3.6769
2026-08-12 18:09:00,119.6756,85.8715,497.4547,812.8491,3.6774
2026-08-12 18:10:00,120.4854,93.8017,500.6150,808.5631,3.9450
2026-08-12 18:11:00,120.3167,89.8922,493.3027,806.9101,3.7311
2026-08-12 18:12:00,120.5880,94.0669,493.9741,814.9986,3.6305
2026-08-12 18:13:00,120.2458,89.1369,494.2958,800.9028,3.7888
2026-08-12 18:14:00,120.5047,87.8442,487.0917,807.5071,3.8135
2026-08-12 18:15:00,120.4706,92.0532,500.4070,807.6218,3.5004
2026-08-12 18:16:00,120.8064,85.8252,501.7997,806.0870,3.7907
2026-08-12 18:17:00,120.8469,94.8971,492.0793,805.6527,3.9274
2026-08-12 18:18:00,119.6594,86.8458,497.0721,809.8535,3.8653
2026-08-12 18:19:00,119.3715,94.9676,493.7492,810.0423,4.1325
2026-08-12 18:20:00,121.0218,92.2597,496.4650,801.8732,3.9860
2026-08-12 18:21:00,121.1406,97.4635,491.4333,817.1654,4.0160
2026-08-12 18:22:00,120.0621,83.7481,489.9026,803.4271,4.2190
2026-08-12 18:23:00,119.6682,86.5848,499.3295,809.9761,3.9129
2026-08-12 18:24:00,120.6733,91.8018,493.5003,809.8399,3.8239
2026-08-12 18:25:00,121.1147,97.8027,503.6818,815.5434,3.9456
2026-08-12 18:26:00,121.5737,100.4508,493.5554,796.1983,3.7159
2026-08-12 18:27:00,120.9585,91.5864,488.4473,820.7470,3.8160
2026-08-12 18:28:00,120.5399,102.7839,498.9673,808.6682,3.7028
2026-08-12 18:29:00,120.3046,90.5403,495.7429,824.3040,3.8597
2026-08-12 18:30:00,120.7822,92.4845,495.9807,811.1747,3.7022
