timestamp,T_reator_C,F_alimentacao_L_min,C_A0_mol_L,C_A_mol_L
2026-08-02 05:14:00,111.735,27.422,1.383,0.8064
2026-08-02 05:15:00,77.788,23.596,1.186,1.1012
2026-08-02 05:16:00,96.745,26.770,1.079,0.9128
2026-08-02 05:17:00,115.787,24.327,1.313,0.6252
2026-08-02 05:18:00,98.372,12.973,1.876,1.1258
2026-08-02 05:19:00,89.862,29.559,1.057,0.9204
2026-08-02 05:20:00,92.251,25.732,1.566,1.1542
2026-08-02 05:21:00,73.156,21.454,1.563,1.3502
2026-08-02 05:22:00,118.438,13.305,1.531,0.5525
2026-08-02 05:23:00,85.533,13.454,1.506,1.1983
2026-08-02 05:24:00,79.468,22.287,1.017,0.9643
2026-08-02 05:25:00,84.302,18.324,1.047,0.7700
2026-08-02 05:26:00,118.219,23.517,1.511,0.7071
2026-08-02 05:27:00,74.714,17.449,1.968,1.7175
2026-08-02 05:28:00,113.365,20.257,1.408,0.7884
2026-08-02 05:29:00,105.392,13.759,1.472,0.8432
2026-08-02 05:30:00,111.501,13.104,1.982,0.8224
2026-08-02 05:31:00,118.795,11.513,1.779,0.6603
2026-08-02 05:32:00,112.108,26.393,1.770,1.0423
2026-08-02 05:33:00,117.169,21.108,1.505,0.8036
2026-08-02 05:34:00,76.347,28.943,1.898,1.6980
2026-08-02 05:35:00,109.789,24.990,1.581,1.0992
2026-08-02 05:36:00,97.284,25.375,1.657,1.2534
2026-08-02 05:37:00,97.175,20.181,1.788,1.2236
2026-08-02 05:38:00,114.946,26.309,1.407,0.8318
2026-08-02 05:39:00,118.590,28.841,1.953,1.1127
2026-08-02 05:40:00,105.242,24.435,1.988,1.2453
2026-08-02 05:41:00,94.147,12.112,1.587,1.0835
2026-08-02 05:42:00,92.820,23.020,1.222,1.0238
2026-08-02 05:43:00,89.317,12.409,1.775,1.1712
2026-08-02 05:44:00,88.080,11.544,1.322,0.9178
2026-08-02 05:45:00,89.575,23.858,1.577,1.3707
2026-08-02 05:46:00,74.488,26.696,1.087,1.0489
2026-08-02 05:47:00,73.872,13.177,1.807,1.4560
2026-08-02 05:48:00,108.993,11.483,1.959,0.8561
2026-08-02 05:49:00,92.304,27.730,1.094,0.7673
2026-08-02 05:50:00,116.534,12.644,1.732,0.7205
2026-08-02 05:51:00,100.611,10.702,1.861,1.0236
2026-08-02 05:52:00,71.759,24.421,1.110,1.0749
2026-08-02 05:53:00,77.876,26.954,1.247,1.1410
2026-08-02 05:54:00,80.291,20.289,1.392,1.1801
2026-08-02 05:55:00,118.787,20.799,1.837,0.8394
2026-08-02 05:56:00,80.935,16.737,1.493,1.2128
2026-08-02 05:57:00,95.788,14.769,1.137,0.6890
2026-08-02 05:58:00,116.809,25.105,1.256,0.7299
2026-08-02 05:59:00,118.860,26.986,1.467,0.7668
2026-08-02 06:00:00,81.818,16.425,1.039,0.8514
2026-08-02 06:01:00,72.456,15.476,1.631,1.4626
2026-08-02 06:02:00,77.680,15.356,1.025,0.8536
2026-08-02 06:03:00,73.166,11.012,1.781,1.4321
2026-08-02 06:04:00,79.756,15.622,1.734,1.4371
2026-08-02 06:05:00,98.428,10.513,1.865,1.0934
2026-08-02 06:06:00,115.622,25.768,1.158,0.6579
2026-08-02 06:07:00,96.861,15.119,1.603,1.0470
2026-08-02 06:08:00,101.299,23.803,1.781,1.3233
2026-08-02 06:09:00,80.093,20.864,1.516,1.3101
2026-08-02 06:10:00,110.029,26.749,1.131,0.5997
2026-08-02 06:11:00,100.889,29.208,1.099,0.7673
2026-08-02 06:12:00,113.207,17.346,1.606,0.8474
2026-08-02 06:13:00,117.442,11.767,1.498,0.5210
2026-08-02 06:14:00,87.395,24.993,1.930,1.6576
2026-08-02 06:15:00,74.529,10.426,1.834,1.5277
2026-08-02 06:16:00,81.296,14.459,1.724,1.2948
2026-08-02 06:17:00,91.892,11.065,1.982,1.1522
2026-08-02 06:18:00,117.285,27.963,1.695,0.9573
2026-08-02 06:19:00,88.915,10.106,1.092,0.6555
2026-08-02 06:20:00,108.539,19.855,1.078,0.7175
2026-08-02 06:21:00,97.024,18.480,1.816,1.1681
2026-08-02 06:22:00,79.140,23.055,1.361,1.2103
2026-08-02 06:23:00,86.037,15.795,1.924,1.5206
2026-08-02 06:24:00,102.660,27.474,1.118,0.8431
2026-08-02 06:25:00,103.643,24.687,1.199,0.8395
2026-08-02 06:26:00,91.738,18.646,1.773,1.2819
2026-08-02 06:27:00,81.432,17.161,1.847,1.5878
2026-08-02 06:28:00,106.095,26.318,1.867,1.2359
2026-08-02 06:29:00,78.444,25.141,1.099,1.0141
2026-08-02 06:30:00,116.833,17.980,1.382,0.6433
2026-08-02 06:31:00,79.395,16.827,1.646,1.2258
2026-08-02 06:32:00,75.366,10.778,1.919,1.4628
2026-08-02 06:33:00,94.882,11.634,1.239,0.7247
2026-08-02 06:34:00,95.977,11.078,1.600,0.9016
2026-08-02 06:35:00,95.410,10.488,1.144,0.6024
2026-08-02 06:36:00,91.833,13.057,1.747,1.1760
2026-08-02 06:37:00,119.741,27.143,1.128,0.6606
2026-08-02 06:38:00,94.314,25.963,2.000,1.5194
2026-08-02 06:39:00,93.897,26.911,1.092,0.8314
2026-08-02 06:40:00,91.088,22.476,1.685,1.2330
2026-08-02 06:41:00,73.341,22.481,1.777,1.5894
2026-08-02 06:42:00,99.648,12.479,1.258,0.7853
2026-08-02 06:43:00,81.398,23.979,1.255,1.1468
2026-08-02 06:44:00,101.880,15.601,1.596,0.9052
2026-08-02 06:45:00,72.542,20.385,1.630,1.5540
2026-08-02 06:46:00,119.069,29.094,1.721,0.9595
2026-08-02 06:47:00,93.450,27.412,1.580,1.1796
2026-08-02 06:48:00,114.838,14.664,1.174,0.4369
2026-08-02 06:49:00,93.778,24.733,1.924,1.4064
2026-08-02 06:50:00,73.017,12.082,1.167,0.9639
2026-08-02 06:51:00,111.111,10.535,1.565,0.6070
2026-08-02 06:52:00,102.409,10.563,1.920,0.8981
2026-08-02 06:53:00,109.088,13.405,1.913,0.8619
2026-08-02 06:54:00,91.408,23.899,1.168,0.8426
2026-08-02 06:55:00,101.897,17.266,1.239,0.7068
2026-08-02 06:56:00,112.811,10.319,1.602,0.6638
2026-08-02 06:57:00,101.553,29.760,1.337,1.0916
2026-08-02 06:58:00,87.384,20.668,1.731,1.4688
2026-08-02 06:59:00,103.126,17.878,1.522,0.9693
2026-08-02 07:00:00,103.593,20.377,1.266,0.7753
2026-08-02 07:01:00,118.029,20.399,1.411,0.6544
2026-08-02 07:02:00,88.546,19.405,1.691,1.3365
2026-08-02 07:03:00,91.254,22.259,1.785,1.3526
2026-08-02 07:04:00,110.606,27.713,1.370,0.9003
2026-08-02 07:05:00,95.288,16.034,1.105,0.8485
2026-08-02 07:06:00,106.829,19.739,1.353,0.8196
2026-08-02 07:07:00,92.985,10.073,1.630,1.0791
2026-08-02 07:08:00,80.775,27.196,1.760,1.4581
2026-08-02 07:09:00,107.260,16.118,1.880,1.0456
2026-08-02 07:10:00,76.558,15.426,1.962,1.6265
2026-08-02 07:11:00,79.929,29.951,1.529,1.2899
2026-08-02 07:12:00,101.341,21.688,1.880,1.3107
2026-08-02 07:13:00,107.363,12.461,1.262,0.6935
2026-08-02 07:14:00,114.734,15.310,1.560,0.8390
2026-08-02 07:15:00,83.629,17.065,1.539,1.2272
2026-08-02 07:16:00,75.536,29.721,1.769,1.4812
2026-08-02 07:17:00,117.802,18.612,1.773,0.8647
2026-08-02 07:18:00,77.721,14.603,1.285,1.0757
2026-08-02 07:19:00,79.883,21.395,1.886,1.5749
2026-08-02 07:20:00,84.566,18.095,1.891,1.4952
2026-08-02 07:21:00,96.470,11.099,1.948,1.0695
2026-08-02 07:22:00,114.141,27.218,1.458,0.8687
2026-08-02 07:23:00,108.027,10.314,1.987,0.9020
2026-08-02 07:24:00,105.408,27.970,1.785,1.3137
2026-08-02 07:25:00,78.759,25.837,1.653,1.3657
2026-08-02 07:26:00,87.884,11.516,1.432,0.9202
2026-08-02 07:27:00,93.920,24.472,1.842,1.3076
2026-08-02 07:28:00,77.371,25.419,1.764,1.6589
2026-08-02 07:29:00,83.671,22.046,1.586,1.3548
2026-08-02 07:30:00,85.417,21.553,1.997,1.4890
2026-08-02 07:31:00,76.364,10.994,1.249,0.9526
2026-08-02 07:32:00,97.512,11.190,1.642,0.8935
2026-08-02 07:33:00,105.251,24.546,1.321,0.8294
2026-08-02 07:34:00,73.497,12.111,1.458,1.2368
2026-08-02 07:35:00,94.056,14.837,1.339,0.9417
2026-08-02 07:36:00,109.111,19.977,1.335,0.7849
2026-08-02 07:37:00,107.400,13.283,1.377,0.6393
2026-08-02 07:38:00,110.754,25.797,1.057,0.6185
2026-08-02 07:39:00,92.412,26.148,1.040,0.8188
2026-08-02 07:40:00,111.028,26.843,1.725,1.0557
2026-08-02 07:41:00,82.038,10.991,1.311,0.9338
2026-08-02 07:42:00,88.041,18.557,1.021,0.8092
2026-08-02 07:43:00,78.818,26.938,1.081,0.8559
2026-08-02 07:44:00,93.374,17.264,1.196,0.7888
2026-08-02 07:45:00,89.603,23.916,1.048,0.8274
2026-08-02 07:46:00,82.046,21.785,1.946,1.7109
2026-08-02 07:47:00,107.589,16.944,1.568,0.9149
2026-08-02 07:48:00,85.692,15.528,1.394,1.0408
2026-08-02 07:49:00,83.640,23.055,1.533,1.2935
2026-08-02 07:50:00,76.545,12.672,1.113,0.8715
2026-08-02 07:51:00,91.941,27.202,1.702,1.4175
2026-08-02 07:52:00,85.148,21.529,1.970,1.6164
2026-08-02 07:53:00,88.464,12.230,1.131,0.8357
2026-08-02 07:54:00,81.800,24.071,1.153,0.8938
2026-08-02 07:55:00,108.158,18.622,1.629,0.8775
2026-08-02 07:56:00,116.500,14.082,1.152,0.4950
2026-08-02 07:57:00,94.897,29.221,1.126,0.9134
2026-08-02 07:58:00,102.150,24.393,1.670,1.2959
2026-08-02 07:59:00,113.359,21.860,1.619,0.7910
2026-08-02 08:00:00,119.941,26.977,1.218,0.6596
2026-08-02 08:01:00,100.676,20.877,1.823,1.2158
2026-08-02 08:02:00,114.489,18.829,1.105,0.5749
2026-08-02 08:03:00,115.430,13.789,1.333,0.6645
2026-08-02 08:04:00,109.573,13.068,1.739,0.8626
2026-08-02 08:05:00,93.047,18.639,1.614,1.0602
2026-08-02 08:06:00,74.058,19.119,1.600,1.4749
2026-08-02 08:07:00,70.790,24.666,1.686,1.6188
2026-08-02 08:08:00,93.860,18.842,1.646,1.1869
2026-08-02 08:09:00,94.716,21.863,1.874,1.2777
2026-08-02 08:10:00,90.368,26.650,1.569,1.2508
2026-08-02 08:11:00,98.408,29.867,1.401,1.0954
2026-08-02 08:12:00,97.608,16.451,1.766,1.2002
2026-08-02 08:13:00,111.831,28.039,1.259,0.6877
2026-08-02 08:14:00,75.433,26.121,1.760,1.5206
2026-08-02 08:15:00,81.259,11.360,1.280,0.9962
2026-08-02 08:16:00,109.650,16.683,1.480,0.8688
2026-08-02 08:17:00,112.392,14.381,1.739,0.8277
2026-08-02 08:18:00,119.741,23.288,1.628,0.8966
2026-08-02 08:19:00,113.646,21.106,1.086,0.6181
2026-08-02 08:20:00,114.495,19.897,1.447,0.8114
2026-08-02 08:21:00,85.717,25.271,1.812,1.5078
2026-08-02 08:22:00,90.083,16.666,1.997,1.4685
2026-08-02 08:23:00,83.404,17.655,1.467,1.0836
2026-08-02 08:24:00,100.315,27.313,1.086,0.8350
2026-08-02 08:25:00,116.940,29.444,1.366,0.7358
2026-08-02 08:26:00,87.232,25.527,1.490,1.2629
2026-08-02 08:27:00,97.850,14.341,1.073,0.6298
2026-08-02 08:28:00,84.815,12.253,1.864,1.3420
2026-08-02 08:29:00,78.490,14.184,1.539,1.1608
2026-08-02 08:30:00,79.759,18.455,1.416,1.1350
2026-08-02 08:31:00,72.897,14.734,1.397,1.1939
2026-08-02 08:32:00,117.465,28.021,1.028,0.6381
2026-08-02 08:33:00,90.144,23.414,1.519,1.2558
2026-08-02 08:34:00,111.706,18.335,1.476,0.7110
2026-08-02 08:35:00,104.066,15.476,1.346,0.6704
2026-08-02 08:36:00,79.596,17.613,1.659,1.2968
2026-08-02 08:37:00,78.773,19.521,1.411,1.1178
2026-08-02 08:38:00,110.599,24.276,1.572,1.0502
2026-08-02 08:39:00,83.236,11.787,1.885,1.4287
2026-08-02 08:40:00,115.664,26.977,1.364,0.7375
2026-08-02 08:41:00,77.003,12.551,1.398,1.1975
2026-08-02 08:42:00,103.885,15.249,1.866,1.1278
2026-08-02 08:43:00,110.724,29.872,1.358,0.7923
2026-08-02 08:44:00,81.763,13.804,1.439,1.0312
2026-08-02 08:45:00,83.810,12.023,1.801,1.1858
2026-08-02 08:46:00,118.226,22.768,1.592,0.8189
2026-08-02 08:47:00,83.230,17.863,1.934,1.5327
2026-08-02 08:48:00,91.498,11.837,1.471,0.9311
2026-08-02 08:49:00,91.626,10.075,1.479,0.7553
2026-08-02 08:50:00,82.652,11.583,1.043,0.6625
2026-08-02 08:51:00,108.790,20.455,1.197,0.7160
2026-08-02 08:52:00,108.592,14.618,1.540,0.8133
2026-08-02 08:53:00,88.916,25.551,1.187,0.8367
2026-08-02 08:54:00,111.756,27.150,1.454,0.8297
2026-08-02 08:55:00,80.654,12.897,1.283,1.0323
2026-08-02 08:56:00,70.215,16.740,1.021,0.8159
2026-08-02 08:57:00,98.558,12.931,1.475,0.8530
2026-08-02 08:58:00,119.704,15.734,1.646,0.5988
2026-08-02 08:59:00,71.932,14.784,1.338,1.1815
2026-08-02 09:00:00,80.400,25.737,1.777,1.4115
2026-08-02 09:01:00,95.946,16.910,1.146,0.7478
2026-08-02 09:02:00,110.497,19.911,1.091,0.6689
2026-08-02 09:03:00,74.452,23.478,1.935,1.7481
2026-08-02 09:04:00,89.762,26.445,1.922,1.5215
2026-08-02 09:05:00,107.354,16.024,1.407,0.7170
2026-08-02 09:06:00,88.577,14.184,1.420,0.9829
2026-08-02 09:07:00,79.442,29.569,1.851,1.5574
2026-08-02 09:08:00,79.775,16.403,1.531,1.2259
2026-08-02 09:09:00,90.502,23.421,1.117,0.8673
2026-08-02 09:10:00,93.971,23.557,1.115,0.8156
2026-08-02 09:11:00,113.091,20.281,1.131,0.6706
2026-08-02 09:12:00,102.113,14.569,1.781,0.9518
2026-08-02 09:13:00,104.520,12.829,1.602,0.7207
2026-08-02 09:14:00,119.149,19.740,1.300,0.5833
2026-08-02 09:15:00,90.592,20.219,1.162,0.8835
2026-08-02 09:16:00,90.168,25.467,1.123,0.8893
2026-08-02 09:17:00,116.167,24.197,1.741,0.9540
2026-08-02 09:18:00,82.294,28.241,1.886,1.5597
2026-08-02 09:19:00,106.491,29.417,1.531,0.9981
2026-08-02 09:20:00,107.729,24.557,1.773,1.1030
2026-08-02 09:21:00,74.889,11.530,1.283,0.9751
2026-08-02 09:22:00,93.412,18.102,1.586,1.1872
2026-08-02 09:23:00,80.028,22.176,1.438,1.2330
2026-08-02 09:24:00,79.269,21.804,1.088,0.8914
2026-08-02 09:25:00,93.191,13.629,1.487,1.0287
2026-08-02 09:26:00,84.471,21.659,1.847,1.5287
2026-08-02 09:27:00,109.803,16.994,1.052,0.4750
2026-08-02 09:28:00,115.380,16.779,1.477,0.4991
2026-08-02 09:29:00,110.136,26.680,1.873,1.1100
2026-08-02 09:30:00,83.302,18.439,1.790,1.4618
2026-08-02 09:31:00,83.707,20.548,1.493,1.2642
2026-08-02 09:32:00,82.736,21.257,1.171,0.8640
2026-08-02 09:33:00,76.752,21.260,1.849,1.6311
2026-08-02 09:34:00,117.190,14.262,1.153,0.5122
2026-08-02 09:35:00,90.102,21.989,1.277,1.0708
2026-08-02 09:36:00,81.234,16.692,1.124,0.9525
2026-08-02 09:37:00,112.334,23.100,1.459,0.9264
2026-08-02 09:38:00,89.960,12.914,1.629,1.1179
2026-08-02 09:39:00,71.756,29.882,1.827,1.7043
2026-08-02 09:40:00,78.097,25.441,1.461,1.2571
2026-08-02 09:41:00,101.963,18.345,1.971,1.2856
2026-08-02 09:42:00,109.145,16.027,1.596,0.7518
2026-08-02 09:43:00,80.547,17.756,1.604,1.2935
2026-08-02 09:44:00,115.870,24.424,1.175,0.6885
2026-08-02 09:45:00,112.550,23.108,1.190,0.7716
2026-08-02 09:46:00,112.419,24.042,1.577,0.8988
2026-08-02 09:47:00,81.383,27.780,1.721,1.5484
2026-08-02 09:48:00,72.527,19.126,1.205,1.0399
2026-08-02 09:49:00,113.371,23.390,1.484,0.9084
2026-08-02 09:50:00,85.290,18.830,1.356,1.0160
2026-08-02 09:51:00,100.946,22.762,1.439,1.0302
2026-08-02 09:52:00,107.998,19.496,1.222,0.7047
2026-08-02 09:53:00,76.415,25.533,1.141,0.9364
2026-08-02 09:54:00,109.042,10.105,1.321,0.5296
2026-08-02 09:55:00,116.926,14.314,1.869,0.8555
2026-08-02 09:56:00,106.419,15.929,1.805,0.9277
2026-08-02 09:57:00,92.061,28.908,1.102,0.7965
2026-08-02 09:58:00,113.834,20.141,1.088,0.6011
2026-08-02 09:59:00,96.373,17.287,1.493,0.8983
2026-08-02 10:00:00,107.239,18.086,1.277,0.8227
2026-08-02 10:01:00,111.025,19.036,1.823,1.0858
2026-08-02 10:02:00,107.468,27.357,1.486,1.0516
2026-08-02 10:03:00,84.393,29.247,1.853,1.5836
2026-08-02 10:04:00,75.892,26.883,1.108,1.0873
2026-08-02 10:05:00,81.917,26.833,1.970,1.7729
2026-08-02 10:06:00,95.144,13.980,1.767,1.0871
2026-08-02 10:07:00,95.264,15.374,1.732,1.2187
2026-08-02 10:08:00,99.132,21.921,1.940,1.2927
2026-08-02 10:09:00,89.755,23.123,1.470,1.1416
2026-08-02 10:10:00,109.345,14.054,1.149,0.4511
2026-08-02 10:11:00,115.658,24.926,1.497,0.8550
2026-08-02 10:12:00,82.336,13.999,1.815,1.3563
2026-08-02 10:13:00,106.826,15.260,1.860,0.9638
2026-08-02 10:14:00,103.899,16.136,1.489,0.8489
2026-08-02 10:15:00,96.155,26.920,1.732,1.2831
2026-08-02 10:16:00,79.427,24.642,1.247,1.0787
2026-08-02 10:17:00,109.762,20.614,1.231,0.7872
2026-08-02 10:18:00,118.031,26.395,1.586,0.8188
2026-08-02 10:19:00,106.092,26.259,1.422,1.0034
2026-08-02 10:20:00,115.893,17.797,1.161,0.5693
2026-08-02 10:21:00,119.209,25.629,1.761,0.9694
2026-08-02 10:22:00,87.603,14.125,1.532,1.0868
2026-08-02 10:23:00,101.911,20.065,1.520,0.9431
2026-08-02 10:24:00,93.697,12.365,1.189,0.7636
2026-08-02 10:25:00,119.331,18.536,1.241,0.5966
2026-08-02 10:26:00,74.690,20.407,1.693,1.4215
2026-08-02 10:27:00,90.619,11.598,1.852,1.0994
2026-08-02 10:28:00,113.777,19.252,1.177,0.6172
2026-08-02 10:29:00,84.203,23.033,1.812,1.5391
2026-08-02 10:30:00,109.390,22.282,1.788,1.1326
2026-08-02 10:31:00,89.139,11.087,1.815,1.2378
2026-08-02 10:32:00,118.999,11.907,1.582,0.5800
2026-08-02 10:33:00,114.176,17.027,1.352,0.6402
2026-08-02 10:34:00,85.066,26.854,1.771,1.4876
2026-08-02 10:35:00,108.510,27.395,1.480,0.8968
2026-08-02 10:36:00,86.843,16.192,1.222,0.8687
2026-08-02 10:37:00,100.318,24.378,1.402,0.9869
2026-08-02 10:38:00,102.924,21.548,1.458,0.9388
2026-08-02 10:39:00,111.480,29.668,1.505,0.9792
2026-08-02 10:40:00,71.223,11.893,1.898,1.4742
2026-08-02 10:41:00,81.008,20.958,1.411,1.1056
2026-08-02 10:42:00,105.596,21.851,1.285,0.8589
2026-08-02 10:43:00,98.176,16.153,1.962,1.1977
2026-08-02 10:44:00,94.780,10.939,1.242,0.6780
2026-08-02 10:45:00,72.760,11.042,1.011,0.8114
2026-08-02 10:46:00,87.414,19.072,1.850,1.3680
2026-08-02 10:47:00,113.255,23.849,1.954,1.1962
2026-08-02 10:48:00,71.545,24.004,1.682,1.4396
2026-08-02 10:49:00,89.822,13.619,1.408,0.9590
2026-08-02 10:50:00,117.257,27.159,1.544,0.8363
2026-08-02 10:51:00,72.544,17.543,1.832,1.5905
2026-08-02 10:52:00,107.485,29.287,1.885,1.2532
2026-08-02 10:53:00,82.881,12.363,1.103,0.8015
2026-08-02 10:54:00,113.330,26.729,1.868,1.2032
2026-08-02 10:55:00,107.303,28.167,1.617,1.0483
2026-08-02 10:56:00,114.285,26.454,1.032,0.5706
2026-08-02 10:57:00,80.796,26.177,1.108,0.9370
2026-08-02 10:58:00,96.565,17.226,1.046,0.7852
2026-08-02 10:59:00,108.963,24.267,1.949,1.2108
2026-08-02 11:00:00,82.285,21.587,1.427,1.2552
2026-08-02 11:01:00,81.537,18.490,1.716,1.3796
2026-08-02 11:02:00,71.359,29.862,1.002,0.9922
2026-08-02 11:03:00,117.926,15.809,1.793,0.7954
2026-08-02 11:04:00,105.501,18.263,1.482,0.9087
2026-08-02 11:05:00,101.778,28.057,1.924,1.3025
2026-08-02 11:06:00,107.200,15.780,1.521,0.7222
2026-08-02 11:07:00,96.581,13.054,1.789,1.1412
2026-08-02 11:08:00,93.807,16.200,1.629,1.1712
2026-08-02 11:09:00,92.477,25.186,1.521,1.3282
2026-08-02 11:10:00,102.022,27.197,1.948,1.3009
2026-08-02 11:11:00,80.077,12.289,1.496,1.1551
2026-08-02 11:12:00,114.403,22.434,1.892,0.9827
2026-08-02 11:13:00,110.588,21.346,1.036,0.5538
2026-08-02 11:14:00,87.478,23.376,1.657,1.3013
2026-08-02 11:15:00,98.930,23.421,1.912,1.3805
2026-08-02 11:16:00,77.051,29.189,1.899,1.6570
2026-08-02 11:17:00,118.617,16.931,1.485,0.6556
2026-08-02 11:18:00,115.145,15.995,1.472,0.7271
2026-08-02 11:19:00,116.095,21.625,1.811,1.0197
2026-08-02 11:20:00,86.608,18.588,1.335,1.0719
2026-08-02 11:21:00,78.457,19.475,1.937,1.6529
2026-08-02 11:22:00,80.589,11.386,1.251,0.9090
2026-08-02 11:23:00,74.500,12.965,1.074,0.8345
2026-08-02 11:24:00,76.006,28.707,1.772,1.6212
2026-08-02 11:25:00,73.565,11.366,1.405,1.0537
2026-08-02 11:26:00,119.491,21.803,1.356,0.6776
2026-08-02 11:27:00,73.703,25.092,1.321,1.1174
2026-08-02 11:28:00,76.627,10.237,1.980,1.4830
2026-08-02 11:29:00,111.363,14.455,1.572,0.6798
2026-08-02 11:30:00,99.012,17.541,1.992,1.2636
2026-08-02 11:31:00,108.721,20.136,1.344,0.7412
2026-08-02 11:32:00,101.546,16.832,1.414,0.8166
2026-08-02 11:33:00,114.109,22.980,1.212,0.6740
2026-08-02 11:34:00,101.923,14.528,1.430,0.6725
2026-08-02 11:35:00,96.106,10.510,1.062,0.4806
2026-08-02 11:36:00,105.637,10.031,1.001,0.4892
2026-08-02 11:37:00,92.370,16.910,1.453,1.0300
2026-08-02 11:38:00,87.303,17.233,1.746,1.2700
2026-08-02 11:39:00,93.383,28.972,1.437,1.2004
2026-08-02 11:40:00,78.486,10.896,1.518,1.0921
2026-08-02 11:41:00,109.829,20.601,1.446,0.7984
2026-08-02 11:42:00,83.035,21.556,1.527,1.2090
2026-08-02 11:43:00,77.677,23.986,1.776,1.6588
2026-08-02 11:44:00,82.318,22.775,1.804,1.5207
2026-08-02 11:45:00,112.104,10.163,1.838,0.7093
2026-08-02 11:46:00,86.510,22.637,1.212,1.0044
2026-08-02 11:47:00,104.302,16.448,1.458,0.7307
2026-08-02 11:48:00,112.820,25.457,1.831,1.0595
2026-08-02 11:49:00,73.887,13.767,1.942,1.6238
2026-08-02 11:50:00,108.251,24.324,1.543,0.9742
2026-08-02 11:51:00,85.383,22.510,1.493,1.3455
2026-08-02 11:52:00,80.831,23.046,1.765,1.4614
2026-08-02 11:53:00,104.445,13.519,1.992,1.1074
2026-08-02 11:54:00,115.490,23.383,1.426,0.8344
2026-08-02 11:55:00,84.751,24.740,1.165,0.9765
2026-08-02 11:56:00,98.442,19.788,1.834,1.2648
2026-08-02 11:57:00,84.492,16.807,1.710,1.3022
2026-08-02 11:58:00,97.714,13.331,1.145,0.5631
2026-08-02 11:59:00,101.093,15.799,1.324,0.8162
2026-08-02 12:00:00,100.517,25.277,1.553,1.1311
2026-08-02 12:01:00,101.177,18.188,1.731,1.1316
2026-08-02 12:02:00,76.754,24.054,1.781,1.5621
2026-08-02 12:03:00,104.677,24.802,1.156,0.8324
2026-08-02 12:04:00,103.738,23.483,1.217,0.7590
2026-08-02 12:05:00,104.129,23.471,1.744,1.2439
2026-08-02 12:06:00,73.704,22.216,1.116,0.9260
2026-08-02 12:07:00,92.342,20.368,1.498,1.1027
2026-08-02 12:08:00,90.452,13.956,1.546,1.0926
2026-08-02 12:09:00,74.336,26.856,1.339,1.1720
2026-08-02 12:10:00,81.118,29.285,1.796,1.6140
2026-08-02 12:11:00,92.048,19.330,1.055,0.7528
2026-08-02 12:12:00,107.145,28.665,1.777,1.2139
2026-08-02 12:13:00,81.853,29.960,1.646,1.4247
2026-08-02 12:14:00,111.487,19.724,1.507,0.7928
2026-08-02 12:15:00,97.290,24.487,1.872,1.5083
2026-08-02 12:16:00,108.021,22.876,1.202,0.6943
2026-08-02 12:17:00,93.628,14.745,1.801,1.0528
2026-08-02 12:18:00,94.960,10.942,1.188,0.6368
2026-08-02 12:19:00,100.986,19.067,1.990,1.2937
2026-08-02 12:20:00,116.399,25.744,1.033,0.5620
2026-08-02 12:21:00,94.591,16.503,1.553,1.1115
2026-08-02 12:22:00,96.433,25.689,1.168,0.9347
2026-08-02 12:23:00,100.100,23.096,1.408,0.9618
2026-08-02 12:24:00,106.876,23.911,1.148,0.6347
2026-08-02 12:25:00,73.593,15.715,1.194,0.9290
2026-08-02 12:26:00,95.784,19.401,1.061,0.7404
2026-08-02 12:27:00,94.080,13.634,1.008,0.5496
2026-08-02 12:28:00,116.084,14.932,1.719,0.7237
2026-08-02 12:29:00,94.675,11.797,1.453,0.9545
2026-08-02 12:30:00,93.416,12.535,1.046,0.6749
2026-08-02 12:31:00,118.110,14.210,1.939,0.7827
2026-08-02 12:32:00,92.529,21.605,1.666,1.1866
2026-08-02 12:33:00,79.044,18.824,1.264,1.0611
2026-08-02 12:34:00,80.846,15.339,1.439,1.1147
2026-08-02 12:35:00,74.759,27.222,1.489,1.3509
2026-08-02 12:36:00,70.028,20.503,1.570,1.4459
2026-08-02 12:37:00,91.597,28.462,1.857,1.5486
2026-08-02 12:38:00,108.462,22.699,1.590,0.9827
2026-08-02 12:39:00,106.673,10.316,1.979,0.8954
2026-08-02 12:40:00,71.607,28.270,1.727,1.5478
2026-08-02 12:41:00,98.499,27.149,1.989,1.5457
2026-08-02 12:42:00,77.714,22.705,1.551,1.2854
2026-08-02 12:43:00,117.054,20.695,1.678,0.8358
2026-08-02 12:44:00,78.368,19.059,1.738,1.5286
2026-08-02 12:45:00,101.332,19.643,1.755,1.1107
2026-08-02 12:46:00,86.312,25.384,1.024,0.7637
2026-08-02 12:47:00,102.078,20.263,1.127,0.7073
2026-08-02 12:48:00,90.613,13.520,1.228,0.9082
2026-08-02 12:49:00,107.982,11.164,1.271,0.4271
2026-08-02 12:50:00,81.534,12.524,1.905,1.4222
2026-08-02 12:51:00,115.290,15.029,1.723,0.7253
2026-08-02 12:52:00,95.010,17.355,1.143,0.7710
2026-08-02 12:53:00,107.805,27.848,1.426,0.9298
2026-08-02 12:54:00,112.487,14.782,1.243,0.6381
2026-08-02 12:55:00,119.941,16.392,1.830,0.7709
2026-08-02 12:56:00,81.197,14.460,1.918,1.5422
2026-08-02 12:57:00,84.345,20.915,1.164,1.0187
2026-08-02 12:58:00,82.522,22.342,1.417,1.1793
