timestamp,T_top_C,T_base_C,P_coluna_kPa,F_alimentacao_kg_h,D_destilado_kg_h,B_residuo_kg_h,R_refluxo,composicao_destilado
2026-08-17 03:56:00,79.6542,101.1133,107.6303,972.9924,553.0060,419.9864,2.4774,0.7933
2026-08-17 03:57:00,78.4936,100.5726,105.7907,987.5312,555.6836,431.8476,2.4537,0.8674
2026-08-17 03:58:00,79.2710,99.2755,105.8541,988.8917,555.7308,433.1609,2.4983,0.8249
2026-08-17 03:59:00,79.5853,100.5840,106.9911,980.5437,556.8584,423.6852,2.4937,0.7971
2026-08-17 04:00:00,79.2182,101.1871,108.5326,976.5604,557.3027,419.2576,2.4513,0.8325
2026-08-17 04:01:00,79.6869,101.9187,109.4427,977.5035,550.5291,426.9744,2.5185,0.7884
2026-08-17 04:02:00,79.5406,100.4470,109.6207,978.5574,555.1248,423.4325,2.4611,0.8000
2026-08-17 04:03:00,79.1646,100.0537,105.9456,980.2932,548.5770,431.7162,2.5003,0.8384
2026-08-17 04:04:00,79.3431,100.3390,104.5046,987.6809,554.2048,433.4761,2.4050,0.8068
2026-08-17 04:05:00,78.6187,100.1004,106.6596,985.6078,549.5216,436.0862,2.5170,0.8659
2026-08-17 04:06:00,78.9322,100.4311,104.4092,985.6861,557.0776,428.6085,2.4353,0.8398
2026-08-17 04:07:00,78.7592,100.8801,107.5363,981.6852,553.2224,428.4628,2.5050,0.8649
2026-08-17 04:08:00,78.2363,100.2275,102.8183,975.0655,550.8686,424.1969,2.5353,0.8910
2026-08-17 04:09:00,78.7278,101.6681,105.7921,976.9845,553.2271,423.7574,2.4917,0.8603
2026-08-17 04:10:00,78.0210,100.1949,105.3011,981.1396,552.9386,428.2010,2.5288,0.8950
2026-08-17 04:11:00,78.8847,100.3444,106.2200,974.8318,555.0599,419.7719,2.4172,0.8530
2026-08-17 04:12:00,79.2644,100.9059,105.5020,982.3585,552.5375,429.8210,2.4670,0.8286
2026-08-17 04:13:00,78.9879,101.3840,105.7357,984.8654,555.3786,429.4868,2.4387,0.8469
2026-08-17 04:14:00,78.9813,100.8707,105.9287,983.5678,555.5054,428.0624,2.4380,0.8458
2026-08-17 04:15:00,79.3398,101.2541,106.8910,983.3682,559.3224,424.0459,2.3922,0.8040
2026-08-17 04:16:00,78.5293,100.4560,106.0157,971.5121,554.8189,416.6932,2.4751,0.8805
2026-08-17 04:17:00,79.4870,101.1066,107.9686,987.5116,553.0543,434.4573,2.5180,0.8172
2026-08-17 04:18:00,78.2388,100.2656,105.4099,973.0091,555.3659,417.6432,2.5343,0.8897
2026-08-17 04:19:00,79.1629,99.7157,105.6122,980.0836,558.6985,421.3850,2.4181,0.8213
2026-08-17 04:20:00,79.0213,100.4450,105.8813,983.9413,548.9931,434.9482,2.4470,0.8374
2026-08-17 04:21:00,79.1196,100.5226,105.7612,982.6428,556.7325,425.9103,2.4339,0.8293
2026-08-17 04:22:00,78.7540,100.2195,105.0427,974.4619,550.3587,424.1032,2.4305,0.8577
2026-08-17 04:23:00,78.5542,101.3243,107.2695,975.3607,557.5640,417.7967,2.4561,0.8809
2026-08-17 04:24:00,79.4698,101.2896,108.2630,982.2890,554.8425,427.4465,2.4718,0.8174
2026-08-17 04:25:00,79.1625,100.8994,106.8179,983.4091,554.0458,429.3633,2.4563,0.8253
2026-08-17 04:26:00,79.4681,100.9090,109.5642,975.3201,559.2368,416.0833,2.4012,0.8017
2026-08-17 04:27:00,79.1987,100.6434,106.6841,982.8204,553.0815,429.7389,2.5193,0.8383
2026-08-17 04:28:00,78.3907,100.2439,105.8295,973.2823,553.6448,419.6375,2.4797,0.8753
2026-08-17 04:29:00,79.3445,100.6241,107.4031,983.9819,554.0233,429.9586,2.4904,0.8301
2026-08-17 04:30:00,79.1034,100.7294,107.6907,976.4420,552.5964,423.8456,2.4933,0.8340
2026-08-17 04:31:00,79.5989,101.0528,108.0526,981.2650,557.2033,424.0617,2.5015,0.8060
2026-08-17 04:32:00,78.8134,100.3616,105.0927,980.4267,559.5274,420.8993,2.4784,0.8575
2026-08-17 04:33:00,79.0714,100.2818,107.2489,986.6683,556.9579,429.7104,2.4290,0.8414
2026-08-17 04:34:00,79.2559,100.7790,107.3125,982.0769,553.1217,428.9552,2.5464,0.8431
2026-08-17 04:35:00,79.1470,100.5350,104.6440,977.8720,550.3668,427.5053,2.5026,0.8388
2026-08-17 04:36:00,78.6875,100.5627,104.6842,982.6668,551.9765,430.6903,2.4257,0.8656
2026-08-17 04:37:00,79.0157,99.6372,104.6032,991.5821,558.4521,433.1301,2.4264,0.8307
2026-08-17 04:38:00,78.8957,100.5466,106.3396,984.5720,547.6896,436.8823,2.5701,0.8565
2026-08-17 04:39:00,79.5009,99.9935,107.3500,980.5768,555.7747,424.8021,2.4624,0.8034
2026-08-17 04:40:00,80.0350,101.2417,111.1341,976.7058,553.7884,422.9174,2.4366,0.7609
2026-08-17 04:41:00,78.8804,100.3703,105.3997,977.7927,551.2151,426.5776,2.4440,0.8599
2026-08-17 04:42:00,78.8848,100.4718,104.2479,984.2764,556.0259,428.2505,2.4930,0.8628
2026-08-17 04:43:00,78.9094,100.8817,105.6750,976.4487,554.4404,422.0084,2.4467,0.8483
2026-08-17 04:44:00,79.1949,100.0991,105.9738,980.8925,552.2823,428.6101,2.4771,0.8325
2026-08-17 04:45:00,78.8603,100.7447,106.3912,988.0684,554.8098,433.2586,2.5859,0.8577
2026-08-17 04:46:00,78.7546,100.3516,106.2311,981.6335,556.9687,424.6648,2.3918,0.8413
2026-08-17 04:47:00,78.6074,100.5754,105.7425,975.4872,558.4376,417.0496,2.4501,0.8677
2026-08-17 04:48:00,79.3655,100.7247,108.4453,991.7734,556.2860,435.4874,2.4734,0.8111
2026-08-17 04:49:00,79.7101,100.4277,107.9910,989.6977,556.4384,433.2593,2.3821,0.7828
2026-08-17 04:50:00,78.5321,100.6973,104.2159,983.3926,551.7651,431.6275,2.4962,0.8647
2026-08-17 04:51:00,78.6306,100.4168,104.2775,987.2668,554.2166,433.0502,2.5151,0.8763
2026-08-17 04:52:00,79.2648,100.9526,106.2998,979.5544,552.3653,427.1891,2.4008,0.8124
2026-08-17 04:53:00,78.1526,100.2333,102.5676,984.5128,553.1088,431.4041,2.4662,0.8948
2026-08-17 04:54:00,79.6929,100.7575,108.2450,978.7742,553.4198,425.3544,2.4794,0.7992
2026-08-17 04:55:00,79.4828,100.8478,107.4927,974.1161,553.8373,420.2788,2.4989,0.8136
2026-08-17 04:56:00,79.3694,100.3935,107.2463,993.8540,553.0336,440.8204,2.6036,0.8380
2026-08-17 04:57:00,79.0557,100.9881,106.4485,973.8630,554.1450,419.7180,2.4331,0.8386
2026-08-17 04:58:00,78.8686,101.3854,106.4018,982.3848,552.4021,429.9827,2.4970,0.8592
2026-08-17 04:59:00,78.4624,100.7282,104.6842,982.3277,555.1995,427.1282,2.4637,0.8860
2026-08-17 05:00:00,78.7922,100.5644,105.5717,983.4796,553.7376,429.7420,2.4552,0.8469
2026-08-17 05:01:00,78.5222,99.8750,105.3852,980.4525,554.4879,425.9646,2.4709,0.8733
2026-08-17 05:02:00,78.3682,100.1146,105.1942,980.5059,556.0470,424.4590,2.4906,0.8828
2026-08-17 05:03:00,78.7218,100.3853,104.6343,981.5955,550.7792,430.8163,2.4705,0.8720
2026-08-17 05:04:00,78.7727,100.9789,105.1250,983.3041,560.5629,422.7412,2.4838,0.8606
2026-08-17 05:05:00,80.0324,101.3474,109.4433,980.8970,558.2231,422.6739,2.4660,0.7621
2026-08-17 05:06:00,78.2055,100.4175,105.5319,980.5656,555.5116,425.0539,2.4231,0.8664
2026-08-17 05:07:00,79.3983,100.2857,106.7901,974.3031,552.2016,422.1015,2.5112,0.8211
2026-08-17 05:08:00,79.2195,100.5482,106.3627,990.9784,555.4039,435.5745,2.5213,0.8537
2026-08-17 05:09:00,78.5028,100.3341,103.8515,983.5898,556.8035,426.7863,2.5190,0.8858
2026-08-17 05:10:00,79.1042,100.7945,105.7528,981.9571,552.7685,429.1886,2.5036,0.8453
2026-08-17 05:11:00,79.2348,100.2944,104.6928,977.7916,550.4512,427.3404,2.4311,0.8314
2026-08-17 05:12:00,78.7971,100.2095,106.9594,975.8971,552.7101,423.1871,2.4222,0.8486
2026-08-17 05:13:00,78.6342,101.2340,106.4417,985.2164,557.7285,427.4879,2.5156,0.8674
2026-08-17 05:14:00,79.1033,100.7754,105.5551,980.1185,550.4091,429.7093,2.4096,0.8450
2026-08-17 05:15:00,79.0223,100.0913,105.3078,984.0244,556.6886,427.3359,2.4355,0.8351
2026-08-17 05:16:00,79.1435,101.2998,106.3435,974.1597,552.7080,421.4517,2.5771,0.8541
2026-08-17 05:17:00,78.9710,101.4194,107.5771,988.6560,553.8608,434.7952,2.4951,0.8409
2026-08-17 05:18:00,78.5206,99.9279,102.4628,985.4299,553.2663,432.1636,2.4777,0.8758
2026-08-17 05:19:00,78.4239,99.7292,103.1588,980.5190,555.6976,424.8214,2.3771,0.8678
2026-08-17 05:20:00,78.7085,100.3528,106.2973,983.2638,558.0002,425.2636,2.4361,0.8467
2026-08-17 05:21:00,78.5308,100.1310,104.2581,984.6320,557.7460,426.8860,2.5114,0.8915
2026-08-17 05:22:00,78.7361,99.5992,106.5055,974.2434,556.4367,417.8066,2.3955,0.8473
2026-08-17 05:23:00,78.2957,100.7444,106.2152,989.3187,550.4454,438.8733,2.4897,0.8789
2026-08-17 05:24:00,79.2988,101.1898,109.3347,983.3472,553.7404,429.6068,2.4005,0.8047
2026-08-17 05:25:00,78.7356,100.5734,107.0878,977.4117,553.4758,423.9360,2.4384,0.8639
2026-08-17 05:26:00,79.0221,100.4892,107.3823,975.4506,555.2362,420.2144,2.3909,0.8342
2026-08-17 05:27:00,78.6112,101.0102,106.6181,985.8704,550.6249,435.2455,2.4743,0.8674
2026-08-17 05:28:00,78.9407,100.3193,107.5423,981.9920,555.5613,426.4306,2.3845,0.8408
2026-08-17 05:29:00,78.9470,100.8129,105.8819,983.3505,553.2386,430.1119,2.4653,0.8446
2026-08-17 05:30:00,79.0906,100.5689,106.8895,981.0721,547.5120,433.5601,2.5014,0.8471
2026-08-17 05:31:00,79.6866,101.2477,107.7138,975.9264,552.8223,423.1041,2.4794,0.7903
2026-08-17 05:32:00,79.1504,100.6241,108.8301,983.4846,556.0412,427.4434,2.4927,0.8403
2026-08-17 05:33:00,79.1902,100.8418,104.6965,979.9551,555.4049,424.5502,2.4807,0.8323
2026-08-17 05:34:00,79.3368,100.8128,108.0020,980.8357,551.1611,429.6745,2.4648,0.8244
2026-08-17 05:35:00,78.6099,100.6562,106.3372,992.8305,549.9555,442.8750,2.4659,0.8811
2026-08-17 05:36:00,79.1667,99.8505,106.0181,985.2921,558.4471,426.8451,2.4840,0.8437
2026-08-17 05:37:00,78.9599,100.9308,106.0645,985.5819,556.6254,428.9565,2.4147,0.8348
2026-08-17 05:38:00,79.7459,100.8134,108.1719,994.5520,555.2399,439.3122,2.4495,0.7876
2026-08-17 05:39:00,79.0495,99.6997,103.9113,982.8736,555.3283,427.5453,2.5710,0.8529
2026-08-17 05:40:00,78.8408,101.9215,106.4621,981.5506,549.4858,432.0649,2.4935,0.8540
2026-08-17 05:41:00,78.7538,101.1924,105.0106,977.5574,549.5616,427.9958,2.5317,0.8805
2026-08-17 05:42:00,78.0928,99.2394,103.9857,978.6920,549.0056,429.6864,2.4862,0.8934
2026-08-17 05:43:00,78.8665,100.8978,108.3384,970.7206,552.3520,418.3685,2.4326,0.8526
2026-08-17 05:44:00,78.9569,99.2447,104.6819,984.9095,550.5097,434.3998,2.4539,0.8429
2026-08-17 05:45:00,79.1910,100.6937,108.8598,974.6241,558.0060,416.6181,2.3820,0.8195
2026-08-17 05:46:00,78.8609,99.5943,105.2933,985.4738,563.6279,421.8459,2.5378,0.8629
2026-08-17 05:47:00,78.9130,100.4688,105.9300,980.7463,553.8402,426.9060,2.5139,0.8604
2026-08-17 05:48:00,78.7000,99.4445,104.8909,981.6030,551.7710,429.8320,2.4272,0.8586
2026-08-17 05:49:00,78.9672,101.5072,108.2698,980.7523,556.8359,423.9164,2.5073,0.8522
2026-08-17 05:50:00,79.0499,100.4184,107.5150,987.8958,557.1598,430.7360,2.5028,0.8413
2026-08-17 05:51:00,79.1375,101.1968,107.1673,987.0140,547.1733,439.8407,2.4729,0.8339
2026-08-17 05:52:00,79.4306,101.7589,109.7979,980.8237,559.1580,421.6656,2.4928,0.8097
2026-08-17 05:53:00,79.1698,102.1320,107.9173,976.4744,553.3265,423.1480,2.4975,0.8384
2026-08-17 05:54:00,78.7948,100.7438,106.2877,985.5902,552.8940,432.6962,2.4882,0.8594
2026-08-17 05:55:00,78.8334,100.6158,106.0773,976.0993,552.5393,423.5599,2.4765,0.8422
2026-08-17 05:56:00,79.5339,100.5510,109.1181,973.1992,552.7462,420.4530,2.4732,0.7988
2026-08-17 05:57:00,78.7593,100.4915,105.7481,983.4666,555.1755,428.2910,2.4405,0.8480
2026-08-17 05:58:00,78.9763,100.3260,106.7107,987.0686,555.5371,431.5316,2.5143,0.8450
2026-08-17 05:59:00,79.1197,101.0538,108.0844,978.9521,555.2444,423.7077,2.5679,0.8577
2026-08-17 06:00:00,78.7193,100.6584,106.8356,983.0015,551.0274,431.9741,2.4128,0.8598
2026-08-17 06:01:00,79.1405,100.4542,106.1267,978.9018,553.8258,425.0760,2.4705,0.8416
2026-08-17 06:02:00,79.1650,99.4454,104.5779,984.5915,557.6627,426.9288,2.4361,0.8339
2026-08-17 06:03:00,79.8079,101.4093,107.6693,986.4581,552.3473,434.1108,2.4963,0.7752
2026-08-17 06:04:00,78.6635,100.5042,103.8663,979.6699,553.1382,426.5318,2.4901,0.8726
2026-08-17 06:05:00,79.5046,100.8142,106.5224,975.8476,551.3693,424.4783,2.4754,0.8184
2026-08-17 06:06:00,79.4345,100.4417,105.5815,973.7018,557.0293,416.6725,2.4391,0.8197
2026-08-17 06:07:00,79.2827,101.2488,107.8000,985.6168,556.8132,428.8035,2.4450,0.8420
2026-08-17 06:08:00,79.0535,100.7057,107.0438,975.3069,552.5831,422.7238,2.4306,0.8441
2026-08-17 06:09:00,79.6718,101.8865,108.6763,982.8512,553.4374,429.4138,2.3825,0.7828
2026-08-17 06:10:00,78.8887,100.5173,105.8883,984.8794,561.1710,423.7084,2.5301,0.8713
2026-08-17 06:11:00,79.8113,101.3652,108.1547,978.4872,555.4783,423.0090,2.5020,0.7794
2026-08-17 06:12:00,79.2198,101.0255,108.7003,980.1641,550.8902,429.2739,2.5331,0.8385
2026-08-17 06:13:00,78.7865,100.1144,104.7129,985.9917,555.1659,430.8258,2.4511,0.8607
2026-08-17 06:14:00,79.0889,100.7952,107.2483,976.9569,549.5078,427.4490,2.4930,0.8396
2026-08-17 06:15:00,78.3224,99.9243,102.7398,976.4506,551.8227,424.6280,2.4261,0.8782
2026-08-17 06:16:00,79.0785,100.0415,107.5262,979.8286,554.4450,425.3836,2.4400,0.8375
2026-08-17 06:17:00,79.7297,101.7079,109.3810,987.3915,552.6298,434.7617,2.5709,0.7968
2026-08-17 06:18:00,79.4916,100.3102,107.1875,989.0569,553.7280,435.3290,2.4498,0.7906
2026-08-17 06:19:00,78.5912,100.2249,106.7024,980.5107,556.9547,423.5561,2.5158,0.8768
2026-08-17 06:20:00,78.9549,100.4010,106.6092,977.4454,555.2985,422.1469,2.4809,0.8369
2026-08-17 06:21:00,79.3175,100.4193,105.2975,986.3280,550.9459,435.3821,2.3986,0.8077
2026-08-17 06:22:00,78.4769,100.1676,104.5094,972.6623,550.1548,422.5075,2.4616,0.8767
2026-08-17 06:23:00,78.1115,100.1123,103.2204,982.2482,547.9519,434.2963,2.4872,0.8965
2026-08-17 06:24:00,78.7526,100.0733,104.9824,980.7919,552.2205,428.5714,2.5038,0.8795
2026-08-17 06:25:00,78.8749,101.1077,105.2406,987.4820,546.5311,440.9509,2.3789,0.8421
2026-08-17 06:26:00,78.7917,100.0392,104.5278,987.9893,547.6361,440.3532,2.4200,0.8518
2026-08-17 06:27:00,79.1514,100.6316,105.4351,976.3030,554.4615,421.8414,2.4838,0.8369
2026-08-17 06:28:00,79.1208,99.4074,105.4301,981.8554,554.8597,426.9957,2.4212,0.8107
2026-08-17 06:29:00,78.8822,99.5897,105.2104,978.1653,554.9725,423.1928,2.5291,0.8542
2026-08-17 06:30:00,78.7176,99.9793,105.6855,979.5531,559.5400,420.0131,2.4651,0.8536
2026-08-17 06:31:00,79.1964,100.3294,106.8344,984.1080,549.4692,434.6388,2.4925,0.8309
2026-08-17 06:32:00,78.7970,100.0445,104.0689,979.3480,551.9081,427.4399,2.5329,0.8601
2026-08-17 06:33:00,79.0159,101.1517,106.6874,981.9935,552.9874,429.0061,2.4074,0.8446
2026-08-17 06:34:00,79.9845,100.2868,110.0468,985.8116,554.3989,431.4127,2.4912,0.7576
2026-08-17 06:35:00,78.8841,101.0650,107.6623,988.6024,556.0039,432.5985,2.4748,0.8632
2026-08-17 06:36:00,78.4919,100.1666,106.0580,982.4714,556.8602,425.6112,2.4763,0.8712
2026-08-17 06:37:00,78.7128,100.1460,105.6776,981.6182,554.1039,427.5143,2.4568,0.8648
2026-08-17 06:38:00,79.6230,102.6290,111.3052,975.4943,552.2143,423.2800,2.4760,0.7939
2026-08-17 06:39:00,79.1575,100.8187,107.5946,988.9611,558.0490,430.9121,2.3217,0.8157
2026-08-17 06:40:00,79.4894,100.3224,106.3336,983.5120,552.5707,430.9413,2.5302,0.8135
2026-08-17 06:41:00,79.6344,100.3239,107.8813,981.7160,547.1062,434.6098,2.4011,0.7888
2026-08-17 06:42:00,79.4117,100.9333,106.6542,981.4615,551.3267,430.1349,2.5566,0.8226
2026-08-17 06:43:00,79.7067,100.4496,108.4213,982.8410,554.4468,428.3941,2.4204,0.7821
2026-08-17 06:44:00,79.2467,99.8340,106.4811,984.8980,556.1124,428.7856,2.4182,0.8115
2026-08-17 06:45:00,78.3498,99.5979,104.7679,985.5182,558.0331,427.4851,2.4881,0.8833
2026-08-17 06:46:00,78.5648,100.2125,106.3438,989.0959,554.5103,434.5856,2.4814,0.8708
2026-08-17 06:47:00,79.0706,100.6879,103.7971,982.2567,550.8340,431.4227,2.4903,0.8450
2026-08-17 06:48:00,79.1875,101.3160,108.4401,989.8156,555.2787,434.5369,2.4859,0.8365
2026-08-17 06:49:00,79.1150,100.0474,105.9284,986.3346,555.1823,431.1524,2.4607,0.8347
2026-08-17 06:50:00,79.2622,100.9294,106.6779,980.7468,553.5707,427.1760,2.4494,0.8231
2026-08-17 06:51:00,79.9179,100.3947,108.7211,972.7119,556.1809,416.5310,2.4968,0.7747
2026-08-17 06:52:00,78.7377,99.1473,103.7754,981.4780,552.6952,428.7829,2.4331,0.8710
2026-08-17 06:53:00,79.0228,101.5362,107.4546,988.8440,553.6250,435.2190,2.4736,0.8326
2026-08-17 06:54:00,79.3233,101.3074,105.4906,977.1767,547.7926,429.3841,2.3829,0.8188
2026-08-17 06:55:00,78.6680,100.0085,105.4380,981.4667,554.2525,427.2143,2.4803,0.8637
2026-08-17 06:56:00,79.0492,99.9947,106.5791,981.8819,554.9473,426.9346,2.4725,0.8403
2026-08-17 06:57:00,78.7909,100.4522,104.9841,985.7678,556.3133,429.4545,2.4656,0.8680
2026-08-17 06:58:00,79.2122,101.2635,108.9626,979.1195,550.0335,429.0861,2.5529,0.8360
2026-08-17 06:59:00,78.7747,99.8849,103.9059,976.7131,551.3101,425.4030,2.5423,0.8682
2026-08-17 07:00:00,79.4566,100.1221,106.2387,983.9114,556.0235,427.8879,2.5133,0.8162
2026-08-17 07:01:00,78.8145,100.8853,105.4482,977.3459,552.2022,425.1436,2.5121,0.8697
2026-08-17 07:02:00,79.3054,101.1226,108.1133,971.8867,554.2471,417.6396,2.4728,0.8216
2026-08-17 07:03:00,78.4658,99.9609,104.4762,990.2675,558.3784,431.8890,2.4828,0.8829
2026-08-17 07:04:00,79.2558,100.5286,108.6445,985.7022,552.9860,432.7161,2.4891,0.8496
2026-08-17 07:05:00,78.5402,100.4204,105.3607,990.4854,555.7321,434.7533,2.4976,0.8761
2026-08-17 07:06:00,78.6238,100.0971,106.8981,985.4399,554.5904,430.8494,2.4710,0.8728
2026-08-17 07:07:00,78.5005,100.7287,105.3888,984.4731,554.9280,429.5451,2.4945,0.8787
2026-08-17 07:08:00,79.1680,101.1006,106.2563,982.9203,550.3946,432.5257,2.4706,0.8297
2026-08-17 07:09:00,78.4455,100.9186,104.0279,980.1439,560.0730,420.0710,2.4884,0.8691
2026-08-17 07:10:00,79.0924,100.1133,106.2590,983.6360,555.9967,427.6393,2.5132,0.8454
2026-08-17 07:11:00,78.4450,99.5433,102.8919,978.3107,559.5246,418.7861,2.4345,0.8762
2026-08-17 07:12:00,80.0692,101.9693,112.6854,975.7321,554.2803,421.4519,2.4739,0.7606
2026-08-17 07:13:00,79.1962,101.4733,107.4754,979.4186,554.7021,424.7164,2.4711,0.8495
2026-08-17 07:14:00,79.4930,100.7646,107.7402,987.5386,553.6083,433.9303,2.4163,0.8073
2026-08-17 07:15:00,79.1672,100.4263,106.3932,974.9205,551.4571,423.4634,2.5368,0.8428
2026-08-17 07:16:00,78.9081,99.4694,106.2008,975.0014,550.7389,424.2625,2.4259,0.8461
2026-08-17 07:17:00,79.1629,101.3887,108.8156,984.0419,552.2278,431.8142,2.5388,0.8358
2026-08-17 07:18:00,79.2355,99.9318,106.3526,979.0114,552.5213,426.4901,2.4000,0.8219
2026-08-17 07:19:00,79.0294,100.6932,106.9584,983.5157,553.3303,430.1854,2.3923,0.8221
2026-08-17 07:20:00,79.5196,100.6397,108.2763,986.0389,547.4695,438.5695,2.4503,0.8098
2026-08-17 07:21:00,78.6401,100.9614,105.4907,983.3987,557.7149,425.6839,2.4870,0.8717
2026-08-17 07:22:00,79.3170,100.8769,108.8677,977.9312,554.7661,423.1652,2.4867,0.8297
2026-08-17 07:23:00,78.8460,100.3966,105.4301,987.5086,551.1168,436.3918,2.5317,0.8527
2026-08-17 07:24:00,79.0161,100.1773,104.5114,984.8059,553.8472,430.9587,2.4285,0.8434
2026-08-17 07:25:00,78.8839,100.1919,105.8209,981.2309,558.7747,422.4562,2.5133,0.8522
2026-08-17 07:26:00,79.1736,101.5972,107.5048,980.9903,555.2205,425.7698,2.3841,0.8311
2026-08-17 07:27:00,79.0326,102.6547,105.1182,982.9696,549.7771,433.1924,2.4186,0.8301
2026-08-17 07:28:00,79.2530,100.5703,108.8110,979.5411,557.9531,421.5880,2.4538,0.8324
2026-08-17 07:29:00,78.8855,100.0517,104.4487,972.9464,551.8922,421.0542,2.4119,0.8485
2026-08-17 07:30:00,78.4924,99.4125,102.4127,984.8547,556.0528,428.8018,2.4943,0.8805
2026-08-17 07:31:00,79.0092,100.2031,103.8667,984.5590,552.0577,432.5014,2.4343,0.8618
2026-08-17 07:32:00,78.7777,100.5400,105.4860,969.6014,551.6722,417.9292,2.5170,0.8575
2026-08-17 07:33:00,78.8616,100.8219,105.4264,983.6616,552.1395,431.5221,2.5103,0.8580
2026-08-17 07:34:00,79.1056,100.1016,107.5440,989.8920,552.7285,437.1635,2.4331,0.8356
2026-08-17 07:35:00,78.6471,100.6652,104.3856,975.4728,554.8056,420.6672,2.4492,0.8727
2026-08-17 07:36:00,79.4532,99.8514,107.6607,980.7460,553.3786,427.3674,2.4623,0.8161
2026-08-17 07:37:00,79.2284,101.3602,108.7309,980.2040,554.0796,426.1244,2.5345,0.8467
2026-08-17 07:38:00,79.4482,100.8626,109.7784,989.4174,551.6582,437.7592,2.4196,0.8136
2026-08-17 07:39:00,79.3205,99.7853,105.8976,986.7215,553.4514,433.2701,2.3480,0.8044
2026-08-17 07:40:00,78.7716,100.7007,106.2741,976.7261,552.2984,424.4278,2.4455,0.8607
2026-08-17 07:41:00,78.7578,99.9888,105.0672,982.8303,549.7274,433.1028,2.4207,0.8663
2026-08-17 07:42:00,78.3215,101.1688,105.8854,992.6345,555.8771,436.7574,2.3901,0.8672
2026-08-17 07:43:00,78.9687,100.9858,106.8916,977.9990,550.7233,427.2757,2.4648,0.8467
2026-08-17 07:44:00,78.9266,100.4666,106.7026,981.0682,555.2944,425.7738,2.4079,0.8400
2026-08-17 07:45:00,78.5951,100.0393,104.9108,983.6930,553.6835,430.0094,2.4835,0.8741
2026-08-17 07:46:00,79.0404,100.4298,105.8688,978.0766,554.1958,423.8808,2.4064,0.8404
2026-08-17 07:47:00,78.2990,100.9850,103.6550,989.9443,555.9809,433.9635,2.6142,0.8869
2026-08-17 07:48:00,78.6742,99.4103,104.8874,978.7664,553.4695,425.2969,2.5195,0.8570
2026-08-17 07:49:00,79.2950,100.1053,107.2062,974.1860,555.2454,418.9407,2.4298,0.8267
2026-08-17 07:50:00,78.9090,100.9040,104.3625,978.5077,555.3445,423.1633,2.4279,0.8475
2026-08-17 07:51:00,78.2282,99.0511,101.7399,984.3992,557.1464,427.2528,2.4569,0.8824
2026-08-17 07:52:00,78.6776,100.4990,105.2188,977.1447,555.0630,422.0817,2.5032,0.8704
2026-08-17 07:53:00,78.5913,100.7559,105.4339,982.6480,553.8363,428.8116,2.4440,0.8548
2026-08-17 07:54:00,78.6388,100.5369,107.1536,983.9512,555.2397,428.7115,2.4083,0.8702
2026-08-17 07:55:00,79.2550,101.3112,108.0824,975.0952,554.7962,420.2991,2.3938,0.8137
2026-08-17 07:56:00,79.0763,99.5618,106.3159,978.3228,554.3365,423.9863,2.4654,0.8392
2026-08-17 07:57:00,78.5391,100.3090,104.1180,982.8877,560.1811,422.7065,2.4301,0.8800
2026-08-17 07:58:00,79.0610,101.4319,106.1778,984.6563,561.2335,423.4228,2.4805,0.8479
2026-08-17 07:59:00,79.6113,101.0042,108.1173,978.4518,559.2118,419.2400,2.3600,0.7737
2026-08-17 08:00:00,78.8748,100.5303,104.3276,981.9060,555.7474,426.1587,2.4899,0.8548
2026-08-17 08:01:00,79.1950,101.8447,106.4321,979.7289,558.9189,420.8100,2.4502,0.8275
2026-08-17 08:02:00,79.7939,101.3936,110.9000,984.7893,553.9082,430.8811,2.3785,0.7648
2026-08-17 08:03:00,79.2803,100.2569,108.0562,983.7486,552.6942,431.0544,2.4843,0.8110
2026-08-17 08:04:00,79.5856,99.8971,108.6406,979.2856,561.6696,417.6159,2.4911,0.8004
2026-08-17 08:05:00,79.0942,100.8945,107.6929,983.5467,554.8804,428.6662,2.4258,0.8275
2026-08-17 08:06:00,78.9366,99.8388,105.6655,979.0929,559.8799,419.2130,2.4984,0.8567
2026-08-17 08:07:00,78.3016,101.1182,107.0456,983.4442,558.9014,424.5428,2.3978,0.8632
2026-08-17 08:08:00,78.8316,100.9951,105.8281,983.5153,548.5301,434.9853,2.3513,0.8483
2026-08-17 08:09:00,78.7553,99.7364,103.4882,993.0155,554.6797,438.3359,2.4576,0.8755
2026-08-17 08:10:00,78.5979,99.2885,103.9843,979.4805,558.6454,420.8351,2.4217,0.8621
2026-08-17 08:11:00,79.2500,101.0657,106.7571,980.4569,554.1062,426.3507,2.4037,0.8383
2026-08-17 08:12:00,79.1182,100.2493,105.5842,977.9286,559.5290,418.3995,2.4945,0.8346
2026-08-17 08:13:00,79.0749,100.7549,105.1992,976.0021,555.7944,420.2076,2.4767,0.8456
2026-08-17 08:14:00,78.5901,100.2996,104.8494,978.8853,550.8457,428.0397,2.5480,0.8826
2026-08-17 08:15:00,78.8793,100.6580,105.9606,984.4946,552.4508,432.0438,2.4868,0.8483
2026-08-17 08:16:00,78.7710,101.0539,107.5780,984.8579,553.1007,431.7572,2.4936,0.8537
2026-08-17 08:17:00,78.4708,99.9190,103.5618,982.6505,556.9997,425.6507,2.4222,0.8667
