timestamp,T_top_C,T_base_C,P_coluna_kPa,F_alimentacao_kg_h,D_destilado_kg_h,B_residuo_kg_h,R_refluxo,composicao_destilado
2026-08-23 16:48:00,78.4945,99.8532,101.3286,1013.5490,547.7401,465.8089,2.3089,0.8000
2026-08-23 16:49:00,78.4734,100.1076,100.1058,1022.2667,546.7023,475.5644,2.2264,0.8000
2026-08-23 16:50:00,78.2731,100.0283,100.9589,1013.5635,551.6367,461.9269,2.2631,0.8348
2026-08-23 16:51:00,78.4103,98.8974,102.1201,1018.7677,550.4623,468.3054,2.2563,0.8077
2026-08-23 16:52:00,78.1431,99.1506,99.8185,1017.9047,550.2797,467.6250,2.3781,0.8797
2026-08-23 16:53:00,78.3775,99.6206,99.9919,1013.8678,550.8141,463.0537,2.3566,0.8315
2026-08-23 16:54:00,78.6764,100.2744,102.0865,1007.3588,553.4334,453.9254,2.3894,0.8000
2026-08-23 16:55:00,78.0980,100.2447,100.8728,1013.4145,551.3307,462.0839,2.3759,0.8947
2026-08-23 16:56:00,78.6425,99.1759,101.0692,1011.2794,551.1332,460.1462,2.4019,0.8000
2026-08-23 16:57:00,78.3071,100.8731,101.8904,1011.0893,545.5985,465.4908,2.4065,0.8418
2026-08-23 16:58:00,77.9826,100.0362,101.8377,1014.7287,546.1496,468.5791,2.3973,0.9294
2026-08-23 16:59:00,77.9868,99.5582,100.2670,1006.7048,545.8289,460.8759,2.3983,0.9296
2026-08-23 17:00:00,78.2659,100.7042,101.2295,1009.5866,551.9369,457.6497,2.4319,0.8616
2026-08-23 17:01:00,78.1529,100.0225,101.3565,1008.8986,553.5492,455.3494,2.4541,0.9023
2026-08-23 17:02:00,77.7561,99.3841,101.1633,1012.6909,549.9116,462.7793,2.3537,0.9500
2026-08-23 17:03:00,77.7153,99.3774,100.7233,1010.1244,545.3544,464.7700,2.4268,0.9500
2026-08-23 17:04:00,78.0531,100.2588,101.5800,1010.4562,554.6922,455.7639,2.3209,0.8984
2026-08-23 17:05:00,78.5726,99.5728,100.8287,1014.6487,549.6090,465.0397,2.3236,0.8000
2026-08-23 17:06:00,77.9916,99.1371,101.3979,1011.7461,550.1811,461.5650,2.4329,0.9420
2026-08-23 17:07:00,78.4076,99.5579,101.2571,1014.0017,544.5529,469.4488,2.3551,0.8157
2026-08-23 17:08:00,78.4677,100.3340,101.6278,1008.4023,548.7426,459.6597,2.2667,0.8000
2026-08-23 17:09:00,78.1380,99.1548,99.9207,1009.8418,550.9998,458.8420,2.2901,0.8712
2026-08-23 17:10:00,78.3948,99.7965,101.4338,1024.1912,555.8945,468.2966,2.3114,0.8119
2026-08-23 17:11:00,78.7554,101.5868,102.4830,1010.5031,557.0224,453.4807,2.2913,0.8000
2026-08-23 17:12:00,78.4700,100.1537,102.1996,1003.4611,547.4293,456.0319,2.3768,0.8072
2026-08-23 17:13:00,78.3866,99.3586,100.7931,1015.7070,552.9942,462.7128,2.3068,0.8035
2026-08-23 17:14:00,78.5563,100.0499,101.5779,1010.4597,546.3877,464.0719,2.3360,0.8000
2026-08-23 17:15:00,78.0567,99.9845,100.9063,1015.2219,552.2517,462.9701,2.3196,0.8934
2026-08-23 17:16:00,78.1868,100.1452,100.7355,1013.5581,549.2115,464.3465,2.2817,0.8581
2026-08-23 17:17:00,77.7135,100.0489,101.4430,1016.7582,549.8112,466.9470,2.2842,0.9500
2026-08-23 17:18:00,77.8822,100.2427,101.1086,1013.5138,550.5698,462.9440,2.3956,0.9481
2026-08-23 17:19:00,78.4757,100.2153,99.7251,1012.8823,549.3024,463.5800,2.3663,0.8000
2026-08-23 17:20:00,78.6057,100.3498,102.0490,1019.7578,549.6827,470.0751,2.1901,0.8000
2026-08-23 17:21:00,78.6923,100.6724,101.6256,1002.9306,545.3512,457.5794,2.3183,0.8000
2026-08-23 17:22:00,78.9172,99.7466,101.9778,1007.3970,555.6111,451.7858,2.3946,0.8000
2026-08-23 17:23:00,78.2398,98.2816,101.7605,1009.9020,551.0192,458.8828,2.3782,0.8661
2026-08-23 17:24:00,78.9759,99.0146,102.2004,1005.5664,547.9177,457.6487,2.4563,0.8000
2026-08-23 17:25:00,78.1969,99.6983,101.6895,1011.6368,555.7060,455.9308,2.3371,0.8641
2026-08-23 17:26:00,78.3739,99.3134,100.4107,1011.1464,549.3836,461.7629,2.3688,0.8389
2026-08-23 17:27:00,77.7546,99.9166,100.3883,1018.9135,551.3938,467.5196,2.3059,0.9500
2026-08-23 17:28:00,77.9117,99.4048,100.9443,1013.6017,553.2191,460.3826,2.2727,0.9325
2026-08-23 17:29:00,78.1721,100.3004,100.5950,1012.9811,549.7009,463.2802,2.3682,0.8836
2026-08-23 17:30:00,77.9408,98.5310,99.4496,1012.1501,544.6698,467.4803,2.3304,0.9311
2026-08-23 17:31:00,77.6416,99.9214,100.4660,1008.7924,550.1061,458.6863,2.4833,0.9500
2026-08-23 17:32:00,78.3926,100.4301,102.1947,1018.5095,557.3470,461.1625,2.3206,0.8174
2026-08-23 17:33:00,78.5554,100.0759,100.4338,1020.1090,552.5994,467.5096,2.3290,0.8000
2026-08-23 17:34:00,78.4566,100.0512,101.4857,1008.0009,549.6809,458.3200,2.3541,0.8095
2026-08-23 17:35:00,78.1727,101.1842,100.6182,1022.1651,552.2177,469.9474,2.3970,0.8816
2026-08-23 17:36:00,78.2204,99.2846,101.3127,1010.7130,547.7747,462.9383,2.3928,0.8669
2026-08-23 17:37:00,78.2274,99.7536,101.0023,1010.3084,547.8113,462.4971,2.2670,0.8526
2026-08-23 17:38:00,78.5632,100.0243,100.6784,1016.4381,557.3280,459.1101,2.4154,0.8000
2026-08-23 17:39:00,78.0949,99.6862,101.6097,1016.8874,549.7880,467.0994,2.3418,0.8847
2026-08-23 17:40:00,78.4987,100.0728,100.8820,1013.7240,550.2026,463.5214,2.2161,0.8000
2026-08-23 17:41:00,78.0992,99.5220,100.3495,1012.3520,549.4405,462.9115,2.3501,0.8838
2026-08-23 17:42:00,78.0327,100.0170,101.2113,1019.9483,552.7656,467.1827,2.2991,0.8997
2026-08-23 17:43:00,78.7607,101.1733,102.4794,1010.9731,547.2526,463.7205,2.4092,0.8000
2026-08-23 17:44:00,78.3492,98.3567,100.7069,1013.7488,557.2402,456.5086,2.3672,0.8411
2026-08-23 17:45:00,78.4057,100.2091,101.2143,1022.5647,548.3546,474.2102,2.4038,0.8152
2026-08-23 17:46:00,78.4208,100.3835,101.8905,1007.4135,555.2388,452.1747,2.4097,0.8193
2026-08-23 17:47:00,78.6784,101.1376,101.3087,1011.8087,553.9209,457.8878,2.3272,0.8000
2026-08-23 17:48:00,77.8904,100.1389,100.1129,1019.2307,553.7290,465.5018,2.3625,0.9397
2026-08-23 17:49:00,78.2543,100.3714,100.3092,1016.7482,553.4308,463.3173,2.4068,0.8618
2026-08-23 17:50:00,78.4316,99.5089,99.7738,1018.5813,551.9099,466.6714,2.3611,0.8080
2026-08-23 17:51:00,78.3269,100.0048,101.1136,1007.4999,550.4755,457.0244,2.3088,0.8294
2026-08-23 17:52:00,77.6435,100.5667,100.2031,1015.7230,552.7239,462.9991,2.4222,0.9500
2026-08-23 17:53:00,78.6137,100.1549,100.6800,1012.6945,552.9655,459.7290,2.3513,0.8000
2026-08-23 17:54:00,78.6589,99.1736,101.4949,1025.4857,545.3277,480.1580,2.3106,0.8000
2026-08-23 17:55:00,78.2256,99.7713,101.1274,1018.1736,550.6286,467.5450,2.4458,0.8730
2026-08-23 17:56:00,78.1287,99.6355,99.9133,1014.0182,552.5766,461.4416,2.2547,0.8708
2026-08-23 17:57:00,78.4868,99.7829,101.1558,1015.5624,544.2884,471.2740,2.3167,0.8085
2026-08-23 17:58:00,78.3793,99.6373,101.2076,1014.4074,545.3376,469.0698,2.3213,0.8221
2026-08-23 17:59:00,78.5970,99.7356,102.4418,1017.6341,551.8215,465.8127,2.3939,0.8000
2026-08-23 18:00:00,78.4010,99.6993,101.3896,1009.8606,553.2101,456.6506,2.3325,0.8184
2026-08-23 18:01:00,77.7580,100.0805,101.9983,1020.9713,549.1894,471.7819,2.3158,0.9500
2026-08-23 18:02:00,78.6392,100.7852,102.7839,1007.5247,546.7642,460.7605,2.4022,0.8000
2026-08-23 18:03:00,78.3606,101.5103,102.2614,1015.1766,548.6576,466.5190,2.3891,0.8416
2026-08-23 18:04:00,78.3318,99.2769,100.3982,1010.0331,546.4761,463.5569,2.3356,0.8292
2026-08-23 18:05:00,78.0045,100.0640,101.1160,1014.3717,549.1289,465.2427,2.3617,0.9179
2026-08-23 18:06:00,78.8035,100.0251,103.5744,1019.1007,546.6061,472.4946,2.2936,0.8000
2026-08-23 18:07:00,78.4502,99.8408,100.6048,1005.6020,548.0756,457.5264,2.3385,0.8000
2026-08-23 18:08:00,78.0462,100.2506,101.2335,1013.3194,547.0421,466.2773,2.3465,0.8969
2026-08-23 18:09:00,78.8232,100.0732,102.0438,1006.9711,552.6518,454.3193,2.2853,0.8000
2026-08-23 18:10:00,78.7992,99.7073,101.6110,1012.7760,553.6375,459.1386,2.2673,0.8000
2026-08-23 18:11:00,78.2899,99.5122,100.9081,1006.9641,548.6082,458.3559,2.3301,0.8425
2026-08-23 18:12:00,78.4873,100.2240,102.0650,1014.9880,545.5248,469.4632,2.4028,0.8013
2026-08-23 18:13:00,77.8538,100.6816,100.1866,1012.0513,544.5335,467.5178,2.3790,0.9500
2026-08-23 18:14:00,78.2556,99.7038,100.9700,1017.9209,548.9585,468.9624,2.3200,0.8463
2026-08-23 18:15:00,78.6684,100.0934,101.6618,1020.3311,551.4407,468.8904,2.4797,0.8000
2026-08-23 18:16:00,78.2167,99.1321,100.4512,1014.2447,551.9277,462.3170,2.2964,0.8520
2026-08-23 18:17:00,78.6082,100.4597,102.3379,1018.6628,545.3076,473.3552,2.3775,0.8000
2026-08-23 18:18:00,78.5487,99.9642,101.8359,1021.1099,549.9666,471.1432,2.3236,0.8000
2026-08-23 18:19:00,78.2066,100.5760,102.3203,1009.5901,550.1608,459.4293,2.4107,0.8803
2026-08-23 18:20:00,78.2114,100.2657,102.8685,1021.3786,558.6374,462.7412,2.3443,0.8611
2026-08-23 18:21:00,77.9298,99.7568,101.5142,1014.0221,548.6645,465.3576,2.3381,0.9249
2026-08-23 18:22:00,77.9513,99.7610,100.1895,1009.3180,552.0216,457.2963,2.3982,0.9325
2026-08-23 18:23:00,78.1721,99.4553,101.6001,1015.7052,543.9062,471.7990,2.3417,0.8750
2026-08-23 18:24:00,78.4032,100.5568,101.5432,1013.8555,547.2568,466.5987,2.3869,0.8158
2026-08-23 18:25:00,78.4321,100.2654,102.1912,1007.1840,549.6163,457.5677,2.3445,0.8101
2026-08-23 18:26:00,78.2188,99.1646,100.6759,1008.7169,552.5272,456.1897,2.2187,0.8399
2026-08-23 18:27:00,78.6524,99.4709,100.2643,1022.4118,553.0005,469.4113,2.4578,0.8000
2026-08-23 18:28:00,78.5796,99.2220,101.0386,1015.6211,547.7166,467.9045,2.3759,0.8000
2026-08-23 18:29:00,78.7695,99.1956,102.4398,1021.6403,556.0742,465.5661,2.3346,0.8000
2026-08-23 18:30:00,77.8454,99.3452,101.5072,1012.1515,548.4062,463.7453,2.4182,0.9500
2026-08-23 18:31:00,78.0126,100.2511,101.1269,1010.2293,554.7179,455.5114,2.3017,0.9069
2026-08-23 18:32:00,79.1649,99.7613,101.2246,1005.8239,547.3897,458.4343,2.3044,0.8000
2026-08-23 18:33:00,78.7174,100.2100,101.3182,1019.0835,553.1685,465.9150,2.2793,0.8000
2026-08-23 18:34:00,78.5679,100.1695,102.2142,1016.2998,547.9657,468.3341,2.3400,0.8000
2026-08-23 18:35:00,78.0662,100.0896,101.4744,1012.2120,547.5228,464.6892,2.3169,0.8935
2026-08-23 18:36:00,78.5500,100.5343,102.7842,1010.2895,555.4255,454.8640,2.3355,0.8000
2026-08-23 18:37:00,78.2223,100.5201,101.3097,1019.8902,551.2080,468.6822,2.2765,0.8452
2026-08-23 18:38:00,77.8989,99.1307,101.2686,1013.3725,548.9003,464.4722,2.3157,0.9370
2026-08-23 18:39:00,77.7201,101.4998,102.0238,1013.4293,553.4896,459.9397,2.3728,0.9500
2026-08-23 18:40:00,78.4120,100.7556,101.3327,1011.2612,548.2222,463.0390,2.4183,0.8286
2026-08-23 18:41:00,78.6843,99.7732,103.3331,1012.2308,548.7562,463.4746,2.3522,0.8000
2026-08-23 18:42:00,78.1940,99.7075,100.8117,1017.0217,550.5635,466.4583,2.3251,0.8580
2026-08-23 18:43:00,78.4027,100.2291,101.0701,1007.1920,549.0112,458.1808,2.3815,0.8242
2026-08-23 18:44:00,78.4251,100.5811,99.9258,1014.6809,555.1637,459.5172,2.4089,0.8205
2026-08-23 18:45:00,78.3691,100.2839,102.3411,1019.0582,552.7192,466.3390,2.4061,0.8285
2026-08-23 18:46:00,78.6677,101.4155,102.8099,1013.8596,550.6750,463.1845,2.3756,0.8000
2026-08-23 18:47:00,78.2713,100.9492,101.5948,1019.5575,551.6795,467.8781,2.3123,0.8403
2026-08-23 18:48:00,78.6322,100.3310,102.4902,1020.9924,548.4809,472.5115,2.3472,0.8000
2026-08-23 18:49:00,78.5192,99.8173,100.1523,1018.8104,542.5170,476.2934,2.3621,0.8000
2026-08-23 18:50:00,78.4059,99.0595,101.9624,1011.6093,551.1960,460.4133,2.2273,0.8062
2026-08-23 18:51:00,78.4528,99.3756,101.7755,1014.1214,545.3155,468.8059,2.3514,0.8171
2026-08-23 18:52:00,78.5520,100.5788,102.9080,1016.0305,550.9359,465.0946,2.4362,0.8000
2026-08-23 18:53:00,78.4758,99.6211,101.8413,1011.9560,553.1806,458.7753,2.3180,0.8000
2026-08-23 18:54:00,78.8387,99.8408,101.8222,1011.7922,547.7257,464.0666,2.2593,0.8000
2026-08-23 18:55:00,78.1757,100.2004,101.0701,1011.4942,555.1644,456.3298,2.3167,0.8744
2026-08-23 18:56:00,78.2188,99.8253,102.1082,1027.0317,546.7430,480.2887,2.3149,0.8592
2026-08-23 18:57:00,78.3174,99.9433,100.2589,1012.9614,554.3401,458.6213,2.4051,0.8458
2026-08-23 18:58:00,78.6321,99.5706,101.0193,1019.6633,546.4571,473.2062,2.4817,0.8000
2026-08-23 18:59:00,78.1643,100.0242,101.1237,1009.9760,546.4017,463.5743,2.3578,0.8742
2026-08-23 19:00:00,77.7900,100.2371,99.7828,1022.8349,549.1844,473.6505,2.3074,0.9500
2026-08-23 19:01:00,78.4643,98.9044,101.8188,1012.4362,551.3827,461.0535,2.2895,0.8000
2026-08-23 19:02:00,78.1037,99.8792,100.0790,1014.5970,553.7279,460.8691,2.4016,0.8977
2026-08-23 19:03:00,78.6620,99.6083,102.2258,1005.1716,551.0794,454.0922,2.3862,0.8000
2026-08-23 19:04:00,78.7590,100.3803,100.5104,1019.9212,553.4151,466.5061,2.4086,0.8000
2026-08-23 19:05:00,78.6646,100.0425,101.2515,1021.0074,545.1083,475.8991,2.3236,0.8000
2026-08-23 19:06:00,78.4790,99.3563,101.9585,1008.4079,548.8972,459.5108,2.4316,0.8127
2026-08-23 19:07:00,78.3804,99.9557,103.0499,1020.2214,544.7964,475.4250,2.3587,0.8182
2026-08-23 19:08:00,78.1755,99.5627,100.8928,1007.6639,547.0513,460.6126,2.3144,0.8758
2026-08-23 19:09:00,77.9791,99.8274,100.7870,1017.5137,550.2117,467.3021,2.2474,0.8957
2026-08-23 19:10:00,78.5874,99.7628,102.1886,1012.9166,552.6559,460.2607,2.3243,0.8000
2026-08-23 19:11:00,78.1952,100.0118,101.5043,1021.0408,548.3596,472.6812,2.3237,0.8697
2026-08-23 19:12:00,78.6165,99.8989,101.8061,1015.6085,550.0341,465.5744,2.2965,0.8000
2026-08-23 19:13:00,78.5674,99.4148,101.6320,1019.0229,552.8494,466.1735,2.3724,0.8000
2026-08-23 19:14:00,78.3662,100.2671,101.2786,1020.5574,549.3900,471.1674,2.3154,0.8224
2026-08-23 19:15:00,78.2499,100.9124,101.1532,1012.9165,549.8613,463.0552,2.3024,0.8575
2026-08-23 19:16:00,78.5455,100.0533,102.6671,1014.2302,550.8977,463.3324,2.3042,0.8000
2026-08-23 19:17:00,78.0849,99.4866,100.2685,1008.8218,551.6794,457.1424,2.2790,0.8855
2026-08-23 19:18:00,77.9290,99.8418,100.1687,1012.8806,554.1346,458.7460,2.3215,0.9288
2026-08-23 19:19:00,78.6541,99.9272,100.5744,1024.0191,549.6393,474.3798,2.3227,0.8000
2026-08-23 19:20:00,78.4589,100.0191,102.7020,1018.1657,550.7182,467.4475,2.3378,0.8012
2026-08-23 19:21:00,78.3836,99.6867,102.9677,1009.1668,551.1202,458.0466,2.3691,0.8263
2026-08-23 19:22:00,78.4110,99.5149,102.0613,1022.5501,553.8175,468.7325,2.4266,0.8323
2026-08-23 19:23:00,78.3887,99.3800,99.8422,1016.3409,552.1369,464.2040,2.4005,0.8362
2026-08-23 19:24:00,78.3382,100.6523,101.8622,1018.5510,552.7532,465.7978,2.2718,0.8188
2026-08-23 19:25:00,77.5221,99.7744,101.2643,1016.8546,547.4178,469.4368,2.3947,0.9500
2026-08-23 19:26:00,78.0262,99.3427,100.5793,1016.5038,546.6883,469.8155,2.4042,0.9219
2026-08-23 19:27:00,78.5785,99.7507,102.4946,1004.4194,548.9870,455.4324,2.3879,0.8000
2026-08-23 19:28:00,78.3874,100.0496,102.4593,1019.9458,543.1566,476.7892,2.3274,0.8239
2026-08-23 19:29:00,78.4262,99.9070,100.8218,1003.1424,547.4549,455.6875,2.4232,0.8271
2026-08-23 19:30:00,78.6239,99.8375,102.1499,1019.4970,546.8333,472.6637,2.3051,0.8000
2026-08-23 19:31:00,77.6367,100.6214,100.8711,1014.9179,550.2400,464.6779,2.4034,0.9500
2026-08-23 19:32:00,78.0896,100.8308,101.4090,1018.6004,547.0556,471.5449,2.4018,0.8927
2026-08-23 19:33:00,78.6018,99.6136,100.2538,1015.2181,544.4749,470.7433,2.3750,0.8000
2026-08-23 19:34:00,78.1729,99.5092,100.7186,1019.6479,551.8116,467.8363,2.2601,0.8660
2026-08-23 19:35:00,77.7991,99.5656,100.1871,1014.5129,548.6203,465.8927,2.3601,0.9500
2026-08-23 19:36:00,78.2261,100.0098,100.9755,1015.8398,554.9736,460.8662,2.3916,0.8746
2026-08-23 19:37:00,78.4689,99.2968,99.9413,1016.4620,550.7988,465.6632,2.3524,0.8103
2026-08-23 19:38:00,78.6315,100.0180,103.4904,1023.8345,546.3686,477.4658,2.3459,0.8000
2026-08-23 19:39:00,78.0107,99.1045,100.8679,1017.4456,549.0848,468.3608,2.3313,0.9127
2026-08-23 19:40:00,78.8575,99.8711,101.6094,1007.8630,553.4949,454.3681,2.3237,0.8000
2026-08-23 19:41:00,78.3719,99.7083,101.7701,1011.6304,546.4818,465.1486,2.3453,0.8238
2026-08-23 19:42:00,78.0315,99.6081,100.0621,1017.4433,549.3634,468.0799,2.4099,0.9260
2026-08-23 19:43:00,77.9474,99.4854,101.7453,1020.7551,552.0116,468.7435,2.3148,0.9266
2026-08-23 19:44:00,78.1965,99.9080,100.7522,1010.8485,548.9908,461.8577,2.3696,0.8716
2026-08-23 19:45:00,78.0334,99.7669,101.5002,1025.6617,551.2345,474.4272,2.2155,0.8912
2026-08-23 19:46:00,78.2953,100.5267,101.2847,1015.3434,552.5938,462.7496,2.3237,0.8409
2026-08-23 19:47:00,78.6485,99.3049,101.0860,1016.5712,547.6785,468.8928,2.3857,0.8000
2026-08-23 19:48:00,77.7986,100.4637,100.7027,1008.2010,549.0933,459.1078,2.4003,0.9500
2026-08-23 19:49:00,78.2748,100.3690,102.3475,1020.0518,548.8004,471.2514,2.2944,0.8309
2026-08-23 19:50:00,79.0342,99.8106,102.4958,1012.2485,547.6773,464.5712,2.3642,0.8000
2026-08-23 19:51:00,78.4110,100.0848,101.8157,1010.7510,552.4856,458.2655,2.3890,0.8183
2026-08-23 19:52:00,78.0395,100.5747,101.6211,1012.8975,551.8088,461.0886,2.3095,0.9052
2026-08-23 19:53:00,78.4188,100.0723,100.5828,1021.4003,552.9607,468.4396,2.2662,0.8061
2026-08-23 19:54:00,78.3071,99.9474,101.6954,1016.8182,548.5257,468.2924,2.2823,0.8250
2026-08-23 19:55:00,78.2115,99.5762,100.9862,1010.0470,553.4833,456.5638,2.2699,0.8522
2026-08-23 19:56:00,77.5127,98.8420,99.8881,1011.8436,549.9133,461.9303,2.3851,0.9500
2026-08-23 19:57:00,78.3698,99.6271,100.8993,1021.5463,555.7841,465.7622,2.3547,0.8298
2026-08-23 19:58:00,78.3564,99.9762,101.1815,1013.3196,546.7253,466.5943,2.3280,0.8237
2026-08-23 19:59:00,78.6560,99.7305,102.0799,1017.3065,552.1154,465.1912,2.3050,0.8000
2026-08-23 20:00:00,78.2465,98.8286,101.4728,1018.5332,552.7626,465.7706,2.4046,0.8611
2026-08-23 20:01:00,78.0611,100.7368,101.2041,997.4166,554.4597,442.9569,2.3388,0.9057
2026-08-23 20:02:00,77.8116,100.1526,101.2215,1020.8354,552.0153,468.8202,2.3653,0.9500
2026-08-23 20:03:00,78.9946,101.1990,102.0671,1010.2547,548.3636,461.8912,2.3039,0.8000
2026-08-23 20:04:00,77.8831,99.6634,100.5047,1012.7166,546.2905,466.4260,2.2904,0.9383
2026-08-23 20:05:00,77.7620,100.1423,101.4227,1022.2191,554.6714,467.5477,2.4000,0.9500
2026-08-23 20:06:00,79.0867,100.0679,102.2251,1021.7601,548.3436,473.4166,2.3535,0.8000
2026-08-23 20:07:00,78.1052,100.1027,101.3993,1016.9924,550.8078,466.1846,2.3579,0.8824
2026-08-23 20:08:00,78.3884,99.9683,101.1640,1018.1737,552.5942,465.5795,2.3656,0.8136
2026-08-23 20:09:00,77.5678,100.0532,101.1585,1019.4243,547.8732,471.5511,2.3988,0.9500
2026-08-23 20:10:00,78.3592,99.8170,99.8042,1021.6880,544.5535,477.1345,2.4076,0.8440
2026-08-23 20:11:00,78.3703,100.2246,101.4569,1022.3276,549.0115,473.3161,2.2935,0.8067
2026-08-23 20:12:00,78.2217,99.5907,100.3165,1015.0820,550.1393,464.9426,2.3364,0.8545
2026-08-23 20:13:00,78.4798,100.0963,101.3808,1010.8598,550.7436,460.1162,2.2978,0.8000
2026-08-23 20:14:00,78.1596,100.2835,100.8452,1013.2737,548.2964,464.9773,2.3583,0.8789
2026-08-23 20:15:00,78.4334,100.2935,102.8792,1015.1885,548.4648,466.7236,2.3299,0.8081
2026-08-23 20:16:00,78.0788,100.5555,101.0575,1014.2901,547.3405,466.9497,2.3338,0.8919
2026-08-23 20:17:00,78.4376,100.0966,99.5417,1009.4973,551.5857,457.9117,2.3382,0.8000
2026-08-23 20:18:00,78.8889,99.3721,101.2471,1016.7454,550.5664,466.1790,2.3356,0.8000
2026-08-23 20:19:00,77.3888,100.3383,100.1819,1006.7255,544.5025,462.2230,2.4756,0.9500
2026-08-23 20:20:00,78.5554,99.2161,101.6351,1014.9944,542.3213,472.6731,2.2527,0.8000
2026-08-23 20:21:00,78.7684,100.4836,102.0253,1015.3179,549.7008,465.6171,2.3418,0.8000
2026-08-23 20:22:00,78.5126,99.5392,100.5367,1015.1496,551.6578,463.4918,2.2746,0.8000
2026-08-23 20:23:00,78.3304,99.6928,101.5593,1018.8325,551.8423,466.9902,2.3577,0.8296
2026-08-23 20:24:00,78.1494,99.0395,101.4997,1018.1724,551.8839,466.2885,2.2787,0.8806
2026-08-23 20:25:00,78.5969,99.4304,100.4638,1025.6958,551.5168,474.1790,2.3462,0.8000
2026-08-23 20:26:00,77.4134,100.2106,100.9108,1011.9968,546.9986,464.9982,2.3129,0.9500
2026-08-23 20:27:00,78.4548,99.7451,102.4203,1015.9850,543.9786,472.0064,2.4033,0.8095
2026-08-23 20:28:00,78.3054,99.6576,101.1669,1015.6675,553.0513,462.6162,2.2751,0.8307
2026-08-23 20:29:00,78.7984,99.8327,101.0354,1015.4352,551.1299,464.3053,2.2817,0.8000
2026-08-23 20:30:00,78.2278,99.4862,101.4335,1008.2730,547.0867,461.1863,2.2922,0.8536
2026-08-23 20:31:00,78.5570,100.5393,101.0521,1008.6829,552.1966,456.4863,2.3682,0.8000
2026-08-23 20:32:00,78.7288,99.6372,101.1743,1014.6356,549.5576,465.0780,2.3598,0.8000
2026-08-23 20:33:00,78.3428,99.9286,101.6781,1006.7268,550.9136,455.8132,2.3345,0.8350
2026-08-23 20:34:00,78.6616,100.3712,101.4286,1012.9382,552.3870,460.5511,2.3812,0.8000
2026-08-23 20:35:00,78.7068,99.5004,103.4298,1011.3745,543.7756,467.5989,2.2359,0.8000
2026-08-23 20:36:00,78.4048,99.9013,102.6147,1013.1253,547.0062,466.1191,2.3370,0.8155
2026-08-23 20:37:00,78.3429,100.7987,101.3451,1020.2798,553.4239,466.8559,2.3483,0.8314
2026-08-23 20:38:00,78.7540,100.3686,101.5366,1009.2294,549.0489,460.1806,2.3581,0.8000
2026-08-23 20:39:00,77.7553,100.4223,100.4318,1018.9731,549.2458,469.7273,2.3525,0.9500
2026-08-23 20:40:00,78.5700,100.2685,100.8154,1011.7706,550.5167,461.2539,2.3618,0.8000
2026-08-23 20:41:00,78.3710,100.2424,101.2930,1012.3963,549.9292,462.4671,2.3716,0.8359
2026-08-23 20:42:00,78.2377,100.2086,102.1327,1016.9608,552.2220,464.7388,2.4466,0.8677
2026-08-23 20:43:00,77.9440,100.1972,101.5919,1013.2653,552.8419,460.4234,2.3850,0.9291
2026-08-23 20:44:00,78.1239,100.6515,101.5021,1010.1766,548.1378,462.0388,2.2740,0.8694
2026-08-23 20:45:00,78.1329,100.3798,101.0098,1012.7906,546.9177,465.8729,2.3913,0.8896
2026-08-23 20:46:00,78.4158,99.8962,100.3068,1005.7617,544.9722,460.7895,2.3419,0.8236
2026-08-23 20:47:00,78.4120,99.6421,100.7512,1016.5538,544.1917,472.3622,2.3208,0.8124
2026-08-23 20:48:00,78.4327,100.1606,100.8632,999.1416,549.5361,449.6055,2.2769,0.8000
2026-08-23 20:49:00,78.4159,99.3784,101.7764,1019.0939,547.4042,471.6897,2.3346,0.8054
2026-08-23 20:50:00,78.4337,99.7055,102.5442,1017.7331,547.5979,470.1352,2.3592,0.8082
2026-08-23 20:51:00,77.3328,99.3549,100.6190,1022.6669,548.6356,474.0313,2.3868,0.9500
2026-08-23 20:52:00,78.4915,99.7842,101.4194,1025.5731,544.5622,481.0109,2.2943,0.8000
2026-08-23 20:53:00,78.4039,100.4918,102.7032,1019.3446,548.3601,470.9844,2.3285,0.8078
2026-08-23 20:54:00,78.2236,99.8117,101.1635,1011.5316,553.9832,457.5485,2.3246,0.8704
2026-08-23 20:55:00,78.3048,100.1320,101.9968,1025.5347,549.5727,475.9621,2.3209,0.8418
2026-08-23 20:56:00,78.7049,100.1154,100.2447,1008.7049,550.3462,458.3588,2.2732,0.8000
2026-08-23 20:57:00,78.8872,100.9891,102.9338,1005.1640,553.6410,451.5231,2.2962,0.8000
2026-08-23 20:58:00,78.6485,100.3176,100.7802,1023.9428,552.0510,471.8919,2.3343,0.8000
2026-08-23 20:59:00,77.8459,99.5650,100.6608,1017.6913,551.5695,466.1218,2.3808,0.9500
2026-08-23 21:00:00,79.0345,100.9989,102.7404,1005.3074,550.4896,454.8177,2.3378,0.8000
2026-08-23 21:01:00,78.7804,100.0526,102.0538,1007.9126,550.3019,457.6107,2.2896,0.8000
2026-08-23 21:02:00,77.9183,99.7391,100.6556,1017.4488,548.9480,468.5008,2.3363,0.9277
2026-08-23 21:03:00,78.5732,100.2921,101.6619,1010.3455,556.4861,453.8594,2.2873,0.8000
2026-08-23 21:04:00,78.0039,99.7163,101.7623,1011.0675,550.0206,461.0469,2.3866,0.9151
