timestamp,T_top_C,T_base_C,P_coluna_kPa,F_alimentacao_kg_h,D_destilado_kg_h,B_residuo_kg_h,R_refluxo,composicao_destilado
2026-08-02 18:03:00,78.0455,99.5238,100.8349,1012.2586,562.3067,449.9519,2.5538,0.9308
2026-08-02 18:04:00,77.4851,98.2351,99.9215,1012.1203,563.4260,448.6943,2.6381,0.9500
2026-08-02 18:05:00,78.2462,100.0781,102.7848,1015.3353,554.7219,460.6134,2.4986,0.8778
2026-08-02 18:06:00,77.3623,99.3538,100.2800,1023.1664,554.4693,468.6970,2.6161,0.9500
2026-08-02 18:07:00,77.7331,98.9412,102.2232,1000.5609,557.0597,443.5012,2.6121,0.9500
2026-08-02 18:08:00,77.9699,99.2982,100.4756,1005.4190,559.7896,445.6295,2.5888,0.9500
2026-08-02 18:09:00,78.4146,100.1314,102.1621,1006.0339,554.0848,451.9491,2.5263,0.8421
2026-08-02 18:10:00,79.0195,99.3994,102.2471,1004.8646,555.0687,449.7958,2.5637,0.8000
2026-08-02 18:11:00,77.7273,98.9508,99.9124,1003.7346,556.8286,446.9060,2.5064,0.9500
2026-08-02 18:12:00,78.5254,100.0417,101.2109,1007.6282,553.4435,454.1847,2.5185,0.8134
2026-08-02 18:13:00,78.4721,99.7301,102.6675,1003.0473,552.9838,450.0635,2.5532,0.8200
2026-08-02 18:14:00,78.2912,99.8269,101.3816,1010.8094,556.1484,454.6610,2.5025,0.8627
2026-08-02 18:15:00,78.0920,100.2384,102.0225,1009.3966,554.5983,454.7983,2.5350,0.9203
2026-08-02 18:16:00,78.2024,99.0824,101.5089,1011.5471,556.7461,454.8010,2.4916,0.8841
2026-08-02 18:17:00,78.3730,99.2063,102.0114,1011.6845,550.0210,461.6635,2.5794,0.8419
2026-08-02 18:18:00,78.0772,99.8451,102.3126,1012.1648,556.3032,455.8616,2.6285,0.9383
2026-08-02 18:19:00,78.5338,99.0460,101.1527,1007.2866,556.2987,450.9879,2.6566,0.8302
2026-08-02 18:20:00,77.8855,99.4378,101.3037,1019.7632,557.4206,462.3426,2.4951,0.9500
2026-08-02 18:21:00,78.2425,99.5943,101.0499,1010.3335,551.2391,459.0944,2.5039,0.8809
2026-08-02 18:22:00,78.0286,99.6788,100.3097,999.8528,553.3085,446.5443,2.5443,0.9361
2026-08-02 18:23:00,78.4375,99.4408,101.8621,1004.1572,561.6294,442.5279,2.5879,0.8467
2026-08-02 18:24:00,78.3332,100.3990,101.3648,1000.4705,557.1399,443.3306,2.5423,0.8675
2026-08-02 18:25:00,78.1838,100.9789,102.3079,1009.2635,556.0637,453.1999,2.6007,0.9132
2026-08-02 18:26:00,78.2020,99.3760,102.8569,1008.5717,555.9777,452.5940,2.5792,0.8974
2026-08-02 18:27:00,78.0299,100.7341,100.8704,1006.8425,558.6929,448.1496,2.4642,0.9275
2026-08-02 18:28:00,77.8271,99.0900,100.9704,1019.2431,561.1245,458.1186,2.5554,0.9500
2026-08-02 18:29:00,77.8594,98.6238,100.8049,1011.9373,554.5905,457.3468,2.4907,0.9500
2026-08-02 18:30:00,78.2741,99.7379,102.4603,1012.8267,554.0238,458.8030,2.5244,0.8738
2026-08-02 18:31:00,77.9952,99.5091,100.2010,1004.5448,557.7564,446.7883,2.5321,0.9465
2026-08-02 18:32:00,78.3878,99.2658,101.5750,1004.2083,553.2874,450.9208,2.5898,0.8618
2026-08-02 18:33:00,78.1803,99.1131,100.1120,1009.3919,558.4988,450.8931,2.5512,0.9081
2026-08-02 18:34:00,78.2289,100.0716,102.4781,1010.0768,559.3692,450.7076,2.5294,0.8833
2026-08-02 18:35:00,78.5659,98.7579,101.8832,999.9341,552.9002,447.0338,2.6575,0.8225
2026-08-02 18:36:00,78.4489,99.3160,100.7949,1008.3180,553.1228,455.1952,2.5081,0.8273
2026-08-02 18:37:00,78.0306,99.1520,102.7409,1009.2937,554.9467,454.3470,2.5671,0.9384
2026-08-02 18:38:00,77.6597,99.1022,100.6615,1008.1515,561.9018,446.2497,2.5861,0.9500
2026-08-02 18:39:00,78.1276,100.3076,101.3979,1005.1641,557.0991,448.0650,2.5612,0.9232
2026-08-02 18:40:00,77.5697,99.2802,99.5377,1006.5373,558.4489,448.0884,2.5078,0.9500
2026-08-02 18:41:00,78.1498,100.7586,101.8016,1008.3545,554.5568,453.7978,2.5053,0.8994
2026-08-02 18:42:00,78.0238,99.1490,101.0160,1009.6967,549.0514,460.6453,2.5838,0.9470
2026-08-02 18:43:00,78.1901,100.0442,101.1210,1012.2705,554.7479,457.5226,2.6051,0.9075
2026-08-02 18:44:00,77.8762,99.7593,100.5286,1014.6547,554.3700,460.2847,2.5502,0.9500
2026-08-02 18:45:00,77.9049,98.4499,100.4181,1007.7826,556.3768,451.4057,2.4870,0.9500
2026-08-02 18:46:00,78.1948,99.0908,100.8624,1006.9774,551.2137,455.7637,2.5534,0.8983
2026-08-02 18:47:00,78.3991,100.3835,102.3309,1011.4503,556.9536,454.4967,2.6286,0.8629
2026-08-02 18:48:00,78.0901,99.7509,101.6272,1012.3201,559.7146,452.6055,2.5026,0.9221
2026-08-02 18:49:00,78.0659,98.9451,100.6050,1007.0988,555.4942,451.6046,2.5370,0.9303
2026-08-02 18:50:00,77.6986,98.2747,99.5208,1013.2256,556.8978,456.3278,2.5558,0.9500
2026-08-02 18:51:00,78.3974,98.8214,102.8691,1014.1754,551.9822,462.1933,2.6074,0.8557
2026-08-02 18:52:00,77.7211,99.4960,99.3214,1015.7398,555.9171,459.8228,2.5265,0.9500
2026-08-02 18:53:00,78.1262,99.0477,102.2052,1018.1769,557.7939,460.3829,2.5772,0.9188
2026-08-02 18:54:00,77.9362,100.3903,101.6956,1004.9570,557.0321,447.9249,2.6226,0.9500
2026-08-02 18:55:00,78.0854,99.9430,101.1412,1009.3625,561.1620,448.2004,2.4789,0.9153
2026-08-02 18:56:00,77.8203,98.0635,100.8406,1009.3532,559.8606,449.4927,2.4875,0.9500
2026-08-02 18:57:00,77.8631,99.8286,101.9126,1008.8103,557.9420,450.8683,2.5484,0.9500
2026-08-02 18:58:00,78.5550,99.3027,102.1752,1006.0583,556.5559,449.5023,2.6021,0.8092
2026-08-02 18:59:00,78.4312,99.6029,102.1823,1001.8806,553.9257,447.9549,2.5697,0.8445
2026-08-02 19:00:00,78.2302,99.6925,102.1918,1009.7757,553.5581,456.2175,2.6066,0.9038
2026-08-02 19:01:00,77.5797,99.1232,100.0918,1005.4744,553.0608,452.4136,2.4680,0.9500
2026-08-02 19:02:00,77.9260,99.5302,100.7554,1009.7500,553.9647,455.7853,2.5705,0.9500
2026-08-02 19:03:00,78.6126,98.7661,100.7937,1005.3537,556.2790,449.0746,2.4108,0.8000
2026-08-02 19:04:00,78.0009,99.9259,101.3466,1003.8294,552.8258,451.0036,2.6196,0.9500
2026-08-02 19:05:00,77.4493,98.7114,101.5278,1010.5031,554.6446,455.8585,2.6127,0.9500
2026-08-02 19:06:00,78.3411,99.4797,102.1573,1010.0901,555.5258,454.5642,2.5368,0.8579
2026-08-02 19:07:00,78.3886,99.3000,101.2786,1012.2357,558.2846,453.9511,2.4378,0.8334
2026-08-02 19:08:00,78.2870,100.3196,101.9264,1020.2725,553.1202,467.1523,2.5428,0.8821
2026-08-02 19:09:00,78.1378,98.8542,101.0178,1010.7335,556.7607,453.9728,2.6091,0.9213
2026-08-02 19:10:00,78.6370,99.9605,102.9473,1011.7763,551.1831,460.5932,2.5740,0.8000
2026-08-02 19:11:00,78.1631,99.7501,100.7921,1003.9669,554.1152,449.8517,2.6458,0.9247
2026-08-02 19:12:00,77.8521,99.7684,100.7785,1002.9241,555.7766,447.1474,2.5385,0.9500
2026-08-02 19:13:00,77.3260,99.3504,101.5149,1017.2766,552.7234,464.5532,2.6549,0.9500
2026-08-02 19:14:00,78.5667,99.9584,102.2284,1004.7489,551.4889,453.2600,2.4523,0.8000
2026-08-02 19:15:00,77.7615,100.0750,100.6832,1004.1504,556.5444,447.6060,2.5154,0.9500
2026-08-02 19:16:00,77.6529,99.0339,101.0669,1009.1785,551.0623,458.1162,2.4886,0.9500
2026-08-02 19:17:00,78.3482,99.2359,101.0129,1008.9269,555.3496,453.5773,2.5902,0.8573
2026-08-02 19:18:00,78.0627,99.3524,100.4792,1004.8692,552.2417,452.6275,2.4929,0.9184
2026-08-02 19:19:00,78.0990,98.9705,100.8622,1007.8607,556.6407,451.2200,2.6038,0.9398
2026-08-02 19:20:00,78.2016,100.1423,100.7555,1015.5363,555.0927,460.4436,2.5878,0.9047
2026-08-02 19:21:00,77.9979,99.5723,102.3673,1005.3633,556.2809,449.0824,2.5625,0.9500
2026-08-02 19:22:00,77.9075,99.4110,101.4350,1002.4288,558.3306,444.0982,2.5478,0.9500
2026-08-02 19:23:00,78.7728,98.8733,100.9007,1014.1140,557.0132,457.1008,2.5008,0.8000
2026-08-02 19:24:00,78.5844,99.9946,102.7993,1011.8663,552.3389,459.5275,2.5835,0.8005
2026-08-02 19:25:00,78.4010,100.1420,102.7555,1006.3061,559.0142,447.2919,2.5280,0.8384
2026-08-02 19:26:00,78.0545,99.1661,102.6818,1001.5017,556.2513,445.2504,2.5917,0.9297
2026-08-02 19:27:00,77.6966,99.7337,100.9455,1005.6933,556.2467,449.4465,2.6282,0.9500
2026-08-02 19:28:00,78.8127,100.0561,102.1304,1009.1467,563.4620,445.6848,2.5378,0.8000
2026-08-02 19:29:00,78.5008,99.9482,103.0188,1015.2524,551.6911,463.5614,2.6193,0.8196
2026-08-02 19:30:00,77.9700,98.9707,100.9890,1004.2450,560.0390,444.2061,2.5628,0.9492
2026-08-02 19:31:00,78.8302,99.2809,101.1307,1009.0092,551.7685,457.2406,2.5832,0.8000
2026-08-02 19:32:00,78.2071,98.5907,100.9543,1012.8114,557.3368,455.4745,2.4872,0.8858
2026-08-02 19:33:00,78.0354,98.8455,101.4778,997.5331,555.6009,441.9323,2.5190,0.9307
2026-08-02 19:34:00,77.9796,100.1596,102.7623,1014.6123,556.9974,457.6148,2.5185,0.9422
2026-08-02 19:35:00,78.0315,100.2160,101.3554,1003.5349,554.1542,449.3807,2.6207,0.9500
2026-08-02 19:36:00,78.0203,99.2002,100.8529,1011.1110,555.4970,455.6140,2.5359,0.9421
2026-08-02 19:37:00,77.6699,99.7391,101.2239,1010.6883,558.5556,452.1327,2.5849,0.9500
2026-08-02 19:38:00,78.8585,99.3470,102.2483,1014.8816,555.0489,459.8328,2.5497,0.8000
2026-08-02 19:39:00,77.8578,98.9638,99.0376,1012.2172,555.7358,456.4814,2.5356,0.9500
2026-08-02 19:40:00,78.0659,99.7760,101.6111,997.5799,562.2535,435.3265,2.4799,0.9250
2026-08-02 19:41:00,78.6432,99.7028,101.1203,1005.5463,559.5606,445.9857,2.4581,0.8000
2026-08-02 19:42:00,78.2228,99.1456,100.7811,1010.1651,556.5197,453.6454,2.5366,0.8896
2026-08-02 19:43:00,77.7710,99.6015,99.8948,1008.5030,555.9750,452.5280,2.5395,0.9500
2026-08-02 19:44:00,77.9439,98.9627,101.7941,1011.8698,554.2894,457.5804,2.5096,0.9500
2026-08-02 19:45:00,78.2256,100.1522,101.0654,1013.4324,553.8384,459.5941,2.5609,0.8905
2026-08-02 19:46:00,77.9491,99.0976,101.6659,1012.5317,562.3076,450.2241,2.6518,0.9500
2026-08-02 19:47:00,78.1933,99.5740,100.3973,1008.4219,555.1860,453.2359,2.6283,0.9163
2026-08-02 19:48:00,77.4716,98.4328,99.7798,1000.2654,550.8765,449.3890,2.5528,0.9500
2026-08-02 19:49:00,77.8124,98.6834,100.3221,1007.2236,553.7465,453.4770,2.5546,0.9500
2026-08-02 19:50:00,78.3847,98.5845,101.1207,1011.5866,558.7548,452.8319,2.5837,0.8621
2026-08-02 19:51:00,77.4439,98.5361,99.8471,1004.0564,559.3940,444.6624,2.5640,0.9500
2026-08-02 19:52:00,78.0168,100.0749,101.4155,1012.6689,549.5714,463.0975,2.5838,0.9450
2026-08-02 19:53:00,78.6108,99.5546,102.6335,1014.0583,553.8781,460.1802,2.5655,0.8032
2026-08-02 19:54:00,78.0687,99.3744,99.3053,1010.1545,558.6921,451.4624,2.5564,0.9242
2026-08-02 19:55:00,78.2517,99.6874,100.7314,994.2051,555.6402,438.5648,2.5191,0.8731
2026-08-02 19:56:00,78.3564,99.7811,101.1609,1003.1374,559.3830,443.7544,2.5692,0.8571
2026-08-02 19:57:00,78.7410,100.0062,101.1449,1018.9626,554.8856,464.0770,2.4380,0.8000
2026-08-02 19:58:00,77.7914,99.5740,102.3483,1006.8028,558.9326,447.8702,2.5644,0.9500
2026-08-02 19:59:00,77.7900,99.2244,100.9582,999.6186,560.8029,438.8157,2.4478,0.9500
2026-08-02 20:00:00,78.0092,98.6700,101.0653,1015.7194,555.9127,459.8067,2.5645,0.9500
2026-08-02 20:01:00,78.1622,99.4568,101.0063,1009.6138,554.8575,454.7563,2.5023,0.8976
2026-08-02 20:02:00,78.2496,99.5040,101.6849,1015.0755,558.1961,456.8795,2.6151,0.8982
2026-08-02 20:03:00,78.1001,99.2142,102.6162,1010.9395,555.1842,455.7553,2.5557,0.9220
2026-08-02 20:04:00,78.5190,99.1237,101.3018,1011.8513,554.7695,457.0818,2.5514,0.8138
2026-08-02 20:05:00,78.4663,99.3059,102.5252,1011.3774,554.1800,457.1974,2.5716,0.8366
2026-08-02 20:06:00,78.7997,98.8357,101.3757,1013.0536,558.7447,454.3089,2.5081,0.8000
2026-08-02 20:07:00,78.2814,99.9982,100.2890,1020.9572,558.1663,462.7908,2.6074,0.8815
2026-08-02 20:08:00,78.4588,99.9353,102.1908,1014.4289,556.0813,458.3476,2.5860,0.8354
2026-08-02 20:09:00,77.8647,100.2627,101.2821,1001.6760,556.7448,444.9312,2.5238,0.9500
2026-08-02 20:10:00,78.0278,100.1414,102.4442,1011.8148,553.7664,458.0484,2.4985,0.9339
2026-08-02 20:11:00,78.1688,100.1458,101.9598,1015.2927,550.8384,464.4543,2.5304,0.9003
2026-08-02 20:12:00,77.9475,98.7278,102.0459,1015.6027,557.3624,458.2403,2.5437,0.9500
2026-08-02 20:13:00,77.4886,99.0196,100.6898,1007.4600,558.9068,448.5531,2.4949,0.9500
2026-08-02 20:14:00,77.9340,99.8789,100.5307,1015.4215,556.1190,459.3025,2.5263,0.9500
2026-08-02 20:15:00,78.9312,99.8752,101.2682,1014.2394,556.5471,457.6922,2.5196,0.8000
2026-08-02 20:16:00,78.2976,99.6549,100.2144,1022.4671,557.2735,465.1936,2.5391,0.8748
2026-08-02 20:17:00,77.6397,98.8360,100.4348,1005.8583,553.3724,452.4859,2.5395,0.9500
2026-08-02 20:18:00,78.1032,99.6565,100.6991,1007.0751,553.1837,453.8914,2.5736,0.9290
2026-08-02 20:19:00,77.9733,98.6499,100.3189,1008.0854,554.3314,453.7540,2.5508,0.9500
2026-08-02 20:20:00,77.8507,99.3917,101.2133,1007.1687,552.8862,454.2825,2.5694,0.9500
2026-08-02 20:21:00,78.2199,99.7440,101.3171,1005.1735,559.9024,445.2711,2.5617,0.8917
2026-08-02 20:22:00,77.7853,98.9213,100.8786,995.8140,557.3392,438.4749,2.5395,0.9500
2026-08-02 20:23:00,77.6506,99.3285,100.3012,1007.4578,554.7326,452.7252,2.5835,0.9500
2026-08-02 20:24:00,77.9337,99.1908,100.6347,1011.4819,562.3559,449.1259,2.4121,0.9404
2026-08-02 20:25:00,77.6423,99.3831,101.4820,1007.1728,555.6858,451.4869,2.5314,0.9500
2026-08-02 20:26:00,78.1142,99.2035,101.1013,1019.3196,554.4111,464.9085,2.5208,0.9131
2026-08-02 20:27:00,78.1319,98.9689,101.3803,1009.7134,556.5400,453.1734,2.5554,0.9133
2026-08-02 20:28:00,77.7192,98.8753,100.5834,1016.1055,556.8007,459.3048,2.5177,0.9500
2026-08-02 20:29:00,78.3778,99.6729,101.6328,1010.9613,559.9555,451.0058,2.5769,0.8539
2026-08-02 20:30:00,77.9315,98.9381,101.9231,1013.7900,559.5144,454.2757,2.5857,0.9500
2026-08-02 20:31:00,77.9102,98.9860,100.2527,1011.0580,559.0463,452.0118,2.4803,0.9500
2026-08-02 20:32:00,77.7456,99.5187,100.9327,1016.5096,553.6979,462.8117,2.5607,0.9500
2026-08-02 20:33:00,78.0922,99.2157,99.9734,1009.9492,560.7380,449.2111,2.4855,0.9060
2026-08-02 20:34:00,78.0479,99.2164,101.9565,1012.1539,554.4482,457.7057,2.5735,0.9381
2026-08-02 20:35:00,78.6215,100.0568,103.0784,1011.5088,552.4861,459.0226,2.5262,0.8000
2026-08-02 20:36:00,78.4611,99.8856,102.0215,1008.2395,548.7415,459.4980,2.5094,0.8242
2026-08-02 20:37:00,78.2589,99.8228,101.1811,1011.7097,557.5386,454.1711,2.4641,0.8689
2026-08-02 20:38:00,78.3104,99.3814,101.4252,1020.8605,556.3183,464.5422,2.5450,0.8791
2026-08-02 20:39:00,78.5961,100.1670,101.7556,1008.3404,555.2380,453.1024,2.4917,0.8000
2026-08-02 20:40:00,78.2157,99.0486,100.2880,1011.7935,556.0883,455.7052,2.4755,0.8789
2026-08-02 20:41:00,78.1054,98.7977,101.3426,1015.9889,552.8536,463.1353,2.5590,0.9304
2026-08-02 20:42:00,78.1587,98.8786,101.2796,1015.4051,556.0409,459.3642,2.5982,0.9195
2026-08-02 20:43:00,78.2243,99.4891,101.1189,1009.7662,554.8487,454.9175,2.5694,0.8950
2026-08-02 20:44:00,77.9213,98.8740,100.9583,997.7945,554.6378,443.1567,2.4782,0.9500
2026-08-02 20:45:00,77.9541,99.9408,101.3690,1012.2988,546.4531,465.8457,2.5429,0.9500
2026-08-02 20:46:00,78.1940,99.7978,100.4926,998.6217,552.1375,446.4842,2.5838,0.8991
2026-08-02 20:47:00,78.2779,100.0711,100.6953,1017.0726,559.3594,457.7132,2.5430,0.8841
2026-08-02 20:48:00,78.7263,99.7655,101.5188,1010.5741,555.7887,454.7854,2.5661,0.8000
2026-08-02 20:49:00,78.1530,98.6321,101.2629,1014.7289,554.2941,460.4348,2.5280,0.9059
2026-08-02 20:50:00,78.3470,99.4398,101.3098,1005.2238,551.6471,453.5767,2.5306,0.8571
2026-08-02 20:51:00,78.2690,99.5827,102.0740,1001.9756,559.6620,442.3136,2.5169,0.8809
2026-08-02 20:52:00,78.8132,99.6705,101.2153,1011.0457,556.2524,454.7933,2.5805,0.8000
2026-08-02 20:53:00,78.6321,99.3869,101.1287,1009.5777,553.3055,456.2722,2.5837,0.8000
2026-08-02 20:54:00,77.8456,100.0945,101.8199,1007.2919,553.6876,453.6043,2.5222,0.9500
2026-08-02 20:55:00,78.6142,99.6147,102.7117,1010.1767,556.8617,453.3150,2.5877,0.8000
2026-08-02 20:56:00,77.6746,99.4381,100.9226,1023.5944,555.4931,468.1013,2.4786,0.9500
2026-08-02 20:57:00,78.9882,99.6226,101.6618,1013.9336,557.4285,456.5051,2.5415,0.8000
2026-08-02 20:58:00,78.0989,99.4540,101.0915,1015.0123,549.9474,465.0649,2.4823,0.9044
2026-08-02 20:59:00,77.9677,99.3146,100.5403,1013.9883,555.4886,458.4997,2.4935,0.9500
2026-08-02 21:00:00,77.2503,99.2697,101.2793,1017.1697,553.7010,463.4687,2.4818,0.9500
2026-08-02 21:01:00,78.1612,99.5967,101.7857,1008.8259,554.2075,454.6184,2.5173,0.8988
2026-08-02 21:02:00,77.7590,99.0706,100.6311,999.5062,554.7625,444.7437,2.5811,0.9500
2026-08-02 21:03:00,78.1038,99.3186,102.1924,1008.8409,555.5134,453.3275,2.5462,0.9128
2026-08-02 21:04:00,78.2440,98.9944,100.9856,1013.8463,558.1524,455.6939,2.5210,0.8853
2026-08-02 21:05:00,78.3119,99.3684,100.9437,1004.9425,556.6587,448.2838,2.5415,0.8775
2026-08-02 21:06:00,78.2107,99.2730,101.8986,1008.9134,556.4779,452.4355,2.4474,0.8779
2026-08-02 21:07:00,78.1626,98.7102,101.5141,1006.3402,556.7318,449.6084,2.5788,0.9075
2026-08-02 21:08:00,78.2581,100.0505,100.7132,1017.3130,559.2778,458.0352,2.4379,0.8710
2026-08-02 21:09:00,77.9399,99.0296,100.2533,1013.5540,558.8535,454.7005,2.5149,0.9500
2026-08-02 21:10:00,77.9843,99.4239,102.6706,1013.0682,559.8238,453.2444,2.5463,0.9500
2026-08-02 21:11:00,78.6430,99.1541,101.4398,1012.9223,565.4174,447.5049,2.5726,0.8000
2026-08-02 21:12:00,77.9932,99.4293,102.7978,1009.6318,560.9115,448.7203,2.5623,0.9477
2026-08-02 21:13:00,78.2462,99.0614,100.9069,1010.8097,557.9789,452.8308,2.5479,0.8966
2026-08-02 21:14:00,78.4375,99.2586,101.5660,1003.8998,550.8612,453.0386,2.6232,0.8516
2026-08-02 21:15:00,78.4067,99.7090,100.3139,998.8973,551.3247,447.5726,2.6511,0.8518
2026-08-02 21:16:00,77.9054,99.1543,100.4946,1010.5837,561.6271,448.9566,2.5508,0.9500
2026-08-02 21:17:00,78.0357,99.9259,100.9550,1011.4570,557.6105,453.8465,2.5454,0.9421
2026-08-02 21:18:00,78.5270,100.2289,102.6313,1015.8872,562.4781,453.4091,2.5425,0.8238
2026-08-02 21:19:00,78.2616,98.4610,101.4858,1017.7014,549.6625,468.0389,2.5199,0.8777
2026-08-02 21:20:00,78.4063,99.8715,102.1702,1017.6985,559.6026,458.0959,2.5693,0.8449
2026-08-02 21:21:00,78.6965,99.3211,102.9225,1004.8622,557.0855,447.7766,2.6141,0.8000
2026-08-02 21:22:00,78.4801,100.2002,102.0613,1008.0947,558.0359,450.0588,2.4260,0.8087
2026-08-02 21:23:00,78.0077,99.3620,102.0267,1012.2615,551.4501,460.8115,2.5421,0.9392
2026-08-02 21:24:00,78.8388,99.2176,101.4062,1022.5232,554.1240,468.3992,2.6250,0.8000
2026-08-02 21:25:00,78.2776,99.6588,102.4590,1017.2679,551.1502,466.1178,2.5702,0.8830
2026-08-02 21:26:00,78.2442,99.8109,101.5916,1015.4682,556.2100,459.2582,2.5713,0.8924
2026-08-02 21:27:00,78.1693,98.9970,102.2110,1007.9361,554.5149,453.4212,2.4706,0.8855
2026-08-02 21:28:00,77.4264,99.5378,101.0430,1005.4628,557.7634,447.6994,2.5858,0.9500
2026-08-02 21:29:00,77.6138,100.1824,101.8560,1013.8272,554.5303,459.2969,2.6011,0.9500
2026-08-02 21:30:00,78.1804,99.6580,101.6430,1004.3831,554.6755,449.7076,2.5607,0.9044
2026-08-02 21:31:00,77.6486,99.4596,101.0430,1008.6980,555.3789,453.3192,2.5179,0.9500
2026-08-02 21:32:00,77.4219,98.7820,100.1746,1009.3201,557.1799,452.1402,2.5729,0.9500
2026-08-02 21:33:00,78.2947,99.5713,101.5589,1017.8624,561.9551,455.9073,2.4989,0.8618
2026-08-02 21:34:00,78.3091,99.8564,101.6634,1008.1281,550.2065,457.9216,2.4923,0.8703
2026-08-02 21:35:00,77.9033,99.4247,100.5005,997.7091,555.6070,442.1021,2.5909,0.9500
2026-08-02 21:36:00,78.4164,99.5808,101.4193,1012.4314,558.7951,453.6362,2.6056,0.8472
2026-08-02 21:37:00,78.0458,99.8677,101.5391,1006.4179,557.8669,448.5509,2.5137,0.9368
2026-08-02 21:38:00,78.4132,99.7377,102.1895,1010.1299,556.4402,453.6898,2.4926,0.8402
2026-08-02 21:39:00,78.4554,99.1906,101.5493,1009.4870,555.5292,453.9579,2.5070,0.8176
2026-08-02 21:40:00,77.9608,99.7499,101.8633,1008.5558,553.7441,454.8118,2.5608,0.9500
2026-08-02 21:41:00,78.0381,99.0155,101.1837,1013.8798,554.9176,458.9622,2.4927,0.9346
2026-08-02 21:42:00,77.9806,99.5543,101.0530,1002.2676,555.4265,446.8411,2.6151,0.9500
2026-08-02 21:43:00,78.1190,99.0944,101.1923,1007.3506,554.5616,452.7890,2.5277,0.9123
2026-08-02 21:44:00,77.8253,100.6359,100.9407,1013.3597,560.2098,453.1499,2.5693,0.9500
2026-08-02 21:45:00,78.9657,100.1430,101.1099,1006.8728,561.5967,445.2762,2.5138,0.8000
2026-08-02 21:46:00,78.7308,100.0316,101.7163,1001.9030,558.1523,443.7508,2.5802,0.8000
2026-08-02 21:47:00,78.2854,99.7276,101.7367,1013.2936,561.0267,452.2669,2.5843,0.8843
2026-08-02 21:48:00,77.9564,99.5307,101.6573,1015.5701,558.4562,457.1139,2.4672,0.9377
2026-08-02 21:49:00,78.9132,98.7178,101.5490,1009.7334,559.4195,450.3139,2.5171,0.8000
2026-08-02 21:50:00,78.6107,99.9180,102.3585,1000.1580,559.8935,440.2644,2.5433,0.8049
2026-08-02 21:51:00,78.6570,99.1846,102.3524,1013.4958,554.6463,458.8495,2.5249,0.8000
2026-08-02 21:52:00,78.0981,99.2702,101.4240,1001.6703,558.9441,442.7262,2.5947,0.9369
2026-08-02 21:53:00,78.5434,99.1494,102.5457,1011.5175,560.5016,451.0159,2.5213,0.8000
2026-08-02 21:54:00,78.6071,98.6204,102.4380,1005.5400,548.2677,457.2723,2.5869,0.8000
2026-08-02 21:55:00,77.6745,99.0792,101.4234,1004.1819,553.8540,450.3279,2.5754,0.9500
2026-08-02 21:56:00,78.1289,99.4185,100.8111,1007.7753,556.3880,451.3874,2.5458,0.9104
2026-08-02 21:57:00,78.1236,98.0981,101.0141,1009.0722,564.9518,444.1203,2.5891,0.9260
2026-08-02 21:58:00,78.4301,99.5071,101.3703,1006.7714,559.6876,447.0838,2.4744,0.8272
2026-08-02 21:59:00,78.3557,100.3522,101.0526,1012.9397,559.7579,453.1819,2.5482,0.8726
2026-08-02 22:00:00,78.0013,99.0816,100.5179,1007.7697,558.9112,448.8585,2.5126,0.9407
2026-08-02 22:01:00,77.6905,99.7013,100.4740,1014.9047,557.7963,457.1084,2.5460,0.9500
2026-08-02 22:02:00,77.3749,99.0017,100.9618,1011.4134,556.0949,455.3186,2.5279,0.9500
2026-08-02 22:03:00,78.1575,100.7612,100.8341,1006.5235,559.4711,447.0524,2.5544,0.9089
2026-08-02 22:04:00,77.9458,99.3469,99.7848,1005.6854,553.2247,452.4607,2.5519,0.9500
2026-08-02 22:05:00,77.9799,99.5854,101.9731,1001.7814,558.1420,443.6394,2.5583,0.9500
2026-08-02 22:06:00,78.1157,99.1676,102.1301,1011.4763,557.8285,453.6478,2.5603,0.9179
2026-08-02 22:07:00,78.7788,99.4585,101.7760,1008.2535,555.0917,453.1618,2.5801,0.8000
2026-08-02 22:08:00,77.6040,99.0710,99.6168,998.1692,559.4600,438.7093,2.4885,0.9500
2026-08-02 22:09:00,77.5255,99.2876,101.1478,1007.3554,553.9775,453.3779,2.5770,0.9500
2026-08-02 22:10:00,78.3439,98.8250,101.6630,1005.5326,551.8797,453.6529,2.4759,0.8519
2026-08-02 22:11:00,78.1904,99.2316,102.2974,1017.9199,550.0085,467.9114,2.4118,0.8748
2026-08-02 22:12:00,78.6182,100.2648,103.0391,1001.5314,557.6588,443.8726,2.6502,0.8094
2026-08-02 22:13:00,78.1950,99.0926,101.3097,1002.8423,552.5261,450.3162,2.5046,0.8895
2026-08-02 22:14:00,77.5148,100.3486,101.4249,1015.6027,556.2503,459.3524,2.5292,0.9500
2026-08-02 22:15:00,78.2169,100.3761,101.6905,1016.8404,558.5564,458.2840,2.4584,0.8885
2026-08-02 22:16:00,77.9466,98.8375,100.8312,1006.3355,555.7370,450.5985,2.5289,0.9500
2026-08-02 22:17:00,78.3182,98.8024,100.6869,1006.9037,558.0178,448.8859,2.5620,0.8712
2026-08-02 22:18:00,78.2985,98.5107,102.0080,1013.1491,557.3494,455.7997,2.5638,0.8764
2026-08-02 22:19:00,78.4009,100.8826,101.8442,998.4362,557.1645,441.2718,2.4914,0.8354
2026-08-02 22:20:00,78.7918,99.4066,101.1393,1000.7695,554.7636,446.0059,2.5295,0.8000
